Номер рейса,Авиакомпания,Дата прилета,Время прилета,Число пассажиров
S71358,Pobeda,2025-12-19,15:55:38,86
U61644,Nordwind,2025-01-22,05:18:04,200
N424,Aeroflot,2025-05-10,20:20:46,63
U6754,Nordwind,2024-08-08,10:55:40,51
S71509,Utair,2024-06-04,19:46:06,0
FV1722,Utair,2025-02-02,22:52:12,283
UT899,Red Wings,2024-09-03,01:02:40,156
WZ787,Pobeda,2024-04-28,14:26:43,237
S71625,S7 Airlines,2024-11-25,23:32:18,89
WZ1454,Aeroflot,2024-11-14,19:34:22,56
S71602,Aeroflot,2024-07-21,20:44:24,51
FV1998,Aeroflot,2025-03-02,03:56:39,43
N4333,Ural Airlines,2024-02-17,12:43:38,25
WZ1230,Ural Airlines,2024-08-21,20:30:39,199
N4200,Nordwind,2024-03-04,06:31:20,278
UT164,Nordwind,2025-12-06,05:45:37,64
UT1330,S7 Airlines,2024-07-26,00:20:56,146
U6434,S7 Airlines,2025-03-17,17:53:31,29
N41938,Ural Airlines,2025-12-15,14:34:52,234
DP437,Utair,2024-02-06,21:37:54,252
U61998,Pobeda,2024-09-23,08:18:11,262
SU654,Ural Airlines,2024-07-19,18:13:22,99
DP321,Ural Airlines,2025-04-16,18:19:25,242
WZ1987,Red Wings,2024-05-21,19:57:28,234
SU1051,Aeroflot,2024-05-17,11:49:33,254
UT554,Aeroflot,2024-08-02,04:27:03,52
DP641,Nordwind,2024-01-06,23:54:51,212
WZ190,Utair,2025-06-24,11:11:19,33
N4819,Nordwind,2024-04-21,13:00:32,49
N41259,Nordwind,2025-08-10,03:13:21,241
SU1500,Nordwind,2025-04-18,08:33:36,226
FV542,Red Wings,2024-06-21,04:20:40,255
WZ852,Utair,2024-05-27,05:30:46,170
WZ1462,Utair,2025-07-28,18:11:11,92
U61607,Red Wings,2025-12-21,03:41:59,283
WZ607,Nordwind,2025-02-26,07:45:54,111
N41747,Utair,2024-07-17,04:12:17,242
N41842,Red Wings,2025-04-17,22:35:48,114
WZ1204,Aeroflot,2025-07-08,04:31:08,157
WZ1255,Pobeda,2024-06-27,07:01:36,98
U61336,Ural Airlines,2025-01-07,09:47:32,67
WZ1161,Red Wings,2025-03-22,16:41:48,84
WZ1462,Aeroflot,2025-05-02,13:16:30,236
U61083,Ural Airlines,2025-02-24,00:53:52,94
S7347,Aeroflot,2025-05-05,10:33:58,289
SU1597,Pobeda,2025-03-06,19:03:36,165
DP802,Utair,2024-02-18,09:26:38,274
WZ1880,S7 Airlines,2024-07-24,11:29:50,197
UT481,Nordwind,2024-06-19,13:55:24,236
UT1917,Ural Airlines,2025-07-28,21:37:59,16
N4897,Utair,2024-06-04,07:28:08,137
WZ447,Red Wings,2025-04-17,00:13:31,54
U6728,Aeroflot,2025-01-06,00:49:27,227
DP710,Red Wings,2024-06-19,01:27:35,171
S71420,Rossiya,2024-09-26,14:09:38,97
U61488,Ural Airlines,2025-01-17,14:58:53,205
N4990,Rossiya,2025-04-25,10:25:51,212
UT247,Ural Airlines,2024-12-02,06:20:57,223
U6347,Nordwind,2025-12-25,03:20:52,253
N4659,Rossiya,2025-01-04,08:33:28,201
DP697,Aeroflot,2025-02-11,18:21:49,178
SU180,Rossiya,2025-01-15,15:16:39,246
N4631,Ural Airlines,2024-04-07,10:29:02,280
S7801,Nordwind,2025-06-14,03:47:09,100
U6491,Aeroflot,2024-07-14,00:05:38,20
FV851,Pobeda,2025-11-12,11:00:45,234
WZ605,Aeroflot,2025-04-16,02:35:03,234
FV639,Rossiya,2025-06-27,02:52:35,193
WZ249,Ural Airlines,2024-05-23,11:50:46,123
UT737,Ural Airlines,2024-09-28,20:23:50,91
FV1215,Utair,2025-02-25,21:36:40,220
S7873,Rossiya,2025-11-06,14:20:51,259
N4914,Nordwind,2025-06-03,11:06:40,137
UT1985,Pobeda,2024-12-26,23:17:00,184
S71511,Aeroflot,2024-10-14,00:54:37,259
FV527,Ural Airlines,2024-11-19,21:43:13,34
U6772,Rossiya,2025-12-12,21:29:08,274
WZ1950,Aeroflot,2025-07-12,04:19:02,118
S71067,Pobeda,2025-10-08,02:52:58,195
N41653,Pobeda,2025-06-14,14:48:36,288
DP1171,Pobeda,2024-06-09,18:31:27,60
DP141,S7 Airlines,2024-10-18,12:38:07,112
SU1494,Aeroflot,2025-04-04,22:16:44,144
S71475,Aeroflot,2024-04-02,15:08:13,128
FV1490,Aeroflot,2024-09-05,10:37:23,230
U696,Nordwind,2025-09-03,14:07:31,51
WZ977,Rossiya,2025-03-26,02:12:16,220
UT798,Ural Airlines,2024-12-16,05:08:47,183
DP1926,Rossiya,2024-09-08,05:02:58,20
UT798,Aeroflot,2024-02-16,21:12:24,298
FV1008,S7 Airlines,2024-12-05,11:34:18,283
DP1386,Red Wings,2024-03-11,15:59:09,279
S71408,Pobeda,2025-09-19,00:44:24,117
DP372,Ural Airlines,2024-09-06,11:03:27,211
S71311,Rossiya,2025-04-15,05:32:17,159
WZ1997,Rossiya,2025-01-02,18:13:46,51
U652,Rossiya,2025-02-17,02:29:03,222
FV1663,Utair,2024-02-04,11:37:59,243
FV603,Utair,2024-07-06,21:57:13,273
FV925,Nordwind,2024-06-24,05:05:19,245
S71508,S7 Airlines,2025-01-23,13:49:53,104
S7947,Pobeda,2024-08-13,09:12:53,290
FV1545,Ural Airlines,2025-08-04,20:27:40,262
UT1247,Ural Airlines,2024-11-25,14:12:34,234
S7279,Ural Airlines,2024-04-24,18:43:17,67
U6968,Utair,2025-04-08,04:40:33,6
S753,Utair,2024-11-12,07:31:54,186
N41425,S7 Airlines,2024-01-26,21:02:30,209
U61535,S7 Airlines,2025-08-17,08:11:38,160
WZ1173,Ural Airlines,2025-02-17,06:14:30,198
DP1098,Nordwind,2024-08-09,08:04:20,261
UT272,Red Wings,2025-03-19,15:58:36,63
FV609,Ural Airlines,2024-05-07,09:24:55,90
SU794,Pobeda,2024-05-13,01:14:43,193
N4548,Utair,2025-11-03,02:49:54,44
SU677,Pobeda,2024-03-13,15:18:32,145
FV350,Nordwind,2024-03-22,19:09:52,7
S7234,Ural Airlines,2025-12-14,01:16:51,1
FV1946,Aeroflot,2025-01-01,07:04:27,27
SU584,Utair,2025-06-18,04:09:46,34
UT1041,Utair,2024-08-10,18:47:16,51
U61344,Aeroflot,2024-01-18,16:43:37,126
N4986,Red Wings,2024-11-10,00:42:55,130
N41328,Aeroflot,2024-11-17,18:59:13,86
WZ1873,Utair,2024-05-13,01:51:31,263
DP218,Ural Airlines,2024-02-21,22:08:39,253
S7491,Utair,2024-09-07,18:26:14,44
SU789,Aeroflot,2025-06-14,07:23:02,75
N4470,Red Wings,2024-02-13,22:25:37,193
S71174,Rossiya,2025-09-10,16:50:47,186
FV258,Rossiya,2024-12-20,12:54:33,177
N41170,Ural Airlines,2025-08-16,19:59:25,120
SU1690,S7 Airlines,2025-07-12,02:11:56,238
SU1836,Aeroflot,2025-01-25,15:56:57,270
FV357,Nordwind,2024-08-13,18:41:38,19
U6983,Nordwind,2025-04-07,02:28:19,95
DP824,Rossiya,2025-09-21,01:07:57,279
U661,Aeroflot,2024-02-14,03:05:44,111
SU1481,Red Wings,2025-07-18,15:38:17,104
DP1332,S7 Airlines,2024-09-04,15:52:23,290
UT849,Utair,2024-08-10,09:15:37,153
N4254,Pobeda,2025-08-03,01:09:39,107
DP140,Aeroflot,2024-03-25,21:14:30,188
S7733,Pobeda,2024-06-20,20:28:42,270
UT343,Pobeda,2024-08-14,04:54:53,127
FV1749,Nordwind,2024-04-07,12:18:55,163
DP1324,Utair,2024-08-16,20:56:18,299
DP606,Nordwind,2025-12-11,14:06:41,61
U6239,S7 Airlines,2025-04-06,00:46:42,140
DP977,Red Wings,2025-07-11,22:32:13,212
UT901,Nordwind,2025-05-05,02:40:12,241
S7695,Utair,2025-09-13,21:17:09,139
DP1327,Utair,2024-03-21,09:00:56,70
N41655,Rossiya,2024-04-04,20:21:09,214
U61981,Red Wings,2025-12-25,00:36:17,195
FV239,Nordwind,2025-06-07,18:45:14,239
UT1440,Nordwind,2024-06-06,05:11:01,131
N41094,Nordwind,2024-10-19,23:36:37,141
N41107,Rossiya,2024-06-18,11:07:27,212
N4355,Nordwind,2025-05-28,18:43:34,27
UT1201,Rossiya,2024-07-27,16:14:51,166
UT1108,Rossiya,2024-06-15,19:04:01,296
S7557,Pobeda,2025-07-04,07:26:05,151
DP1157,Pobeda,2024-04-21,08:39:33,123
S7330,Rossiya,2024-02-03,04:44:44,293
UT471,Ural Airlines,2024-11-24,00:08:02,229
DP226,Utair,2024-06-14,09:23:35,23
N4433,Nordwind,2024-08-16,05:24:42,54
S7321,Pobeda,2024-05-02,13:51:25,204
DP1558,Aeroflot,2025-06-04,09:36:58,58
WZ68,Pobeda,2025-04-13,15:42:50,244
DP1690,Aeroflot,2024-11-05,20:37:51,92
UT1384,Pobeda,2024-08-24,18:53:00,68
N4309,Rossiya,2025-12-16,01:08:17,294
N4713,Pobeda,2024-07-01,05:58:33,180
UT1741,Utair,2024-02-20,02:32:45,80
FV1484,S7 Airlines,2025-12-26,20:04:27,196
UT867,S7 Airlines,2025-03-12,07:05:13,124
FV395,Nordwind,2024-08-11,12:17:30,201
S7797,S7 Airlines,2025-07-15,09:11:19,117
SU187,Rossiya,2025-06-24,22:18:30,288
S7207,Rossiya,2025-02-01,03:21:35,160
N4654,Red Wings,2024-05-13,04:49:21,142
WZ293,Rossiya,2025-01-08,00:06:28,158
UT520,Nordwind,2024-11-15,21:51:57,95
S7944,Aeroflot,2024-07-02,00:16:32,112
U6132,Pobeda,2024-10-10,14:42:38,169
FV1209,S7 Airlines,2025-07-25,13:21:10,181
DP1797,Pobeda,2025-03-18,17:57:26,259
WZ1987,Red Wings,2024-12-22,09:28:15,274
DP606,Nordwind,2024-11-09,12:42:20,222
SU1257,Ural Airlines,2025-04-16,09:37:40,161
SU1465,Aeroflot,2025-12-27,21:59:53,277
U61150,Red Wings,2025-08-01,04:09:02,266
UT412,Ural Airlines,2025-12-13,13:35:34,263
WZ1835,Ural Airlines,2025-08-09,12:07:53,89
WZ1925,Aeroflot,2025-02-07,16:57:43,94
N4321,Pobeda,2025-08-28,20:10:41,136
UT716,Utair,2024-01-06,12:00:12,36
FV1004,S7 Airlines,2025-09-17,05:45:34,49
DP891,Nordwind,2024-03-16,18:50:16,188
SU1337,Utair,2024-09-01,18:14:34,176
WZ230,Pobeda,2025-08-22,03:52:59,73
DP289,Pobeda,2024-10-12,18:34:21,50
N41671,Ural Airlines,2024-09-16,17:46:19,174
N4266,S7 Airlines,2025-12-01,12:16:16,166
FV972,Aeroflot,2024-01-26,21:31:10,132
UT1267,S7 Airlines,2025-02-23,19:06:45,89
SU1180,S7 Airlines,2025-09-16,22:31:57,81
SU1210,Aeroflot,2025-02-18,18:27:12,18
FV116,Rossiya,2024-11-17,11:43:51,27
DP1133,S7 Airlines,2025-07-22,01:49:27,16
WZ724,S7 Airlines,2024-12-28,19:15:32,84
U61519,Ural Airlines,2024-02-20,04:47:42,10
UT1751,S7 Airlines,2024-03-19,09:59:01,184
SU1411,Rossiya,2025-12-22,18:00:50,259
SU211,Pobeda,2024-07-20,16:56:53,38
DP1169,Nordwind,2024-09-28,15:05:27,280
N4145,Utair,2024-04-21,17:50:17,19
N4133,Red Wings,2025-07-12,16:29:18,223
WZ2,Pobeda,2024-01-21,02:07:36,215
SU1013,Aeroflot,2024-12-25,13:54:45,126
N41696,S7 Airlines,2024-04-17,22:02:53,251
U61104,Pobeda,2025-03-25,04:47:25,198
DP1232,Aeroflot,2025-12-26,12:04:15,125
DP1096,Red Wings,2025-08-25,17:51:43,42
WZ474,Utair,2024-06-28,20:49:23,192
U6897,Pobeda,2024-09-21,13:27:17,51
FV322,Rossiya,2025-08-19,01:05:54,78
SU523,S7 Airlines,2025-04-21,21:02:02,242
U61067,Utair,2024-09-28,04:29:55,38
DP1857,Rossiya,2024-10-21,09:44:28,2
FV1204,Aeroflot,2024-11-09,12:08:45,123
SU377,Nordwind,2025-12-11,11:29:10,284
S71464,Aeroflot,2025-08-25,20:09:59,118
FV1315,Pobeda,2025-10-20,07:01:27,62
DP1852,Nordwind,2025-04-08,17:41:51,42
N41157,S7 Airlines,2024-02-16,18:51:04,70
FV1113,S7 Airlines,2024-05-05,22:53:42,210
DP159,Aeroflot,2025-11-22,19:46:49,30
N4699,Rossiya,2025-12-11,16:09:44,4
DP487,Nordwind,2025-01-23,23:52:07,271
WZ1279,Pobeda,2025-11-03,22:53:16,205
UT1515,Pobeda,2024-04-13,21:08:51,161
DP744,Red Wings,2024-06-20,05:34:40,130
U61415,Utair,2025-06-14,22:24:02,196
FV1083,S7 Airlines,2024-09-06,04:03:19,84
S7496,Red Wings,2025-07-14,22:48:07,74
SU622,Aeroflot,2025-08-17,21:12:44,144
FV1026,Utair,2025-02-04,06:59:15,82
N41463,Aeroflot,2025-04-07,14:32:33,34
WZ1109,Red Wings,2024-12-17,17:57:47,266
FV682,S7 Airlines,2025-09-21,00:42:42,286
U61308,Red Wings,2024-11-09,05:35:59,251
SU219,Aeroflot,2024-02-26,21:26:03,57
WZ998,Rossiya,2025-08-25,01:14:39,170
WZ712,Ural Airlines,2025-09-04,11:09:03,178
S7541,Pobeda,2024-03-19,10:54:12,97
UT1044,S7 Airlines,2024-08-04,00:25:02,299
N4316,Rossiya,2024-02-24,03:48:43,286
WZ857,Aeroflot,2025-06-20,10:39:00,144
DP540,S7 Airlines,2024-10-09,01:19:30,130
SU828,Aeroflot,2025-08-18,00:21:16,8
UT906,Utair,2024-07-03,16:08:46,295
DP1683,S7 Airlines,2025-11-19,00:59:25,118
N41442,Nordwind,2025-06-28,13:05:10,45
DP1956,Aeroflot,2025-11-06,07:44:57,47
SU772,Red Wings,2025-04-24,12:02:27,284
U61834,Rossiya,2025-02-25,02:00:22,260
N41305,Rossiya,2024-01-15,06:23:58,110
S7281,Ural Airlines,2025-01-09,08:30:21,229
UT194,Aeroflot,2024-04-20,22:11:09,63
WZ1086,Ural Airlines,2025-12-01,22:35:12,227
S7231,Aeroflot,2025-04-14,16:32:34,288
WZ84,Utair,2025-05-25,12:45:43,283
FV964,Aeroflot,2024-06-25,20:24:40,78
SU1543,Rossiya,2025-08-03,00:35:16,80
S7570,Pobeda,2024-06-16,04:24:24,12
U61804,Red Wings,2024-12-12,23:57:51,27
N41247,Red Wings,2025-11-10,15:37:16,108
S71388,Ural Airlines,2025-03-16,10:13:53,153
UT877,Rossiya,2025-10-24,17:38:54,124
UT661,S7 Airlines,2024-08-23,14:29:05,116
U625,Ural Airlines,2024-06-03,14:58:29,215
SU657,Aeroflot,2024-02-20,04:12:38,16
WZ443,Rossiya,2024-02-27,00:57:07,29
FV401,Rossiya,2024-08-16,19:09:58,110
N41392,Aeroflot,2025-10-09,06:43:32,151
WZ1568,Pobeda,2025-12-23,21:22:25,281
SU1708,Nordwind,2025-12-03,09:51:16,141
WZ173,Red Wings,2025-10-08,13:33:50,214
S7620,Pobeda,2025-07-28,18:47:33,71
S7362,Red Wings,2024-11-19,19:53:58,226
SU220,Red Wings,2025-01-18,21:30:00,104
UT903,Red Wings,2025-08-22,23:54:00,226
SU1224,Ural Airlines,2025-01-02,09:45:14,233
SU716,S7 Airlines,2025-09-18,18:50:16,257
S7965,Nordwind,2025-02-08,03:58:49,291
WZ607,Aeroflot,2024-09-14,07:13:07,205
N4811,Aeroflot,2024-01-17,11:19:33,55
SU948,Rossiya,2024-09-18,05:35:45,219
DP1398,S7 Airlines,2024-04-15,08:43:27,191
WZ1688,Ural Airlines,2025-06-15,16:00:30,11
DP403,Ural Airlines,2025-09-25,02:43:54,62
FV303,Rossiya,2025-02-22,15:14:04,105
U6842,Red Wings,2024-02-18,03:50:24,260
DP849,S7 Airlines,2024-07-24,05:28:22,209
UT32,Pobeda,2025-12-22,19:58:51,101
DP1395,Utair,2024-12-11,13:58:10,144
DP1964,Pobeda,2024-12-17,14:06:20,228
DP1863,Utair,2025-05-24,08:32:37,79
N41295,S7 Airlines,2024-08-05,15:32:31,180
S71008,Ural Airlines,2025-05-02,03:53:32,202
SU855,Utair,2024-08-08,03:35:32,28
N41081,Utair,2025-10-23,17:54:51,125
DP922,Pobeda,2025-06-07,01:54:25,17
FV512,S7 Airlines,2024-11-07,16:18:26,39
SU1184,Red Wings,2024-12-14,21:59:49,85
DP1017,Red Wings,2024-01-16,18:42:05,242
N49,Pobeda,2025-10-02,03:02:53,194
SU780,Red Wings,2024-10-05,20:36:39,194
FV568,Aeroflot,2024-10-24,13:52:59,243
S71056,Rossiya,2025-04-02,22:54:40,251
DP1445,Rossiya,2025-04-15,04:02:47,157
SU1726,Nordwind,2024-01-01,02:08:31,76
WZ813,Nordwind,2024-05-23,12:25:24,116
WZ360,Utair,2024-05-24,09:18:34,294
N41766,Nordwind,2025-07-20,07:55:31,193
N4714,Ural Airlines,2024-02-03,18:04:55,82
N41845,Utair,2025-10-10,09:35:17,261
DP132,Ural Airlines,2025-09-15,00:52:20,193
N41007,Red Wings,2024-04-01,13:02:16,144
SU1492,Pobeda,2025-11-15,12:26:59,215
DP108,Red Wings,2024-06-18,21:48:20,208
FV1170,Rossiya,2024-12-24,03:44:23,160
FV990,Pobeda,2024-11-09,17:46:12,70
FV492,S7 Airlines,2025-09-03,23:32:20,213
N4147,Pobeda,2025-05-12,07:05:17,6
FV783,S7 Airlines,2024-04-16,19:03:09,105
WZ577,Rossiya,2025-12-07,21:22:00,275
WZ1503,Aeroflot,2025-02-05,00:32:04,81
SU1066,Nordwind,2024-04-14,06:07:23,123
U6279,Rossiya,2024-02-15,18:58:49,280
N4324,Utair,2025-07-10,12:37:35,108
FV491,Pobeda,2024-03-05,04:00:20,232
N41434,S7 Airlines,2025-05-03,17:40:04,106
U61249,S7 Airlines,2025-12-20,13:53:39,191
UT1565,Ural Airlines,2024-10-14,21:51:39,264
SU622,Pobeda,2024-06-14,14:33:49,148
N4310,Aeroflot,2024-08-20,12:06:56,232
DP184,S7 Airlines,2024-10-07,20:36:22,110
WZ1339,Red Wings,2025-10-14,19:16:37,74
SU863,Pobeda,2025-04-15,04:41:25,105
N41243,S7 Airlines,2025-09-02,21:59:43,292
N41773,Ural Airlines,2024-02-15,13:08:15,0
SU1033,Aeroflot,2025-04-14,01:00:59,18
S71304,Nordwind,2025-06-20,10:08:14,187
WZ653,Ural Airlines,2025-09-15,14:53:17,127
UT1785,S7 Airlines,2025-04-26,09:15:02,237
UT471,Nordwind,2024-03-25,22:50:02,76
WZ947,Aeroflot,2025-08-23,07:16:56,92
U6837,Aeroflot,2024-02-22,22:10:14,150
N4939,Utair,2025-06-09,16:50:43,69
WZ439,S7 Airlines,2025-10-24,10:46:37,155
SU553,Aeroflot,2024-02-26,12:25:54,281
N41690,Ural Airlines,2024-09-23,19:58:23,104
SU1482,Pobeda,2025-04-01,05:55:37,284
DP387,Red Wings,2024-08-10,08:16:42,58
UT1066,Red Wings,2025-04-13,00:19:33,66
DP323,Utair,2024-07-11,06:48:20,114
DP1921,Aeroflot,2025-10-24,19:25:02,135
WZ1394,Red Wings,2024-04-27,00:20:25,283
DP341,Red Wings,2024-09-22,13:37:33,281
FV539,Nordwind,2024-06-15,04:34:46,195
U6869,Pobeda,2024-02-05,17:33:14,113
WZ428,Nordwind,2024-03-01,21:24:16,96
DP58,Aeroflot,2024-06-05,04:42:42,74
DP1644,S7 Airlines,2024-12-07,19:45:53,143
WZ159,Utair,2024-11-13,05:16:43,123
WZ1188,Ural Airlines,2025-02-19,06:54:29,202
WZ29,Rossiya,2025-02-22,01:26:46,99
WZ57,S7 Airlines,2024-01-02,09:38:08,280
DP1551,Red Wings,2024-11-11,15:29:21,151
S71496,Pobeda,2025-04-08,14:12:35,77
N41240,Nordwind,2024-08-15,17:31:34,169
WZ485,Ural Airlines,2024-01-01,15:27:26,272
UT591,Utair,2024-02-03,23:11:25,151
DP1082,Nordwind,2025-08-27,11:08:25,48
FV443,Rossiya,2024-03-03,20:13:30,135
N4740,Rossiya,2024-11-02,04:43:01,17
N41168,Pobeda,2025-12-04,21:27:53,39
FV502,Utair,2025-12-21,22:41:26,296
WZ608,Pobeda,2025-01-22,17:26:06,61
UT340,Pobeda,2024-03-15,00:58:25,87
WZ1311,Rossiya,2024-09-02,05:30:24,15
U61414,Nordwind,2024-09-05,16:08:25,268
N41776,Red Wings,2025-05-13,23:54:31,6
DP749,S7 Airlines,2025-03-14,13:31:08,176
S7980,Ural Airlines,2025-08-08,14:57:49,137
DP1511,Red Wings,2024-08-01,21:52:09,110
N41382,S7 Airlines,2025-01-06,12:34:43,174
WZ447,Utair,2024-06-09,15:11:08,99
FV842,Red Wings,2024-08-26,18:22:42,279
FV225,Nordwind,2025-03-01,22:26:11,45
N4711,Pobeda,2025-02-16,13:20:42,24
UT1167,S7 Airlines,2025-12-09,16:17:10,65
UT599,Pobeda,2024-10-09,11:47:28,225
WZ283,Utair,2024-12-25,16:05:55,69
FV985,Ural Airlines,2024-12-16,16:40:25,232
SU765,Nordwind,2024-02-26,05:09:16,130
FV112,Red Wings,2024-07-27,04:55:36,75
U6263,Aeroflot,2025-09-09,23:10:24,173
U6903,Aeroflot,2024-09-19,20:44:08,108
FV855,S7 Airlines,2025-02-12,15:06:01,79
UT262,Red Wings,2024-10-27,19:08:31,287
S71813,Red Wings,2024-06-02,09:56:19,22
U61736,Pobeda,2025-07-27,14:52:34,119
UT1711,Pobeda,2024-09-09,17:57:44,168
DP857,Ural Airlines,2025-08-14,15:25:18,29
S71383,Pobeda,2024-02-02,13:19:57,230
DP1570,Pobeda,2025-05-03,02:32:18,222
DP556,Utair,2024-06-28,20:19:37,12
U6405,S7 Airlines,2024-12-18,13:56:41,277
U6529,Aeroflot,2024-06-26,06:06:24,239
FV1182,Aeroflot,2024-02-07,17:09:58,243
WZ66,Rossiya,2025-11-14,12:00:31,88
S71935,Rossiya,2024-01-10,21:39:22,58
DP262,S7 Airlines,2024-05-12,04:18:01,298
N41576,Pobeda,2025-11-14,08:19:57,13
DP1891,Rossiya,2024-01-03,14:20:01,148
SU778,Rossiya,2025-03-21,11:48:15,263
SU1125,Aeroflot,2025-08-18,20:59:07,146
SU798,Rossiya,2025-04-26,19:51:40,250
UT1505,Aeroflot,2024-05-18,09:27:57,30
S71636,Red Wings,2024-04-20,10:11:44,195
WZ425,S7 Airlines,2024-05-05,22:03:50,296
DP995,Ural Airlines,2025-07-13,06:59:52,167
SU381,Pobeda,2024-12-18,17:31:58,47
DP182,Utair,2025-01-18,23:20:02,296
DP540,Red Wings,2024-08-22,06:18:00,160
SU11,Rossiya,2025-07-18,12:27:53,189
N41425,S7 Airlines,2025-05-09,18:49:07,68
UT813,Aeroflot,2024-12-06,11:02:39,149
S71862,Rossiya,2024-01-12,14:45:00,43
DP599,Pobeda,2025-09-15,07:52:32,172
WZ94,Rossiya,2025-12-07,07:16:49,14
N421,Ural Airlines,2025-10-09,00:20:54,68
N41646,S7 Airlines,2024-07-17,20:45:05,181
DP1197,Ural Airlines,2025-06-17,20:30:43,95
DP1144,Utair,2025-02-20,05:37:21,288
FV567,Nordwind,2024-05-12,03:27:47,298
FV1997,Ural Airlines,2025-11-16,12:55:34,218
FV405,Red Wings,2025-10-22,17:48:38,243
FV342,Ural Airlines,2024-07-07,19:42:41,12
DP716,Utair,2024-08-17,12:07:36,279
DP1604,Red Wings,2025-02-04,10:39:57,122
U653,Rossiya,2025-04-04,03:12:50,175
DP718,S7 Airlines,2024-06-19,13:58:42,258
SU34,Utair,2025-08-01,13:47:48,208
U61939,Aeroflot,2024-02-01,12:44:43,288
S7115,Utair,2024-06-06,08:51:47,64
DP1834,Utair,2024-11-02,09:53:50,291
WZ1578,Utair,2024-03-03,19:29:17,139
DP405,Pobeda,2025-08-28,06:40:43,131
N4920,S7 Airlines,2024-03-17,17:41:25,246
DP1928,Rossiya,2024-04-06,21:35:47,222
WZ713,Nordwind,2025-03-28,23:16:00,166
S71999,Nordwind,2024-07-05,06:13:13,72
UT582,Rossiya,2024-07-22,11:20:02,66
UT854,Ural Airlines,2024-12-16,17:03:19,249
U61933,Nordwind,2025-12-09,10:34:48,228
UT1210,Rossiya,2025-01-26,03:32:16,199
S71963,Pobeda,2025-03-06,10:47:41,184
UT1889,Red Wings,2024-03-09,19:07:40,109
WZ1606,Aeroflot,2024-06-15,14:04:07,63
DP1827,Pobeda,2025-09-04,06:48:43,133
WZ1911,Ural Airlines,2025-02-16,00:28:16,246
S71414,S7 Airlines,2024-08-27,18:59:47,177
N41336,Aeroflot,2025-12-21,00:40:09,125
WZ192,S7 Airlines,2025-01-13,13:22:38,155
U6826,Red Wings,2025-01-02,10:32:23,11
WZ348,Rossiya,2025-12-02,04:40:17,138
UT1089,Nordwind,2025-07-09,16:16:10,54
S7539,Pobeda,2024-02-08,19:22:25,161
WZ160,Utair,2024-09-27,17:03:24,263
WZ942,Pobeda,2025-01-26,19:02:14,154
FV65,Aeroflot,2024-04-01,18:16:12,51
WZ826,Pobeda,2024-10-27,23:55:16,138
UT392,S7 Airlines,2025-10-24,07:04:48,140
WZ1881,S7 Airlines,2025-10-26,20:22:43,75
N41195,Pobeda,2025-11-26,11:35:31,273
S7212,S7 Airlines,2025-01-14,16:58:35,184
UT191,Aeroflot,2024-07-21,21:16:02,287
SU192,S7 Airlines,2024-04-19,05:31:37,168
DP1609,Ural Airlines,2024-04-08,23:33:29,73
UT892,Red Wings,2025-11-24,21:12:50,58
UT1053,Ural Airlines,2025-07-12,05:34:36,67
UT765,Utair,2024-01-24,12:55:11,156
WZ1342,S7 Airlines,2025-11-05,07:46:08,12
UT1423,Pobeda,2024-12-20,21:43:30,46
U6417,Pobeda,2025-03-08,06:44:41,94
SU1707,Red Wings,2024-12-18,09:11:29,163
N4466,Aeroflot,2024-08-17,00:55:36,282
DP1554,Red Wings,2024-09-10,21:58:24,58
DP274,Nordwind,2024-01-22,23:00:10,106
S7346,Utair,2024-08-06,16:40:16,56
UT339,Red Wings,2025-07-12,01:02:52,68
S7513,Ural Airlines,2024-12-19,23:37:33,286
U61550,Utair,2025-09-13,23:39:30,141
S794,Rossiya,2025-06-22,05:14:55,268
N41645,Ural Airlines,2025-06-14,02:42:44,226
DP1079,Utair,2024-11-22,21:19:59,90
U61965,Nordwind,2024-11-17,09:43:05,68
UT1345,Pobeda,2025-04-15,15:28:41,23
FV328,S7 Airlines,2025-07-23,00:51:29,182
UT1983,Ural Airlines,2025-03-26,16:36:26,174
UT643,Ural Airlines,2024-09-14,07:42:24,14
U6741,Ural Airlines,2024-11-09,03:48:14,177
WZ1528,Red Wings,2025-06-12,04:56:23,82
UT716,Ural Airlines,2025-08-07,01:11:22,196
UT872,Ural Airlines,2025-09-01,04:32:48,0
N41701,Aeroflot,2025-06-21,11:13:38,230
FV710,Nordwind,2024-02-05,19:28:35,207
DP1144,Ural Airlines,2025-01-03,02:48:44,180
DP522,Ural Airlines,2025-11-12,08:25:20,0
DP723,Utair,2024-02-05,07:10:04,231
FV469,Pobeda,2025-09-02,16:03:25,267
FV1017,Rossiya,2024-10-07,12:59:33,71
UT1952,Pobeda,2024-12-09,07:19:23,243
FV1519,Ural Airlines,2024-10-11,14:22:21,4
WZ1954,Utair,2024-05-15,22:42:37,126
SU1825,Pobeda,2025-07-16,16:28:59,122
N4276,Utair,2025-08-23,08:30:22,211
FV1209,Nordwind,2024-11-08,09:08:41,73
S71957,Ural Airlines,2024-04-20,07:16:37,216
U61261,Ural Airlines,2025-02-05,09:41:56,190
FV1788,Pobeda,2024-09-24,08:44:44,156
S71477,Nordwind,2025-09-05,11:19:07,69
S7712,Pobeda,2024-07-20,01:27:41,275
UT549,Red Wings,2024-07-04,00:13:13,23
