Номер рейса,Авиакомпания,Дата прилета,Время прилета,Число пассажиров
SU644,S7 Airlines,2024-01-08,00:01:33,273
S71371,Rossiya,2024-06-10,10:44:03,57
WZ1675,Pobeda,2024-09-13,01:10:15,225
DP1788,Nordwind,2025-08-07,19:41:23,204
U6841,Aeroflot,2024-01-17,23:58:48,25
UT773,Red Wings,2025-12-27,13:55:27,214
DP341,Nordwind,2024-02-19,18:23:20,256
DP217,Pobeda,2024-10-25,17:08:51,132
FV1052,Red Wings,2025-08-16,21:48:54,38
FV36,Nordwind,2025-08-03,09:55:21,261
U61990,Ural Airlines,2025-10-21,12:05:17,217
SU256,Nordwind,2025-06-13,09:58:03,195
U6654,Red Wings,2025-12-11,14:25:21,73
FV1335,Ural Airlines,2024-12-16,03:04:58,102
SU507,Aeroflot,2024-06-14,01:38:23,277
DP1632,Rossiya,2024-01-09,06:40:55,111
UT240,S7 Airlines,2024-03-06,23:30:21,265
SU1900,Aeroflot,2025-01-24,18:07:21,295
DP583,Pobeda,2025-10-07,17:00:56,31
N4951,Utair,2024-12-06,10:31:27,129
WZ608,Pobeda,2025-01-18,21:00:07,2
FV35,Ural Airlines,2024-12-15,14:50:41,234
S7532,Pobeda,2024-10-16,01:39:35,182
UT982,Ural Airlines,2025-01-09,04:53:34,83
DP1489,Pobeda,2024-02-01,05:10:15,124
SU1590,Utair,2025-12-07,23:07:33,277
WZ861,Red Wings,2025-02-03,18:20:56,230
UT1766,Ural Airlines,2025-05-04,02:54:27,92
DP1020,Pobeda,2025-10-27,20:21:34,73
N4907,Rossiya,2024-12-01,01:04:24,125
SU947,S7 Airlines,2025-08-04,08:05:03,216
FV1508,S7 Airlines,2025-01-28,07:27:50,98
N41266,Ural Airlines,2024-06-02,00:30:00,83
N4596,S7 Airlines,2024-06-21,12:45:07,252
SU1546,S7 Airlines,2024-03-26,16:16:00,67
S7525,Pobeda,2024-05-14,01:12:55,169
U61596,S7 Airlines,2025-01-20,15:22:12,11
N4731,Ural Airlines,2025-02-13,09:30:01,120
S7785,Red Wings,2024-11-01,01:39:17,78
DP1973,Aeroflot,2025-09-10,05:45:12,296
S7702,Ural Airlines,2025-06-16,22:56:00,256
U6513,Ural Airlines,2024-07-08,01:04:33,281
SU1385,Nordwind,2025-07-21,09:55:53,245
UT1588,Rossiya,2024-10-04,20:18:44,207
S7880,Aeroflot,2025-04-22,17:12:58,146
N4552,Red Wings,2025-02-12,22:48:01,298
N4307,Rossiya,2024-08-12,04:36:36,194
DP1154,Utair,2024-06-28,11:18:27,189
WZ639,S7 Airlines,2024-04-03,15:21:53,66
WZ1020,Nordwind,2024-07-05,01:45:38,21
S7672,S7 Airlines,2024-06-18,07:52:59,114
U6227,Utair,2025-08-02,02:20:22,212
S71657,Ural Airlines,2024-02-28,16:37:57,88
UT1875,Ural Airlines,2025-03-28,08:24:12,76
UT1918,S7 Airlines,2024-10-11,15:16:38,287
S7603,Nordwind,2024-12-04,23:09:45,215
S71110,Pobeda,2025-01-25,22:43:14,196
UT507,Ural Airlines,2024-12-07,04:52:03,145
N41284,Red Wings,2025-07-06,21:29:01,192
U61940,Utair,2025-07-24,04:04:40,201
FV1673,Ural Airlines,2025-07-26,15:04:06,102
N4388,Utair,2024-07-27,14:00:00,43
FV814,Rossiya,2024-06-23,02:35:01,73
WZ27,Red Wings,2025-08-05,16:35:02,105
DP591,Rossiya,2025-09-27,09:45:34,218
UT797,Nordwind,2024-10-19,11:41:11,87
FV998,Red Wings,2025-09-11,03:33:24,200
UT754,S7 Airlines,2025-01-03,11:21:25,267
UT556,Utair,2024-11-12,15:27:42,191
S71670,S7 Airlines,2025-09-01,04:54:48,247
FV49,Ural Airlines,2025-09-14,20:04:05,31
U6350,Rossiya,2025-02-17,04:12:19,60
DP1983,Ural Airlines,2024-08-05,19:34:10,90
S71111,S7 Airlines,2025-10-15,04:51:22,95
SU1373,Pobeda,2025-01-20,22:58:32,191
U650,Utair,2024-11-24,00:04:28,200
N4806,Rossiya,2024-05-17,13:40:06,114
FV215,Nordwind,2024-09-01,00:28:44,172
UT816,S7 Airlines,2024-08-17,21:06:00,261
FV1659,Pobeda,2024-03-21,11:23:34,37
FV1666,Aeroflot,2024-03-16,22:52:58,105
N41115,Red Wings,2024-02-23,22:02:42,91
DP1849,Rossiya,2025-04-02,04:52:02,150
N41112,Ural Airlines,2024-08-19,17:50:12,50
S71042,Pobeda,2024-01-28,12:42:45,251
SU1579,Nordwind,2025-08-22,10:05:36,103
DP1977,Nordwind,2024-12-18,01:29:44,15
DP110,Nordwind,2025-01-19,03:14:40,293
S71094,Pobeda,2025-08-18,20:01:40,183
WZ1221,Red Wings,2025-11-05,19:48:51,161
DP262,Red Wings,2025-08-07,17:08:20,295
FV1504,Red Wings,2024-06-02,00:01:31,264
WZ1007,Utair,2024-12-24,07:24:10,33
SU468,Nordwind,2024-02-19,22:14:58,167
N474,Rossiya,2024-11-21,16:27:09,221
UT993,Pobeda,2025-05-15,04:11:01,206
DP833,Pobeda,2025-02-05,08:49:37,291
SU1079,Aeroflot,2025-11-13,14:44:30,183
FV1815,Pobeda,2024-05-04,01:38:46,267
UT314,Aeroflot,2025-07-10,02:18:53,184
WZ1556,Utair,2024-12-09,10:22:53,175
FV1439,Pobeda,2025-01-01,07:43:47,124
S7976,Utair,2025-08-01,14:53:13,198
DP454,Utair,2024-06-09,04:49:36,183
N4968,Red Wings,2025-10-09,15:30:19,9
SU1294,Red Wings,2024-08-20,11:19:42,129
UT764,Ural Airlines,2024-06-02,06:47:43,196
WZ418,Aeroflot,2024-03-12,18:22:33,175
SU54,Nordwind,2025-05-23,09:03:36,231
FV273,Nordwind,2024-06-14,00:41:22,273
FV822,Pobeda,2025-06-20,09:54:42,294
N4298,Red Wings,2024-05-25,11:07:50,145
SU375,Pobeda,2025-08-08,22:05:05,20
N41993,Rossiya,2025-09-04,04:19:24,56
DP1065,Nordwind,2024-10-13,03:13:45,84
SU48,Rossiya,2025-05-10,21:04:12,87
DP1662,Ural Airlines,2025-03-19,01:26:11,123
DP261,Utair,2024-08-24,05:03:36,219
UT623,Nordwind,2025-02-24,10:29:58,248
S7987,Rossiya,2025-03-16,06:38:50,131
WZ41,S7 Airlines,2024-04-19,13:12:18,155
WZ1304,Nordwind,2024-05-05,13:44:43,256
FV1974,Ural Airlines,2025-07-15,18:28:22,167
FV1031,Nordwind,2025-03-01,23:56:50,217
WZ690,Rossiya,2024-12-28,14:21:08,53
WZ844,Nordwind,2025-01-02,12:45:11,234
N487,Utair,2024-06-12,18:03:47,78
DP911,Aeroflot,2025-04-03,01:34:25,138
WZ177,Ural Airlines,2024-02-16,21:41:22,266
U6823,Ural Airlines,2025-04-17,13:34:47,91
N41551,Nordwind,2025-09-21,09:49:33,262
FV1576,Aeroflot,2025-12-22,23:34:10,100
SU1757,Utair,2025-04-24,10:53:34,69
FV1644,Pobeda,2024-04-07,19:26:45,8
N4231,Ural Airlines,2025-06-27,08:32:04,106
U61774,Utair,2024-11-03,06:51:36,68
FV860,Aeroflot,2025-06-26,09:56:52,78
DP905,Pobeda,2025-05-22,02:46:53,145
FV544,Nordwind,2024-01-17,21:01:18,273
FV1261,Rossiya,2024-05-20,08:54:47,281
WZ1218,S7 Airlines,2024-03-02,14:32:50,30
DP780,Rossiya,2024-12-03,04:30:44,165
DP1906,Rossiya,2024-02-28,23:58:43,125
N41693,Red Wings,2024-03-08,17:50:42,117
FV743,S7 Airlines,2024-02-27,19:31:40,101
WZ1245,Ural Airlines,2025-01-09,10:30:45,221
WZ1532,Pobeda,2025-07-25,12:48:12,206
SU1871,Nordwind,2025-11-23,07:37:09,120
FV1503,Rossiya,2024-03-28,02:35:50,50
U61939,Utair,2025-11-08,16:22:16,247
S71672,S7 Airlines,2024-08-22,06:41:21,66
WZ1680,Nordwind,2024-11-23,13:10:42,120
FV1434,Red Wings,2024-09-20,22:45:59,124
UT1496,Red Wings,2024-05-04,00:46:19,247
DP1988,Aeroflot,2025-01-22,13:07:49,114
DP1825,Nordwind,2024-06-23,06:36:52,208
N41166,Nordwind,2025-08-10,09:53:58,82
WZ383,Rossiya,2025-02-08,07:47:43,100
S7367,Nordwind,2025-11-08,19:40:30,169
FV366,Red Wings,2025-08-01,08:20:14,239
FV253,Nordwind,2024-11-04,18:11:27,232
DP1765,Rossiya,2024-10-21,13:46:54,254
U6314,Rossiya,2025-11-25,12:19:13,186
U61370,S7 Airlines,2025-03-22,23:23:05,79
FV1113,Aeroflot,2025-03-25,08:56:36,6
SU1017,Aeroflot,2024-11-23,17:59:29,269
SU450,Red Wings,2024-12-21,22:18:50,241
U61306,Rossiya,2024-11-23,04:52:28,93
DP862,Aeroflot,2025-05-06,20:22:32,300
FV126,Ural Airlines,2024-10-22,22:51:32,7
UT1662,Utair,2024-05-23,13:47:41,252
S71295,Pobeda,2024-11-01,02:33:41,89
S7135,Nordwind,2024-04-09,22:35:56,183
U6153,S7 Airlines,2025-07-13,12:21:38,211
U61931,Ural Airlines,2024-02-02,19:12:25,244
WZ56,Red Wings,2024-10-16,10:31:30,244
UT1544,Utair,2024-08-12,18:15:15,264
FV1980,Pobeda,2025-01-23,17:11:05,188
S7372,S7 Airlines,2024-09-10,04:33:10,271
WZ131,Ural Airlines,2025-08-13,08:19:29,36
UT1662,Rossiya,2024-12-25,16:17:19,292
N4958,Nordwind,2024-12-05,06:45:13,13
S73,Aeroflot,2025-01-02,22:01:40,220
WZ1690,Utair,2024-05-13,20:46:23,211
DP1145,Ural Airlines,2024-10-11,00:40:36,214
SU1432,Utair,2025-05-23,16:30:15,116
FV847,Ural Airlines,2025-12-06,14:59:06,16
UT1882,Aeroflot,2025-07-25,03:52:54,49
S7934,Rossiya,2024-09-19,14:53:23,225
UT332,Aeroflot,2024-03-02,09:10:23,84
FV442,S7 Airlines,2025-03-23,13:31:28,281
SU1309,Utair,2025-07-19,12:35:28,183
U6502,Nordwind,2025-03-18,03:45:39,171
DP1712,Utair,2025-03-06,01:58:20,224
N41968,Red Wings,2024-07-23,06:17:40,123
S71914,Ural Airlines,2025-11-04,23:22:31,237
SU1285,Ural Airlines,2024-12-03,10:19:06,162
WZ742,Red Wings,2025-12-04,20:57:29,23
N4664,Pobeda,2024-05-06,05:19:00,125
FV1122,Red Wings,2024-01-23,07:55:59,163
WZ1993,Red Wings,2025-07-28,18:08:25,99
U6389,Rossiya,2024-10-12,22:51:43,72
N4838,S7 Airlines,2024-09-09,16:34:24,151
FV1001,Aeroflot,2024-11-25,14:03:10,205
FV1960,Pobeda,2024-11-17,13:19:57,277
DP1582,Utair,2025-09-19,00:51:22,121
UT1439,Rossiya,2024-10-15,16:17:25,240
SU1614,Ural Airlines,2024-02-14,02:16:40,289
FV1390,Aeroflot,2025-10-01,23:13:38,225
FV208,Rossiya,2025-04-25,05:40:53,60
WZ1797,S7 Airlines,2024-11-18,23:59:35,112
U61618,Ural Airlines,2025-03-06,14:40:38,202
FV1809,S7 Airlines,2024-04-08,13:14:17,159
N41921,S7 Airlines,2025-08-18,22:38:18,219
SU1022,Pobeda,2024-02-20,22:22:48,236
SU59,Aeroflot,2025-06-09,02:00:25,24
U61629,Ural Airlines,2024-10-19,02:05:58,110
SU1691,Utair,2024-09-25,10:52:25,199
U6658,Rossiya,2025-09-02,00:26:14,217
FV1636,S7 Airlines,2024-12-01,19:00:27,168
SU1354,S7 Airlines,2024-12-04,11:10:53,78
N41979,Pobeda,2025-02-14,15:41:29,208
N4867,Pobeda,2025-09-16,02:21:28,272
SU807,Ural Airlines,2024-01-15,07:19:37,114
S7104,Aeroflot,2024-11-24,04:57:28,100
WZ347,Pobeda,2024-02-24,10:52:10,260
U61365,Utair,2025-03-10,19:04:29,114
S7594,Pobeda,2024-08-15,22:52:07,226
SU254,Rossiya,2024-12-18,19:45:31,283
FV1324,Utair,2024-07-18,11:53:48,4
U61850,Red Wings,2024-01-27,13:10:43,243
UT1522,Red Wings,2025-05-02,20:37:10,172
FV1828,Utair,2025-01-13,14:49:16,247
S71030,S7 Airlines,2025-10-23,08:53:21,133
WZ579,Utair,2024-12-03,03:45:36,204
UT1713,Aeroflot,2025-05-02,05:59:04,0
WZ547,S7 Airlines,2024-10-03,21:23:35,274
FV1148,Red Wings,2024-10-24,08:51:41,94
DP1644,Nordwind,2025-07-07,04:10:04,2
FV1647,Utair,2025-06-04,14:01:56,224
UT1604,Utair,2025-10-23,12:21:36,152
UT1925,Pobeda,2024-03-22,05:33:01,153
SU1207,Rossiya,2024-04-09,15:04:56,254
FV1447,Utair,2025-10-03,00:50:55,66
S7843,Nordwind,2024-05-14,08:25:00,186
FV1923,Ural Airlines,2024-04-13,10:51:56,234
U6676,Aeroflot,2024-08-03,23:04:43,206
N41876,Rossiya,2025-11-17,16:03:56,60
UT742,Nordwind,2024-12-12,21:36:17,109
S763,Nordwind,2024-05-17,17:41:22,276
S71036,Nordwind,2025-05-23,12:12:46,161
FV1662,Rossiya,2024-08-13,09:51:24,152
S7700,Red Wings,2024-07-23,18:04:23,4
WZ1683,S7 Airlines,2025-03-23,02:29:19,210
S7451,Ural Airlines,2024-11-11,01:46:21,185
WZ1348,Ural Airlines,2025-02-22,07:48:19,239
UT222,Utair,2025-12-04,18:35:54,249
S788,Utair,2025-08-11,06:35:54,107
U6105,Ural Airlines,2024-07-16,20:46:48,132
WZ708,S7 Airlines,2024-08-28,22:08:27,51
SU145,S7 Airlines,2024-05-22,07:02:11,79
U61782,Nordwind,2025-07-25,22:56:00,121
SU1002,Rossiya,2024-04-13,19:13:46,143
FV382,Nordwind,2025-03-09,14:20:27,232
DP843,Red Wings,2024-03-28,04:54:35,173
S71664,Ural Airlines,2024-12-09,17:10:00,212
N41033,S7 Airlines,2024-09-07,06:51:34,72
U6454,Ural Airlines,2025-10-08,01:53:23,82
S71812,Nordwind,2024-04-13,19:26:49,158
DP461,Utair,2024-05-09,13:09:42,202
U61135,S7 Airlines,2025-02-25,23:20:10,222
WZ151,Rossiya,2025-09-19,12:06:48,300
UT794,Rossiya,2024-05-17,15:51:17,153
S7459,Rossiya,2024-09-23,18:25:22,225
U6895,S7 Airlines,2024-04-18,05:12:43,276
S71578,Rossiya,2025-03-06,12:08:58,258
SU18,Pobeda,2024-03-17,00:33:31,254
U61330,S7 Airlines,2025-05-01,23:00:02,241
WZ1914,Ural Airlines,2025-01-10,21:29:37,111
UT1588,Aeroflot,2025-02-14,01:14:06,264
SU113,Rossiya,2024-06-10,07:57:26,292
DP1225,Ural Airlines,2025-11-11,02:24:04,133
FV1923,Ural Airlines,2024-09-22,07:13:26,69
S71076,Red Wings,2024-07-19,17:50:26,94
WZ1403,Ural Airlines,2025-06-15,02:42:31,25
FV533,Aeroflot,2024-06-04,09:26:09,179
U695,Rossiya,2024-03-03,09:31:30,94
U61547,Pobeda,2024-11-07,12:54:28,38
FV1337,Aeroflot,2024-04-03,09:44:12,110
N41121,Pobeda,2024-12-16,13:16:25,22
UT1497,S7 Airlines,2024-09-23,03:47:38,28
DP1858,Rossiya,2025-02-06,15:42:55,43
SU1127,Red Wings,2024-03-22,23:13:54,282
U6757,Rossiya,2024-05-28,21:04:06,260
DP593,Pobeda,2024-02-03,09:12:55,153
WZ35,Pobeda,2025-01-28,08:12:28,145
UT903,Red Wings,2024-09-09,03:08:45,70
WZ835,Aeroflot,2025-11-06,07:08:20,156
DP1823,Rossiya,2024-10-08,05:12:43,281
UT1918,Utair,2024-12-13,15:57:50,225
DP1168,S7 Airlines,2024-01-14,03:16:15,171
U61398,Pobeda,2024-09-05,15:59:15,57
N41711,Pobeda,2025-02-05,17:10:45,131
FV120,Ural Airlines,2024-02-18,14:29:03,95
N4784,Aeroflot,2025-01-14,05:39:50,179
N41144,Nordwind,2024-02-18,23:13:39,297
FV423,Utair,2024-01-13,12:08:02,33
FV1980,Ural Airlines,2025-04-04,15:01:30,255
WZ1880,Red Wings,2024-12-27,23:33:15,67
FV43,Red Wings,2025-07-28,00:33:05,20
S71714,Rossiya,2024-10-06,07:04:11,18
N41884,S7 Airlines,2025-02-15,15:10:49,15
UT436,Nordwind,2024-11-02,08:53:16,144
DP1206,Red Wings,2025-03-18,23:10:47,20
WZ1720,Ural Airlines,2025-06-14,15:51:40,230
N41487,Nordwind,2024-10-10,10:57:32,77
WZ1630,S7 Airlines,2025-12-18,18:37:02,11
S7587,S7 Airlines,2024-04-23,18:54:19,87
FV1693,Utair,2024-07-13,05:39:00,146
S71154,Nordwind,2025-04-02,01:36:30,136
S7277,Pobeda,2024-04-13,11:18:52,58
N4125,Utair,2024-03-23,21:53:58,201
UT1667,Aeroflot,2024-01-14,12:59:28,230
UT136,Utair,2025-04-07,11:25:41,79
FV3,S7 Airlines,2025-07-25,14:49:46,230
S71341,Pobeda,2024-09-18,15:35:25,58
UT1303,Rossiya,2025-01-09,16:18:59,39
FV757,Rossiya,2025-12-10,11:22:30,146
WZ1738,Ural Airlines,2025-09-02,22:48:49,203
SU1288,Pobeda,2024-02-12,01:46:19,255
S71112,Aeroflot,2024-05-02,18:31:51,138
WZ743,Aeroflot,2025-09-12,03:35:49,81
UT101,Utair,2025-07-10,08:19:44,108
SU311,Pobeda,2025-04-04,03:00:53,60
S71878,Ural Airlines,2024-05-01,04:59:37,196
UT255,Nordwind,2024-02-28,08:26:07,221
DP1295,Pobeda,2025-03-03,19:38:31,293
SU798,Red Wings,2025-10-03,19:14:33,95
WZ1462,Ural Airlines,2024-05-13,14:40:08,137
WZ1964,Red Wings,2025-08-14,19:38:19,280
N4134,Nordwind,2025-02-06,00:44:32,118
WZ734,Pobeda,2024-01-01,12:06:32,141
FV786,Aeroflot,2024-12-22,20:38:46,83
DP843,Rossiya,2025-06-28,18:48:57,248
DP271,Aeroflot,2025-12-01,17:01:55,192
WZ1332,Pobeda,2024-11-11,00:29:48,128
N4396,Ural Airlines,2024-05-24,19:31:19,242
SU1955,S7 Airlines,2025-08-01,17:49:47,293
FV1722,Ural Airlines,2024-05-16,10:30:17,222
DP274,Rossiya,2025-09-26,09:14:21,102
UT965,Utair,2024-09-02,21:05:04,292
SU1616,Nordwind,2025-08-02,20:10:14,189
FV1533,Ural Airlines,2024-10-14,04:30:30,157
N41556,Ural Airlines,2025-10-15,03:38:10,299
UT1052,Nordwind,2025-03-15,13:10:23,286
S7211,Red Wings,2024-05-12,00:10:30,131
UT19,Red Wings,2025-09-01,16:47:02,88
U6750,Ural Airlines,2025-04-01,14:13:32,227
U6795,Rossiya,2024-07-23,18:24:21,163
WZ531,Aeroflot,2024-03-08,15:20:00,169
FV522,Rossiya,2025-06-25,18:03:47,181
N41275,Aeroflot,2025-01-06,21:38:36,137
UT1570,Rossiya,2025-08-13,06:57:43,202
FV1409,S7 Airlines,2025-09-11,15:38:18,0
WZ1862,Ural Airlines,2025-10-13,11:06:48,197
N45,Rossiya,2024-12-16,01:11:45,295
DP309,Pobeda,2024-06-13,22:47:54,261
N4718,Red Wings,2025-11-09,07:50:13,130
N4722,Ural Airlines,2024-12-28,22:37:19,228
N41026,Red Wings,2025-02-03,15:27:25,262
UT1649,Nordwind,2024-05-09,19:34:14,260
S7185,Aeroflot,2025-06-06,14:33:53,210
UT1701,Rossiya,2024-06-16,02:51:11,8
DP682,S7 Airlines,2025-06-13,09:59:21,133
DP1880,Red Wings,2024-02-28,00:41:19,198
FV968,Red Wings,2025-10-27,05:13:57,82
UT1120,S7 Airlines,2025-03-24,16:58:09,24
U61851,Pobeda,2024-06-20,20:07:34,165
DP819,Nordwind,2025-06-27,19:39:09,87
S7340,Rossiya,2025-02-06,21:21:35,195
N468,Rossiya,2024-01-09,18:47:12,93
N41915,Nordwind,2025-11-16,06:04:32,149
UT906,Red Wings,2024-01-04,11:24:41,150
FV47,S7 Airlines,2025-06-09,18:09:06,182
U6989,S7 Airlines,2024-12-09,21:21:13,8
S7211,Utair,2024-02-28,09:14:09,279
N41774,Aeroflot,2025-04-20,22:42:12,147
N4166,Rossiya,2024-03-27,01:34:45,39
FV1268,Utair,2024-01-21,18:37:01,29
SU1071,S7 Airlines,2025-12-20,17:33:15,140
S739,Rossiya,2025-09-03,15:44:55,151
DP1223,Red Wings,2024-07-15,15:53:25,294
SU1206,Utair,2024-10-27,10:50:24,55
WZ1122,Nordwind,2024-12-07,02:02:39,230
U6673,Red Wings,2024-03-20,12:44:37,261
SU1295,Rossiya,2024-06-10,23:27:24,143
WZ1195,Pobeda,2025-08-28,22:03:53,220
WZ1683,Utair,2024-08-12,20:07:45,290
FV611,Red Wings,2024-05-23,11:52:56,190
DP1086,Utair,2025-05-28,01:48:01,39
U61467,Pobeda,2024-06-20,04:43:23,12
U61338,Rossiya,2024-03-14,05:15:23,81
UT1269,Utair,2024-10-28,00:46:36,221
FV1292,Red Wings,2025-02-07,19:57:27,180
SU1419,S7 Airlines,2024-09-28,12:06:51,120
UT1341,Nordwind,2025-08-14,07:09:28,48
SU1968,Aeroflot,2025-09-04,17:02:44,97
SU469,Pobeda,2025-09-10,15:53:40,180
U6728,Red Wings,2024-06-15,08:38:37,300
DP860,Nordwind,2024-08-06,14:53:28,213
DP217,Pobeda,2025-07-11,17:16:03,240
WZ441,Red Wings,2025-07-10,05:43:09,156
UT552,S7 Airlines,2025-10-06,06:40:13,298
N4684,Utair,2025-06-09,03:41:32,267
DP582,S7 Airlines,2024-01-11,19:18:10,275
UT1182,Pobeda,2024-11-07,06:14:50,37
U61625,Aeroflot,2025-05-12,17:51:42,102
N4100,Nordwind,2024-10-16,23:47:51,298
FV351,Red Wings,2025-04-14,09:36:13,136
SU69,Pobeda,2024-11-14,02:19:38,277
N4518,Rossiya,2024-03-16,00:17:12,267
S7933,Pobeda,2024-10-19,15:16:06,205
SU1241,Pobeda,2025-03-02,13:33:26,251
U61286,Ural Airlines,2024-06-16,09:56:20,176
UT621,Red Wings,2025-06-21,11:19:37,174
UT1549,Rossiya,2024-04-17,10:39:36,171
N41795,Aeroflot,2025-02-12,09:57:26,40
SU1436,Nordwind,2025-07-24,04:09:30,57
WZ1259,Red Wings,2025-10-02,06:30:34,78
U6910,S7 Airlines,2025-12-01,22:34:53,49
S7251,Ural Airlines,2024-12-13,10:22:03,75
FV1086,Pobeda,2025-05-13,21:23:29,135
UT1607,Aeroflot,2025-01-19,21:23:48,180
DP101,Red Wings,2024-02-11,22:25:21,177
U6479,S7 Airlines,2024-12-27,15:15:46,231
FV893,Utair,2025-05-05,18:10:07,181
U61671,S7 Airlines,2025-06-21,18:18:44,128
S71833,Red Wings,2025-05-23,14:50:31,229
FV1296,Ural Airlines,2024-08-05,15:59:15,171
N477,Red Wings,2024-08-06,09:23:12,77
SU744,Pobeda,2025-09-05,07:56:36,152
SU1202,Pobeda,2025-04-12,11:48:20,217
SU348,Red Wings,2025-03-05,22:51:23,146
U6822,Rossiya,2025-05-28,06:48:27,36
SU1999,Red Wings,2024-04-08,18:00:27,232
UT56,Utair,2024-03-08,11:43:04,177
SU1107,Aeroflot,2025-11-14,10:24:22,176
DP1144,Red Wings,2024-02-04,21:39:15,164
S7511,Aeroflot,2024-09-14,02:31:34,138
S7801,S7 Airlines,2024-08-24,08:57:36,73
N4282,Nordwind,2024-03-11,22:51:34,232
U61686,Aeroflot,2025-01-05,05:23:08,92
FV1902,Red Wings,2024-02-12,23:08:28,226
FV1829,Rossiya,2025-09-11,15:36:52,84
UT1766,Red Wings,2024-01-26,14:11:17,198
DP1380,Aeroflot,2025-04-16,00:58:38,292
SU419,Ural Airlines,2025-07-22,03:24:48,173
DP228,S7 Airlines,2024-10-06,06:46:17,121
DP117,Rossiya,2025-03-13,00:20:57,57
SU218,S7 Airlines,2024-07-20,17:14:18,39
U61998,S7 Airlines,2024-05-03,21:07:21,102
N41724,S7 Airlines,2024-04-14,07:42:22,192
DP282,Nordwind,2025-03-20,19:43:09,28
WZ279,Red Wings,2024-11-04,23:45:18,51
UT1391,Pobeda,2025-03-06,02:38:51,24
U6135,Red Wings,2025-09-28,11:47:04,44
N469,Aeroflot,2025-02-05,14:45:37,241
DP852,Nordwind,2025-01-15,23:16:03,26
N41417,S7 Airlines,2024-09-14,08:34:03,112
N41729,S7 Airlines,2025-02-15,16:25:32,15
DP1971,Red Wings,2024-11-21,20:30:43,194
SU56,Nordwind,2024-09-13,03:11:07,57
SU751,Ural Airlines,2024-07-01,10:44:53,276
N41024,Nordwind,2025-03-23,00:43:43,100
FV1940,Utair,2024-02-06,23:54:48,87
UT71,Aeroflot,2025-11-13,07:58:10,74
SU89,Aeroflot,2025-05-07,20:19:26,17
SU1984,Utair,2025-12-06,21:19:33,65
S71857,Rossiya,2024-08-01,12:02:02,103
N41285,Utair,2025-05-27,06:26:19,264
N41596,Ural Airlines,2024-06-03,19:13:04,5
N4183,Ural Airlines,2025-07-28,16:52:17,266
DP2000,Ural Airlines,2024-08-19,23:14:14,5
S71404,Red Wings,2025-07-19,07:03:35,73
WZ605,Aeroflot,2025-06-04,23:38:19,210
U6630,Rossiya,2024-04-17,05:13:05,70
SU1153,Aeroflot,2025-05-10,22:26:47,137
SU119,Utair,2025-06-25,17:58:28,182
FV1044,Rossiya,2025-09-13,18:12:27,49
N41502,S7 Airlines,2025-09-23,17:59:21,142
WZ1318,S7 Airlines,2025-06-13,10:13:29,133
WZ1764,Nordwind,2025-06-10,12:40:42,240
SU1239,Red Wings,2024-09-10,02:41:45,182
FV166,Utair,2025-02-08,23:35:04,251
N465,Pobeda,2024-11-27,03:12:21,278
DP1781,Aeroflot,2025-08-16,20:52:32,6
S71437,Nordwind,2024-12-06,06:46:48,292
WZ163,Rossiya,2024-02-03,17:16:36,31
N4845,Nordwind,2025-03-26,18:12:16,263
WZ1735,Rossiya,2025-06-25,15:48:58,207
DP1393,Pobeda,2024-05-07,12:30:04,49
WZ919,S7 Airlines,2024-08-27,09:37:43,160
WZ1241,Pobeda,2025-07-06,18:36:08,141
FV1475,Pobeda,2025-02-14,03:17:29,231
FV1234,Rossiya,2025-03-01,15:45:25,227
DP263,Ural Airlines,2025-09-22,17:35:22,162
N41529,Ural Airlines,2025-03-15,15:47:10,213
FV395,Aeroflot,2025-08-09,21:02:42,217
DP1350,Utair,2024-03-07,12:24:02,256
SU640,Pobeda,2024-10-25,03:06:03,33
N41296,Aeroflot,2024-01-16,07:11:52,218
WZ360,Ural Airlines,2024-02-24,07:52:00,99
FV1481,Nordwind,2024-12-20,02:08:54,151
SU1195,Utair,2024-02-17,23:50:18,256
U61824,S7 Airlines,2024-03-07,02:13:37,137
S716,Rossiya,2025-04-24,00:52:41,261
WZ964,Utair,2024-04-03,11:42:56,211
WZ1538,Aeroflot,2024-07-10,13:57:28,83
FV1950,Pobeda,2025-03-22,06:20:24,180
WZ1007,Rossiya,2025-08-28,19:08:20,59
U6196,Ural Airlines,2025-08-25,12:49:30,282
U6730,Utair,2025-11-12,03:15:14,294
UT1176,Ural Airlines,2025-09-12,21:30:38,94
S71420,Ural Airlines,2024-06-21,03:44:46,35
WZ1019,Red Wings,2024-09-23,01:35:51,128
S7326,Red Wings,2025-05-14,08:17:28,264
S71694,Red Wings,2025-07-22,19:51:46,50
WZ724,Pobeda,2025-08-03,21:01:00,208
SU1701,Pobeda,2025-08-22,16:25:26,193
S71728,Aeroflot,2024-12-17,01:56:44,18
N41359,S7 Airlines,2024-06-03,06:28:34,213
FV1605,Utair,2025-08-06,15:29:19,65
WZ345,Pobeda,2024-01-13,13:00:19,24
SU975,Aeroflot,2024-11-04,13:14:46,22
FV294,Ural Airlines,2025-09-27,09:11:22,35
S7274,S7 Airlines,2024-04-08,20:40:05,292
U6444,Pobeda,2024-04-22,09:23:03,151
WZ310,Pobeda,2025-04-07,00:05:28,237
N41905,Red Wings,2024-10-01,21:34:30,155
