Номер рейса,Авиакомпания,Дата прилета,Время прилета,Число пассажиров
SU681,Aeroflot,2025-11-17,00:48:45,237
WZ1035,Aeroflot,2024-02-04,12:29:16,61
WZ1926,Utair,2024-07-02,08:22:47,54
FV1335,Ural Airlines,2025-12-07,21:52:36,202
S71196,Red Wings,2025-07-05,08:37:15,192
DP166,Nordwind,2025-10-10,22:48:06,2
N41811,S7 Airlines,2024-08-23,10:07:49,66
UT1270,Utair,2024-02-20,04:52:13,149
DP1401,Ural Airlines,2025-06-12,01:59:00,146
SU1200,S7 Airlines,2025-01-05,07:17:43,90
FV1949,Nordwind,2024-03-03,15:55:30,282
DP1974,Aeroflot,2025-03-05,22:46:53,249
N4333,Utair,2024-02-04,05:04:48,119
S71942,Nordwind,2025-01-16,19:56:21,85
WZ1583,Utair,2024-01-06,01:16:50,19
UT1841,Red Wings,2024-06-26,08:26:17,133
UT444,Pobeda,2025-01-02,01:19:01,44
WZ1145,Aeroflot,2025-03-03,11:56:05,161
FV1708,Pobeda,2025-04-06,11:38:57,261
WZ1907,Utair,2025-05-27,10:10:18,292
S7970,Red Wings,2024-07-15,13:03:54,290
U6478,Rossiya,2024-11-10,23:44:32,269
SU447,Red Wings,2024-04-15,10:58:50,194
U61956,Pobeda,2024-10-07,17:14:37,195
UT475,Utair,2025-08-07,08:44:43,280
FV1384,Nordwind,2024-11-22,08:56:21,150
S7807,Utair,2024-12-26,19:14:16,266
FV1966,Ural Airlines,2025-09-23,00:34:58,238
S7205,Pobeda,2025-12-24,06:07:02,173
S71854,Red Wings,2024-12-12,05:05:46,5
U6239,S7 Airlines,2024-03-04,20:38:40,52
UT1615,Red Wings,2025-11-02,07:23:40,5
DP803,Ural Airlines,2024-10-10,07:32:16,159
DP382,Aeroflot,2025-11-03,06:18:53,152
FV885,Red Wings,2025-04-18,14:44:39,222
UT1163,Red Wings,2024-01-13,08:19:59,269
DP1232,Aeroflot,2024-10-19,08:26:23,159
SU965,Nordwind,2025-03-08,07:18:24,174
S71448,Red Wings,2024-08-19,19:36:23,82
FV1239,Nordwind,2025-03-04,21:10:37,49
UT1008,Nordwind,2024-05-19,12:58:44,201
DP1200,Ural Airlines,2024-12-27,01:15:02,231
SU1369,Rossiya,2025-11-13,13:46:53,269
S7267,Ural Airlines,2025-02-09,09:25:23,245
UT756,Aeroflot,2025-08-03,11:27:15,59
N41883,Utair,2025-09-14,09:58:55,105
WZ950,Red Wings,2024-02-24,18:56:34,46
WZ1591,Rossiya,2025-07-16,14:58:30,257
S7595,Nordwind,2025-03-20,06:51:05,233
DP1352,Red Wings,2024-06-14,09:00:42,298
N41249,Utair,2025-12-18,06:08:22,167
SU265,Red Wings,2025-07-27,10:47:55,50
WZ1881,Pobeda,2024-06-16,16:55:25,277
S71783,Pobeda,2025-08-09,07:36:52,224
UT1291,Utair,2025-11-20,21:53:21,121
U61063,Pobeda,2025-04-02,00:08:26,245
S71126,Nordwind,2024-09-20,12:16:32,161
N41196,Nordwind,2024-12-12,03:14:42,189
U6442,Nordwind,2025-06-26,13:30:02,113
N483,Aeroflot,2025-07-07,11:26:46,108
WZ1676,S7 Airlines,2025-11-12,14:23:46,126
FV862,Red Wings,2025-05-05,18:19:06,128
FV446,Nordwind,2025-08-13,10:38:58,158
S71951,Rossiya,2025-01-02,01:10:39,234
UT240,Nordwind,2024-01-04,06:55:06,235
FV629,Red Wings,2025-12-12,02:12:04,230
S71028,Red Wings,2025-11-18,07:37:18,274
FV416,Aeroflot,2025-09-19,04:08:29,181
N4674,Pobeda,2024-07-27,20:57:05,256
WZ1901,Nordwind,2025-03-22,11:59:00,151
FV772,Pobeda,2024-07-20,03:30:04,147
N4949,Ural Airlines,2024-12-11,09:48:37,258
DP1655,Aeroflot,2024-04-10,15:02:37,239
N41834,Aeroflot,2025-10-10,14:38:41,17
N41282,S7 Airlines,2024-06-08,01:16:21,45
U6872,Ural Airlines,2024-12-23,21:31:16,40
U61935,Ural Airlines,2024-02-24,11:49:25,203
DP1342,Red Wings,2024-02-05,13:51:55,9
FV424,Ural Airlines,2024-03-04,00:47:54,122
UT1866,Pobeda,2025-11-01,03:19:31,94
DP1962,Red Wings,2025-07-17,07:48:18,139
WZ1799,Pobeda,2025-12-27,00:59:35,95
U6209,S7 Airlines,2024-11-20,15:37:49,271
DP1871,Utair,2025-04-05,10:54:27,208
UT1456,Nordwind,2025-08-08,19:01:24,299
S71167,Aeroflot,2025-11-28,02:50:37,7
DP1456,Nordwind,2025-11-16,00:56:32,24
UT805,Utair,2025-01-07,01:57:54,44
FV593,Ural Airlines,2025-08-27,11:08:43,204
S71069,S7 Airlines,2025-03-26,00:37:53,243
SU62,Rossiya,2024-03-28,08:28:08,52
S71496,Utair,2024-09-04,08:21:32,290
FV375,Rossiya,2025-02-15,10:47:27,45
U61381,Nordwind,2024-06-10,22:46:00,50
S7704,Aeroflot,2025-06-11,14:06:58,270
UT1464,Utair,2025-02-02,17:33:30,77
FV909,Rossiya,2024-03-22,09:48:10,89
N4985,Nordwind,2024-06-17,13:46:29,112
FV403,Ural Airlines,2024-01-07,23:57:30,150
FV1563,Ural Airlines,2025-08-16,23:11:32,90
N4641,Aeroflot,2024-10-15,00:17:29,141
WZ1259,Rossiya,2024-06-07,15:32:38,118
UT1872,Red Wings,2025-03-26,12:21:20,69
DP1000,Nordwind,2025-03-17,02:45:02,203
FV261,Ural Airlines,2024-05-24,11:19:41,174
UT41,Red Wings,2025-08-06,05:57:02,155
FV591,Red Wings,2025-11-09,01:46:30,136
FV1098,Ural Airlines,2024-11-03,15:43:48,82
SU736,Red Wings,2025-01-04,02:02:17,222
WZ996,Utair,2025-03-14,10:55:13,88
SU986,Pobeda,2025-11-05,00:36:44,224
DP123,Pobeda,2024-03-09,21:10:20,36
U662,Rossiya,2024-06-13,15:59:19,176
FV1181,Rossiya,2025-06-02,15:20:34,11
SU1676,Utair,2025-11-20,20:51:21,148
DP1440,Ural Airlines,2024-12-18,05:29:30,171
SU1908,Rossiya,2024-02-20,11:17:14,116
S71147,Ural Airlines,2024-12-17,05:12:06,175
SU1670,Aeroflot,2024-05-16,21:47:32,296
WZ1542,Red Wings,2025-08-04,05:20:31,270
SU746,Pobeda,2025-09-25,23:04:54,145
WZ919,Ural Airlines,2024-09-19,17:02:58,160
WZ1258,Pobeda,2024-08-02,02:33:14,187
U698,S7 Airlines,2024-03-22,16:14:45,243
WZ1932,Utair,2025-03-03,22:04:30,95
N4233,Pobeda,2025-07-21,13:36:56,165
DP1574,Utair,2024-12-05,03:48:56,167
WZ499,Red Wings,2025-04-09,17:25:50,276
FV219,Aeroflot,2024-12-19,05:58:06,90
S7448,Pobeda,2025-07-15,08:02:34,94
UT1147,Nordwind,2025-06-27,04:30:13,246
WZ435,Ural Airlines,2025-04-19,03:11:50,241
UT384,Ural Airlines,2025-02-26,12:57:36,51
U6990,Red Wings,2025-02-14,13:53:50,266
U6117,Rossiya,2024-03-24,09:36:50,90
DP1972,Pobeda,2025-11-02,23:39:54,220
U6580,S7 Airlines,2025-12-17,11:40:01,63
SU647,Ural Airlines,2024-10-19,06:52:40,156
N4168,Red Wings,2025-02-08,12:20:11,61
U634,Utair,2025-01-16,01:27:14,211
UT1094,Pobeda,2025-01-07,18:24:35,100
UT1323,Aeroflot,2025-03-07,19:17:58,62
FV1410,S7 Airlines,2025-08-10,20:41:18,221
S71970,Nordwind,2024-05-01,10:06:07,121
S71043,Rossiya,2024-07-18,07:12:11,99
UT1393,Rossiya,2025-01-17,20:47:53,231
U6150,Pobeda,2024-11-11,23:31:49,240
WZ554,S7 Airlines,2024-04-14,03:49:50,153
N4639,Pobeda,2025-07-22,14:15:37,233
FV191,Red Wings,2024-06-24,00:58:27,61
S732,Nordwind,2024-11-14,11:58:47,70
SU353,Rossiya,2024-12-15,04:00:06,178
SU1431,Aeroflot,2025-09-15,01:47:12,15
UT1895,Red Wings,2025-08-12,16:04:01,276
U61229,Red Wings,2024-08-15,22:52:33,231
N41563,Nordwind,2024-01-24,21:24:05,254
WZ1472,Aeroflot,2025-06-13,07:47:02,291
SU1545,Rossiya,2025-06-17,09:31:43,148
N4809,Aeroflot,2025-09-08,15:51:31,188
DP1225,Rossiya,2025-10-13,09:04:47,199
FV364,Nordwind,2024-04-05,04:51:43,288
SU882,Aeroflot,2024-04-26,11:40:45,175
N41105,Ural Airlines,2025-04-23,22:59:34,248
SU440,Nordwind,2024-02-08,22:01:11,181
WZ351,Red Wings,2024-01-01,03:26:59,195
WZ1881,Ural Airlines,2025-09-08,07:40:44,196
WZ713,Utair,2025-07-16,23:41:09,265
U6662,Red Wings,2024-10-11,23:31:21,50
U61611,Pobeda,2025-04-01,01:47:44,109
FV1234,Aeroflot,2025-08-26,20:29:46,229
S7828,Nordwind,2025-08-17,09:46:36,8
UT1567,Rossiya,2024-09-19,07:56:17,127
N4770,Nordwind,2024-11-27,19:18:00,25
U61540,Aeroflot,2024-12-25,14:45:26,136
SU1061,Nordwind,2024-02-21,22:39:23,128
S71878,Utair,2025-11-21,20:12:12,91
U61918,Rossiya,2025-07-25,05:39:24,151
U6771,Utair,2024-12-17,23:23:56,147
N4842,Ural Airlines,2025-07-05,17:17:40,11
U6546,Aeroflot,2025-10-26,10:03:04,23
UT1892,Pobeda,2024-01-25,06:55:23,224
UT1742,Red Wings,2025-01-11,22:09:16,33
SU1854,Aeroflot,2025-04-18,21:33:36,201
SU1245,Ural Airlines,2024-06-06,07:34:29,150
SU1742,Red Wings,2025-04-25,08:33:53,292
U69,S7 Airlines,2025-04-15,13:08:06,213
N41509,Aeroflot,2024-01-03,02:25:14,237
FV694,Rossiya,2024-05-27,21:53:37,211
WZ412,Aeroflot,2025-06-03,16:36:29,203
UT1948,Nordwind,2024-10-25,13:31:49,101
S71737,Rossiya,2024-07-14,15:18:57,239
U6833,Utair,2024-03-05,00:09:30,268
S71534,S7 Airlines,2024-02-26,00:04:00,162
UT355,Rossiya,2024-02-25,06:22:37,236
N41181,Red Wings,2024-06-06,20:53:39,71
S71434,Aeroflot,2024-07-18,23:03:58,176
SU1720,Rossiya,2025-06-25,14:29:57,128
S7960,Pobeda,2025-02-26,02:20:44,86
FV1947,Rossiya,2024-08-13,11:00:57,56
SU722,Red Wings,2025-04-14,22:07:47,32
FV113,Pobeda,2024-07-13,20:59:01,227
N41236,Nordwind,2025-08-11,07:20:53,267
SU266,Ural Airlines,2024-05-25,06:46:50,121
U6535,S7 Airlines,2025-01-03,07:59:38,225
FV586,Rossiya,2024-12-03,03:35:11,59
SU1388,S7 Airlines,2025-04-01,08:47:35,236
S735,Red Wings,2025-03-25,18:49:46,128
S7951,Rossiya,2025-09-28,23:00:14,236
UT417,Pobeda,2024-05-13,09:21:41,147
N4541,Rossiya,2024-11-22,05:03:56,67
N4251,Nordwind,2024-11-12,03:24:35,74
FV1320,Nordwind,2025-07-18,15:35:35,240
DP1050,Rossiya,2024-02-18,06:55:58,283
WZ369,S7 Airlines,2025-11-01,03:12:04,294
WZ387,Aeroflot,2024-08-25,06:45:20,19
N4473,Utair,2024-12-17,03:48:46,58
FV986,Rossiya,2025-12-19,04:03:30,75
UT333,Red Wings,2025-11-28,22:37:52,157
UT781,Red Wings,2025-03-24,09:35:21,13
WZ177,Aeroflot,2024-08-27,12:28:14,202
FV165,S7 Airlines,2025-04-14,21:21:27,133
FV51,Red Wings,2024-10-25,05:23:21,107
UT1940,Nordwind,2025-06-05,20:36:17,31
SU485,Aeroflot,2024-01-12,13:23:28,268
WZ79,S7 Airlines,2025-07-07,21:18:57,279
UT315,Pobeda,2025-06-16,09:22:58,128
FV293,Utair,2024-12-12,21:12:56,123
FV1069,Aeroflot,2024-03-15,15:09:47,235
S7958,Red Wings,2025-02-03,09:51:39,230
FV593,Rossiya,2024-07-04,17:01:40,14
N41144,Red Wings,2024-08-12,15:42:12,257
SU1343,Utair,2025-12-04,03:27:01,123
U6807,Nordwind,2025-01-15,14:35:08,139
SU353,Ural Airlines,2024-01-14,05:59:34,228
SU675,Ural Airlines,2025-07-08,12:04:40,121
FV1754,Utair,2025-10-02,17:30:29,221
U61853,Utair,2024-05-19,03:11:41,227
N4980,Nordwind,2025-07-03,21:33:03,210
S7596,Red Wings,2024-05-03,07:36:48,84
DP677,Rossiya,2025-10-16,13:41:39,56
UT171,S7 Airlines,2025-11-15,01:04:27,111
UT1408,Red Wings,2024-10-13,00:40:08,42
SU1575,Ural Airlines,2024-02-03,12:20:38,19
WZ390,Pobeda,2024-01-15,22:34:57,266
N41166,S7 Airlines,2024-02-26,08:21:05,104
U61606,Nordwind,2025-01-19,19:40:25,179
FV1601,Pobeda,2024-02-13,23:09:14,253
N4933,Red Wings,2025-07-18,09:11:20,38
DP875,Rossiya,2025-11-25,23:00:29,107
SU770,Rossiya,2025-01-20,04:25:08,159
S71995,S7 Airlines,2025-11-08,07:41:08,25
S71508,Aeroflot,2025-01-20,00:21:11,86
N41125,Aeroflot,2024-11-02,23:58:58,55
N4699,Pobeda,2025-07-13,01:18:54,269
N41654,Utair,2025-02-06,08:24:20,220
WZ395,Utair,2024-06-05,11:37:06,229
WZ381,S7 Airlines,2024-01-23,06:09:06,229
FV404,Utair,2024-09-12,16:18:21,248
FV537,Nordwind,2024-04-11,23:47:44,77
FV457,Pobeda,2025-07-28,15:43:33,171
N4449,S7 Airlines,2025-09-06,11:26:00,296
FV1996,Utair,2024-06-06,12:29:39,260
WZ188,Aeroflot,2025-10-17,10:09:16,180
WZ1815,Rossiya,2024-12-10,08:49:35,7
S739,Ural Airlines,2024-01-09,14:10:26,227
S7449,Utair,2025-01-26,04:21:43,125
UT1311,Utair,2024-10-03,03:49:31,222
UT731,Rossiya,2025-01-09,12:00:08,242
WZ203,Pobeda,2025-01-06,01:32:57,253
S71328,Ural Airlines,2024-11-28,05:45:00,220
S7775,Nordwind,2024-04-02,13:28:23,38
UT891,Aeroflot,2024-04-13,06:28:32,147
N4874,Rossiya,2025-12-23,22:03:31,70
FV752,S7 Airlines,2025-03-14,13:24:06,293
U6158,Pobeda,2024-11-25,10:36:02,38
WZ1021,S7 Airlines,2025-02-18,17:43:38,117
UT243,Aeroflot,2025-09-22,22:24:45,174
WZ1685,Utair,2025-10-26,23:31:53,265
DP1993,S7 Airlines,2024-12-22,13:00:15,39
U6379,Nordwind,2024-02-26,19:13:55,292
FV1211,Aeroflot,2024-09-24,15:34:01,12
UT1770,Red Wings,2024-06-26,08:09:28,232
S7808,S7 Airlines,2024-05-15,06:59:39,253
S7843,Utair,2025-07-05,07:41:36,118
N41413,Rossiya,2024-06-12,10:29:21,147
N4900,Aeroflot,2024-08-20,20:33:39,281
U6522,Nordwind,2024-07-25,10:48:44,54
DP1355,Rossiya,2024-11-25,15:03:55,282
DP1520,Nordwind,2024-01-27,13:27:48,14
UT1362,Pobeda,2024-02-15,20:32:06,207
N4156,Utair,2025-03-06,05:59:27,282
UT910,Ural Airlines,2024-09-12,03:23:27,29
SU536,Aeroflot,2024-08-13,19:52:01,207
S71275,Utair,2024-03-23,17:54:06,148
SU377,Aeroflot,2024-02-09,00:47:00,26
SU1651,Ural Airlines,2025-12-28,23:27:15,170
U61739,Utair,2025-08-11,06:34:57,244
N4940,Utair,2025-11-01,11:37:05,49
SU655,Utair,2024-02-16,18:15:39,114
U61444,Aeroflot,2025-10-14,15:51:46,167
N41730,Pobeda,2024-06-15,12:34:08,113
SU1032,Rossiya,2025-01-26,02:52:42,298
UT1978,Rossiya,2025-09-09,04:12:43,155
FV1273,Pobeda,2025-05-11,18:13:38,81
SU394,Nordwind,2024-07-21,05:42:58,180
UT546,Pobeda,2025-12-26,20:09:37,2
SU1189,Ural Airlines,2025-10-06,17:52:17,252
UT1672,Aeroflot,2024-05-23,09:10:01,267
U6743,S7 Airlines,2024-12-05,08:13:42,22
S71790,Aeroflot,2025-05-08,05:30:13,94
WZ1688,Pobeda,2024-04-28,08:30:21,285
FV1165,Rossiya,2024-02-27,00:36:38,193
SU1707,S7 Airlines,2024-08-03,16:32:14,44
WZ635,Ural Airlines,2025-12-19,21:24:01,42
WZ1793,Nordwind,2025-07-27,19:35:42,181
UT1826,Ural Airlines,2024-02-15,04:15:11,1
N41261,Ural Airlines,2025-07-20,17:35:30,159
U6903,Rossiya,2025-06-05,21:56:57,19
S7694,Nordwind,2024-06-04,13:14:19,115
N4591,Pobeda,2024-08-11,03:42:32,220
U6114,Aeroflot,2025-11-12,00:34:50,188
SU1232,Aeroflot,2024-11-14,08:50:53,228
S7541,Pobeda,2024-04-22,15:31:10,138
S71997,Nordwind,2025-07-14,20:32:41,181
FV56,Utair,2024-03-16,18:07:52,151
WZ967,Utair,2025-08-04,23:53:21,296
N4310,Nordwind,2024-07-15,05:45:49,262
WZ1228,Ural Airlines,2024-03-04,12:04:15,260
UT898,Red Wings,2024-03-03,02:40:39,183
N4884,Rossiya,2024-06-04,20:01:36,47
SU1504,S7 Airlines,2024-09-19,05:26:37,58
UT1367,Red Wings,2024-11-02,17:17:58,236
WZ1640,Red Wings,2025-09-15,14:28:43,299
U61706,Aeroflot,2025-02-12,22:14:51,179
S7690,Utair,2025-11-01,01:37:24,75
U61627,Red Wings,2024-01-22,06:02:40,84
DP941,Aeroflot,2024-11-23,04:55:34,292
S7956,Aeroflot,2025-09-07,08:11:03,183
FV570,Ural Airlines,2024-01-02,01:48:21,223
FV855,Red Wings,2025-03-04,12:19:04,78
UT1868,Aeroflot,2025-05-18,08:55:11,285
FV125,Rossiya,2025-09-01,20:26:55,165
FV1786,S7 Airlines,2025-12-26,06:43:27,190
DP203,Nordwind,2025-06-22,05:15:28,50
UT1327,Aeroflot,2025-12-13,16:57:42,252
UT1892,Utair,2024-12-16,13:34:17,77
WZ100,Ural Airlines,2024-11-24,19:53:24,182
WZ1149,Red Wings,2025-08-26,00:39:47,40
UT1542,Utair,2024-10-17,00:23:16,90
WZ1368,Ural Airlines,2025-12-21,00:19:12,297
UT277,Nordwind,2025-02-03,18:51:29,35
S7164,Utair,2025-10-25,15:52:20,139
WZ670,Aeroflot,2024-01-19,07:55:53,273
SU787,Red Wings,2025-04-17,09:47:44,233
SU302,Utair,2025-07-18,20:38:32,3
UT1745,Red Wings,2025-07-21,05:10:51,36
UT794,Rossiya,2025-05-06,15:41:27,245
UT1314,Utair,2024-08-18,09:49:11,291
SU1897,S7 Airlines,2025-04-25,10:01:51,28
WZ1892,Pobeda,2024-03-20,09:01:32,131
S71444,Ural Airlines,2025-02-19,15:30:19,227
U667,S7 Airlines,2024-04-15,17:48:32,251
FV797,S7 Airlines,2025-03-14,05:09:06,238
SU130,Rossiya,2025-05-04,07:06:44,196
UT1360,S7 Airlines,2025-05-15,02:13:34,99
UT198,Utair,2025-02-13,11:09:16,238
UT1219,Red Wings,2025-04-21,01:01:32,176
SU439,Utair,2025-10-26,18:38:20,146
SU1943,Ural Airlines,2025-08-16,09:52:40,166
U61844,Red Wings,2025-02-13,01:56:00,276
N4659,Aeroflot,2024-03-27,19:59:16,224
S7605,Red Wings,2025-05-27,21:33:26,138
UT829,Aeroflot,2024-01-21,05:04:54,206
N4460,Pobeda,2024-06-20,06:17:00,205
WZ1841,Aeroflot,2024-03-23,21:02:17,74
SU457,Red Wings,2024-08-16,19:13:18,107
WZ477,Red Wings,2025-07-23,03:15:42,137
WZ1724,Utair,2025-01-21,22:13:32,87
DP1481,S7 Airlines,2024-09-09,01:04:09,180
DP603,Red Wings,2025-09-13,08:46:42,197
WZ242,Ural Airlines,2025-07-16,06:55:46,151
SU971,Ural Airlines,2025-12-20,15:34:01,195
S7241,Pobeda,2024-01-13,08:20:41,76
N41718,Nordwind,2025-05-19,09:21:13,120
WZ1113,Pobeda,2024-07-13,02:08:07,248
U61901,S7 Airlines,2025-04-19,13:03:01,33
FV1011,Utair,2024-06-26,01:45:27,279
WZ1775,Red Wings,2024-12-09,19:19:10,23
U61027,Pobeda,2025-02-19,17:10:08,96
WZ488,Nordwind,2025-04-02,14:01:45,165
DP677,Nordwind,2025-05-15,09:28:32,267
DP1426,Ural Airlines,2024-10-28,00:24:50,270
WZ375,Red Wings,2025-07-26,03:20:56,217
SU222,Rossiya,2025-07-25,15:27:04,183
WZ1977,Aeroflot,2025-06-01,13:37:52,20
SU1368,S7 Airlines,2025-08-10,18:08:57,144
UT1760,Ural Airlines,2024-09-13,09:41:06,164
SU831,Nordwind,2025-03-27,03:24:46,129
DP1040,Red Wings,2024-08-04,06:49:22,193
S7355,S7 Airlines,2025-04-02,07:24:05,14
S7485,Nordwind,2025-05-06,21:59:20,300
N41920,Utair,2025-09-12,17:24:37,291
DP276,Ural Airlines,2025-11-10,08:04:07,142
SU1623,Red Wings,2024-07-22,14:26:08,40
N41183,Rossiya,2024-02-08,02:32:06,125
U6541,Aeroflot,2025-05-08,05:04:50,295
U6115,S7 Airlines,2025-12-01,22:27:22,211
SU1185,Rossiya,2024-08-27,03:14:06,177
FV951,S7 Airlines,2025-04-09,23:56:27,219
FV1837,Red Wings,2024-07-09,03:46:19,42
N4386,Ural Airlines,2024-03-24,15:21:50,228
DP772,Ural Airlines,2024-11-03,16:15:59,220
WZ1774,Utair,2025-04-21,10:23:40,211
SU1156,Utair,2024-05-25,23:00:18,213
WZ971,Rossiya,2024-07-20,02:43:16,165
UT474,Ural Airlines,2025-08-03,08:49:56,44
WZ832,Rossiya,2025-05-07,19:30:29,165
S71141,Red Wings,2024-08-06,19:47:11,116
S7992,Rossiya,2024-01-19,04:36:40,32
UT272,S7 Airlines,2025-01-16,20:09:30,272
N4901,Nordwind,2024-02-27,12:05:46,229
UT927,Rossiya,2025-03-18,04:00:09,239
S7239,Pobeda,2025-10-26,09:58:42,70
SU646,Utair,2025-01-25,05:24:02,124
U6901,Pobeda,2025-12-23,11:12:48,182
DP1764,Rossiya,2024-01-01,04:10:29,170
N41506,Aeroflot,2025-04-22,00:21:34,279
DP739,Red Wings,2025-03-12,13:24:34,141
SU860,Pobeda,2025-03-08,02:20:50,265
WZ510,Aeroflot,2024-02-28,07:53:19,238
S71538,Rossiya,2024-01-24,14:55:46,269
N41069,Ural Airlines,2024-01-24,03:46:13,236
DP295,Rossiya,2025-01-28,21:04:09,278
WZ1168,Utair,2024-02-27,16:17:14,140
U61417,S7 Airlines,2024-08-08,01:19:35,48
WZ1892,Utair,2024-05-26,22:53:29,136
WZ1639,Rossiya,2025-06-12,06:13:30,89
U6657,Aeroflot,2024-12-18,05:34:09,42
U61330,Rossiya,2025-02-27,06:44:20,26
DP819,Nordwind,2024-08-28,01:22:06,165
FV1960,S7 Airlines,2025-08-25,18:34:34,39
WZ968,Nordwind,2024-03-16,14:40:26,158
WZ359,S7 Airlines,2025-06-20,20:58:21,116
U6169,Rossiya,2025-06-11,16:54:41,75
UT1971,S7 Airlines,2024-01-26,22:21:39,261
U6551,Pobeda,2024-01-21,07:39:25,54
U6298,Red Wings,2024-10-28,16:41:28,82
WZ1724,Aeroflot,2024-01-24,22:51:34,161
S7943,Utair,2025-03-16,08:14:44,116
WZ1608,Aeroflot,2024-11-09,11:18:56,293
DP38,Rossiya,2024-05-17,12:21:33,23
FV1323,Rossiya,2024-07-03,20:14:00,262
U6342,Nordwind,2025-07-25,13:38:10,130
SU255,Ural Airlines,2024-03-01,04:59:19,126
UT1636,Utair,2025-03-15,21:17:28,174
U6619,Nordwind,2024-12-24,13:48:29,155
UT758,Pobeda,2024-11-21,06:01:54,20
DP1823,Ural Airlines,2025-12-18,20:53:43,275
FV1014,Nordwind,2024-09-09,06:03:43,260
S7630,Nordwind,2024-03-06,14:04:26,174
WZ345,Red Wings,2024-02-10,11:42:03,236
N41379,Pobeda,2025-10-26,14:27:28,54
N418,Rossiya,2024-11-15,08:38:25,231
FV1734,Red Wings,2024-05-14,09:51:26,255
U61341,Nordwind,2024-11-02,10:49:52,9
DP1931,Pobeda,2024-05-25,13:57:39,94
SU532,Nordwind,2025-11-14,09:28:25,69
UT1988,Aeroflot,2025-06-09,09:41:20,211
N41910,Red Wings,2024-08-13,20:33:15,70
DP696,Utair,2025-06-13,08:51:12,2
N41585,Nordwind,2025-05-21,20:36:16,277
FV1755,Rossiya,2025-07-03,07:51:41,98
SU1009,Nordwind,2025-05-18,20:30:12,232
N41817,Aeroflot,2025-01-02,12:54:51,25
UT601,Ural Airlines,2025-01-25,15:02:50,62
WZ1837,Rossiya,2024-06-01,10:21:26,67
WZ1819,Nordwind,2024-10-21,16:59:52,55
SU1688,Utair,2024-03-12,15:26:24,238
WZ801,Utair,2025-11-25,11:03:53,255
WZ1508,Ural Airlines,2024-06-23,01:43:36,91
SU43,Red Wings,2024-09-17,06:51:29,232
S71460,Rossiya,2025-11-05,21:28:24,73
SU872,Ural Airlines,2025-11-01,21:50:30,182
DP335,Nordwind,2024-11-26,23:56:45,43
U6358,Rossiya,2024-12-21,21:12:18,19
N4697,Nordwind,2025-09-27,01:26:36,17
FV1831,S7 Airlines,2024-10-15,09:26:07,151
UT259,Pobeda,2025-03-18,03:30:59,203
SU784,Nordwind,2024-09-15,08:59:39,223
DP237,Rossiya,2025-04-18,20:31:08,202
SU1694,Pobeda,2025-04-27,15:56:16,249
FV191,Pobeda,2025-10-11,19:05:09,40
DP1124,Pobeda,2024-08-22,11:05:30,91
UT545,S7 Airlines,2024-02-18,19:52:59,124
SU1954,Rossiya,2024-01-09,16:33:33,164
U6458,Utair,2025-01-23,19:05:22,5
S7840,Rossiya,2024-12-03,16:03:49,197
FV1560,Utair,2025-02-15,06:41:23,41
WZ728,Aeroflot,2025-05-12,11:53:15,67
U61151,Rossiya,2024-01-22,17:00:11,63
U61069,S7 Airlines,2024-01-25,23:31:27,98
S71600,Aeroflot,2024-07-11,18:08:58,142
FV1045,Ural Airlines,2024-02-20,08:12:11,140
WZ1385,Aeroflot,2024-07-28,09:09:47,126
N4238,Ural Airlines,2024-01-06,22:34:17,208
S71546,Ural Airlines,2025-02-07,20:19:29,35
SU1666,Aeroflot,2024-05-27,00:27:39,91
WZ1414,Pobeda,2024-04-24,01:30:24,27
DP520,S7 Airlines,2024-03-19,08:36:05,38
N41200,Nordwind,2024-10-08,03:29:51,174
WZ271,Utair,2025-11-26,04:12:36,4
N4358,Ural Airlines,2024-07-07,21:53:19,58
U61332,Rossiya,2024-12-13,19:12:33,20
UT372,Red Wings,2024-08-15,22:47:36,180
DP26,Red Wings,2024-06-18,23:04:19,234
FV237,Pobeda,2025-10-25,18:06:21,72
FV572,S7 Airlines,2024-05-19,10:07:00,255
FV1856,Utair,2024-08-01,08:17:53,35
UT207,S7 Airlines,2024-07-07,14:29:02,2
U6347,Red Wings,2025-04-26,22:09:58,295
SU626,Ural Airlines,2024-04-28,02:23:49,116
N4366,Pobeda,2024-11-24,03:08:50,106
N4336,Pobeda,2024-10-08,09:57:35,119
U61665,S7 Airlines,2024-06-09,21:27:45,43
UT1569,Utair,2024-08-06,14:50:46,118
N4515,S7 Airlines,2024-04-25,09:17:12,110
WZ1306,S7 Airlines,2025-10-25,22:40:42,236
U61336,Red Wings,2024-04-12,03:58:54,152
DP1536,Pobeda,2025-12-23,08:20:31,243
DP1403,Utair,2024-03-12,03:02:28,259
U61324,S7 Airlines,2025-03-23,14:26:49,205
UT539,Utair,2024-02-23,18:33:16,103
S71850,Nordwind,2024-06-14,11:05:02,244
DP1340,Ural Airlines,2025-02-26,07:00:15,137
SU325,Aeroflot,2025-10-01,11:46:33,198
WZ474,Red Wings,2025-08-02,11:49:50,222
N41871,S7 Airlines,2024-12-15,14:18:52,203
U6404,Nordwind,2024-08-18,14:08:35,12
N4934,Red Wings,2025-01-07,21:02:43,83
S7310,Ural Airlines,2024-05-18,05:24:20,269
WZ1446,Rossiya,2024-01-17,19:22:31,42
