Номер рейса,Авиакомпания,Дата прилета,Время прилета,Число пассажиров
N41925,Red Wings,2024-01-11,22:59:19,95
U6589,S7 Airlines,2024-03-24,03:45:59,160
UT876,S7 Airlines,2025-10-07,12:18:38,273
U6220,Red Wings,2025-05-18,21:08:11,152
S7986,Rossiya,2024-10-03,12:46:13,183
DP317,Rossiya,2024-10-18,06:13:37,171
WZ1128,Red Wings,2025-09-12,22:24:15,227
SU1878,Aeroflot,2025-03-01,08:50:57,10
DP493,Nordwind,2025-07-15,04:43:07,182
N4155,Red Wings,2024-04-07,21:19:03,142
FV72,Nordwind,2024-06-04,08:48:38,59
U61335,Rossiya,2025-04-24,16:13:37,217
WZ144,Utair,2024-02-20,02:07:32,81
SU1442,Rossiya,2024-02-04,08:22:08,244
WZ1401,Red Wings,2024-12-03,05:18:15,50
DP1753,Utair,2025-02-07,23:26:13,291
FV801,Rossiya,2024-01-28,04:04:09,292
UT952,Utair,2025-04-23,21:32:07,89
N4764,Red Wings,2024-12-21,17:29:12,178
N4622,Rossiya,2024-09-17,11:21:35,205
UT739,Utair,2025-03-14,15:28:53,100
UT1175,Red Wings,2024-12-22,03:19:09,208
U6410,Rossiya,2024-07-13,09:39:13,89
FV1107,S7 Airlines,2024-06-14,20:07:19,129
FV784,S7 Airlines,2024-10-11,18:03:43,13
DP1029,Utair,2024-12-27,15:11:08,257
S791,Pobeda,2024-04-04,21:05:16,121
UT940,Utair,2025-10-19,12:29:52,266
DP45,Rossiya,2025-05-14,08:54:16,70
DP1272,Ural Airlines,2025-09-28,18:35:58,171
UT1767,Nordwind,2025-09-25,19:55:51,48
S7157,Rossiya,2025-04-22,14:55:05,297
N41420,Pobeda,2025-03-10,09:51:38,17
UT1973,Utair,2024-09-21,17:20:15,120
U6341,Red Wings,2024-07-09,21:11:17,99
UT147,Nordwind,2025-12-03,14:46:23,177
U6678,Utair,2025-11-09,05:40:28,254
N4749,Aeroflot,2024-10-25,02:37:45,178
SU732,Red Wings,2024-08-19,08:33:50,155
U6196,Ural Airlines,2025-07-27,07:33:57,258
UT997,S7 Airlines,2024-08-02,21:05:31,239
N4770,S7 Airlines,2025-09-09,14:09:45,237
DP325,Ural Airlines,2024-07-20,07:36:28,35
N4301,Utair,2024-09-18,18:22:22,223
N4502,Nordwind,2024-10-27,13:36:14,41
WZ910,Aeroflot,2024-02-23,18:09:18,161
N4388,Rossiya,2024-10-23,07:18:38,35
UT1692,Nordwind,2024-11-22,18:20:14,124
FV124,Pobeda,2025-03-26,12:35:56,194
N41694,Nordwind,2025-09-18,06:11:47,233
S7669,Utair,2024-10-13,13:07:45,243
WZ1495,Utair,2024-01-24,22:48:43,131
N41739,Utair,2024-10-15,00:44:34,230
N447,Utair,2024-03-01,18:49:27,267
DP469,Nordwind,2024-06-10,22:45:21,116
FV997,Rossiya,2025-08-26,21:38:23,51
SU572,Red Wings,2024-12-22,03:18:13,71
N4759,Red Wings,2025-07-03,19:11:28,68
SU771,Rossiya,2025-09-19,23:18:36,203
SU1872,Nordwind,2025-06-15,10:16:07,227
WZ1443,Nordwind,2025-06-23,14:49:50,265
WZ5,Red Wings,2025-03-20,02:54:54,61
FV1733,Rossiya,2024-02-19,18:53:11,31
SU150,Nordwind,2024-05-04,13:12:26,167
S71967,Rossiya,2025-08-24,15:43:02,123
N41326,Ural Airlines,2024-12-27,13:27:18,72
WZ485,Utair,2024-04-16,01:02:13,153
FV1891,S7 Airlines,2025-04-12,13:36:25,132
SU1743,Aeroflot,2024-05-06,21:23:57,182
N4979,Aeroflot,2025-12-21,05:47:26,212
S71056,Utair,2024-01-14,22:44:38,20
U6135,Ural Airlines,2025-09-03,15:03:12,240
WZ701,Red Wings,2024-02-11,15:25:33,191
N41174,Utair,2024-02-20,04:43:29,165
U61027,Ural Airlines,2025-06-20,08:11:52,262
WZ196,S7 Airlines,2024-07-17,10:52:57,208
U61318,Aeroflot,2024-08-13,06:12:53,98
SU834,Pobeda,2025-04-18,16:10:48,106
FV919,Red Wings,2025-05-02,05:07:29,276
S71501,S7 Airlines,2025-06-10,23:40:13,50
SU68,Red Wings,2024-01-22,08:03:03,105
DP1631,Rossiya,2025-09-08,10:18:22,219
DP1957,S7 Airlines,2025-05-13,23:41:23,95
DP160,Ural Airlines,2024-12-17,20:18:56,200
S7651,Rossiya,2025-12-06,20:03:14,195
WZ1295,Utair,2025-12-27,02:17:57,50
FV1865,Red Wings,2024-12-10,17:30:42,154
WZ783,Pobeda,2025-04-01,14:22:41,36
WZ1555,Utair,2025-01-19,19:05:14,226
N41686,Red Wings,2025-11-18,17:05:58,5
N41416,Aeroflot,2024-06-19,08:25:32,147
FV697,Rossiya,2024-01-04,14:49:49,28
WZ1751,Pobeda,2025-11-22,09:32:10,294
SU1203,Red Wings,2025-07-04,14:06:31,261
DP511,Pobeda,2024-09-19,04:41:47,92
WZ1709,Utair,2024-11-19,13:24:24,204
U61390,Nordwind,2024-06-03,11:58:50,119
N4505,Aeroflot,2024-07-03,04:51:30,280
S7439,S7 Airlines,2024-06-10,15:44:24,261
U61243,Ural Airlines,2024-02-25,05:51:22,224
DP1585,Pobeda,2025-10-23,02:33:57,137
WZ1584,Red Wings,2025-02-18,10:55:07,7
WZ1576,Red Wings,2025-04-12,02:57:41,173
S7220,Rossiya,2024-08-09,08:02:11,44
WZ257,Rossiya,2024-07-10,19:04:26,153
DP1298,Pobeda,2024-07-22,12:30:10,77
FV75,Pobeda,2024-11-22,08:53:04,119
UT530,Nordwind,2025-04-15,16:01:10,82
U6830,Utair,2025-12-14,18:26:18,195
U6840,Pobeda,2025-08-25,08:14:30,257
UT1860,S7 Airlines,2025-08-14,00:07:13,88
FV835,Rossiya,2025-01-09,19:31:12,92
FV1903,Rossiya,2025-05-09,04:03:17,109
N4311,Red Wings,2025-02-16,04:26:28,7
U61792,S7 Airlines,2025-07-03,07:37:22,296
WZ1773,Aeroflot,2024-08-27,22:14:25,268
S71520,Ural Airlines,2025-10-14,06:53:56,297
U6390,Utair,2025-03-07,16:45:16,22
UT1668,Ural Airlines,2025-05-09,23:51:47,28
FV163,Ural Airlines,2024-07-23,11:06:56,69
UT1809,Utair,2024-04-17,03:12:53,151
WZ1307,Red Wings,2025-10-15,07:45:05,5
SU1933,Red Wings,2024-02-02,09:42:36,209
FV1121,Aeroflot,2025-05-06,15:15:09,58
N41500,S7 Airlines,2025-01-06,23:22:14,165
UT328,Utair,2024-06-25,10:17:07,266
N41219,Aeroflot,2024-10-13,11:37:40,228
S7547,Rossiya,2024-11-13,09:44:57,281
SU430,Aeroflot,2025-02-13,08:32:15,42
DP383,Red Wings,2024-09-02,08:51:48,146
S7988,S7 Airlines,2024-09-07,04:12:34,39
SU134,Red Wings,2025-10-14,14:26:09,99
WZ826,Ural Airlines,2025-06-20,12:20:21,125
WZ761,Red Wings,2025-08-02,21:31:48,64
FV111,Rossiya,2024-10-28,00:31:14,31
UT1258,Aeroflot,2024-09-04,21:40:44,49
WZ1267,Utair,2024-09-26,20:32:23,99
DP42,Aeroflot,2024-01-24,11:32:20,86
FV1707,Utair,2024-10-27,15:42:09,19
U61499,Red Wings,2024-04-26,03:34:51,218
U61901,Aeroflot,2024-12-01,22:27:17,39
UT1320,Pobeda,2024-06-06,04:03:41,233
DP1426,Red Wings,2024-04-21,17:34:56,130
SU1038,Aeroflot,2025-08-27,17:43:19,160
UT534,Rossiya,2024-02-10,11:17:33,300
DP1176,Ural Airlines,2025-06-11,14:14:39,127
DP834,S7 Airlines,2024-01-28,08:12:28,66
U693,S7 Airlines,2024-08-14,18:41:27,37
N41624,Red Wings,2025-10-22,07:38:24,146
N41968,Utair,2024-08-05,09:11:02,273
U61473,Rossiya,2024-06-26,01:52:56,264
S7461,Aeroflot,2024-04-04,05:09:48,35
DP178,Pobeda,2025-01-28,02:51:00,124
UT1111,Rossiya,2024-05-20,00:35:55,208
UT211,Red Wings,2024-10-15,09:53:34,211
S71785,Utair,2025-04-23,19:14:02,21
U6922,Aeroflot,2025-08-13,14:52:52,31
U6983,S7 Airlines,2024-02-17,16:40:23,60
FV805,S7 Airlines,2025-01-27,19:17:22,291
FV840,Rossiya,2025-07-04,02:48:47,32
UT1416,S7 Airlines,2024-03-17,04:37:30,193
DP230,Aeroflot,2025-10-11,23:51:04,88
FV1103,S7 Airlines,2025-09-14,22:42:07,214
FV205,Red Wings,2025-04-14,08:32:47,217
S71663,Aeroflot,2025-12-16,15:36:48,208
N41874,S7 Airlines,2024-10-25,02:39:05,211
SU1294,Nordwind,2025-06-19,11:49:37,91
UT1317,Aeroflot,2025-05-17,23:47:17,220
UT159,Utair,2024-11-14,06:34:04,135
FV581,Red Wings,2025-01-19,04:31:49,154
N41456,Rossiya,2025-09-03,20:08:35,282
DP603,Ural Airlines,2024-05-15,05:26:23,257
U61277,Aeroflot,2024-11-09,12:26:11,91
N4265,Rossiya,2025-03-09,22:03:10,130
UT1211,Utair,2025-04-01,06:35:42,171
U61640,Rossiya,2024-06-15,10:53:43,190
FV1117,Aeroflot,2025-02-12,22:07:01,90
UT1149,Rossiya,2025-04-27,03:38:49,57
U6133,Pobeda,2025-09-06,06:07:15,193
S72,Nordwind,2024-01-28,16:39:56,5
WZ721,Ural Airlines,2025-04-03,14:18:00,291
DP838,Rossiya,2024-08-06,18:50:23,2
UT1524,Rossiya,2025-01-28,13:44:47,15
UT183,Red Wings,2025-09-10,06:30:16,203
S71652,Rossiya,2024-03-17,12:51:24,248
DP929,S7 Airlines,2025-06-24,05:03:28,170
SU1222,Red Wings,2024-02-11,04:41:28,206
N41746,Rossiya,2025-05-07,17:58:55,19
FV473,Pobeda,2025-09-22,07:18:13,24
S7201,Pobeda,2024-09-22,19:30:11,161
DP120,Nordwind,2025-12-12,12:32:37,175
WZ632,Nordwind,2024-05-02,10:25:07,282
DP265,Red Wings,2025-05-05,01:07:12,23
UT23,Pobeda,2024-09-27,02:56:53,260
DP1873,Red Wings,2024-11-13,08:22:36,178
U61578,Aeroflot,2024-04-15,01:09:07,271
SU172,Red Wings,2025-12-03,16:11:01,179
WZ528,Red Wings,2024-12-18,06:51:40,132
SU696,Rossiya,2024-08-10,15:19:26,66
FV1517,Rossiya,2024-10-05,21:17:33,108
N41890,Utair,2024-05-25,15:54:12,175
UT782,Pobeda,2025-01-01,19:42:41,195
WZ1425,Nordwind,2024-02-21,20:17:05,226
FV1019,Aeroflot,2024-06-06,23:29:04,226
S71590,Pobeda,2025-12-22,20:05:08,39
S7176,Pobeda,2024-08-28,23:36:02,73
S71151,Nordwind,2024-07-15,18:47:32,292
U6876,S7 Airlines,2024-02-24,11:08:16,181
U6961,Nordwind,2024-08-13,03:11:17,105
WZ1566,Aeroflot,2025-12-22,06:49:02,58
U6149,Nordwind,2025-09-05,02:41:30,245
U6225,Pobeda,2025-07-21,03:18:05,280
WZ94,Nordwind,2024-04-21,06:12:09,172
FV520,Red Wings,2024-04-13,19:46:55,0
SU174,S7 Airlines,2025-03-22,13:32:04,289
U6406,Utair,2024-06-12,22:04:07,116
N41241,Aeroflot,2025-06-10,18:56:32,115
WZ459,Aeroflot,2024-10-14,11:56:40,245
UT299,Red Wings,2025-06-11,04:55:55,117
SU1614,Pobeda,2024-11-15,14:17:03,106
N4283,Nordwind,2025-12-25,05:49:40,35
UT994,Ural Airlines,2025-03-13,16:04:58,105
N4665,Pobeda,2025-01-22,14:28:23,275
N41016,Utair,2025-04-04,01:24:44,64
S7597,Rossiya,2025-09-26,10:20:49,115
FV1408,Ural Airlines,2024-04-04,19:24:33,251
SU1471,Ural Airlines,2025-10-01,17:50:58,8
N41346,Pobeda,2024-12-25,21:39:07,26
UT1944,Rossiya,2024-04-01,09:18:28,249
UT735,Aeroflot,2024-06-06,06:54:19,256
SU87,Red Wings,2024-03-27,20:53:05,293
WZ1534,Nordwind,2025-12-27,10:07:21,23
N41972,Aeroflot,2024-04-03,21:09:18,215
DP703,Utair,2024-07-20,02:47:47,73
U6801,Utair,2025-08-24,11:46:40,209
UT1753,Rossiya,2024-08-26,16:35:11,220
SU1272,S7 Airlines,2024-11-01,19:33:09,239
SU1052,Ural Airlines,2025-03-21,12:36:35,161
SU995,Utair,2024-11-01,08:14:40,90
U6605,Pobeda,2025-08-26,17:46:45,168
UT1001,Red Wings,2024-01-11,03:31:36,164
S71408,Red Wings,2025-07-23,10:25:42,154
DP1052,Ural Airlines,2024-09-24,19:11:58,280
N41147,Red Wings,2025-06-22,07:06:00,172
DP503,Pobeda,2024-04-23,02:49:42,92
FV1563,Utair,2025-05-05,12:36:05,267
FV1267,Utair,2024-07-23,20:47:46,36
FV1025,Nordwind,2024-06-16,01:45:39,45
UT1859,Nordwind,2025-09-08,02:36:58,89
U61105,S7 Airlines,2025-06-01,08:17:51,250
FV1126,Pobeda,2025-05-20,20:10:56,84
UT451,Aeroflot,2024-08-17,07:12:38,250
UT1277,Rossiya,2025-05-20,13:01:06,140
SU1733,Nordwind,2025-03-02,00:50:33,166
N41335,Red Wings,2024-02-13,22:11:24,107
SU376,Rossiya,2025-04-19,22:55:19,162
U61512,Ural Airlines,2025-08-04,10:35:09,108
DP1306,Aeroflot,2024-08-17,07:39:06,289
DP1662,S7 Airlines,2024-04-02,11:42:02,52
SU344,S7 Airlines,2025-11-26,03:46:39,124
DP1882,Utair,2024-10-07,01:53:10,128
SU1568,S7 Airlines,2024-07-20,04:29:59,47
SU1946,Pobeda,2024-03-24,07:05:09,294
N41190,S7 Airlines,2025-12-25,21:45:36,124
U6511,Nordwind,2025-05-17,01:37:47,150
WZ462,Ural Airlines,2025-02-10,03:22:41,283
N41017,Aeroflot,2024-05-05,08:25:50,107
FV944,Ural Airlines,2024-05-08,14:36:05,166
WZ423,S7 Airlines,2025-04-03,09:27:48,110
DP1876,Aeroflot,2024-11-19,17:41:18,155
U61272,Pobeda,2024-11-16,10:17:33,58
N41866,Rossiya,2025-12-06,02:50:38,211
SU1764,Utair,2025-05-15,21:27:14,29
S71506,Utair,2025-10-02,04:16:45,26
SU463,Pobeda,2024-05-13,21:35:10,11
DP384,Nordwind,2024-09-16,05:39:01,9
U6106,Nordwind,2024-09-24,12:08:35,100
DP1069,Utair,2025-05-28,05:09:26,246
UT405,Nordwind,2024-10-20,10:42:53,266
U6825,Ural Airlines,2024-02-21,17:56:27,127
SU1715,Pobeda,2024-09-01,18:01:40,31
UT1229,Red Wings,2025-05-04,16:05:56,17
FV645,Red Wings,2025-02-21,23:46:36,35
U61485,Rossiya,2024-06-03,02:23:26,113
U6402,Utair,2025-06-18,09:24:52,176
U6929,Utair,2024-08-13,07:06:34,257
DP649,Red Wings,2024-01-07,22:27:28,215
FV312,Nordwind,2025-09-26,04:27:41,65
UT638,Red Wings,2024-11-26,01:51:56,127
U61239,Ural Airlines,2024-07-28,22:44:47,178
U6649,S7 Airlines,2025-06-02,10:04:58,239
N41608,Ural Airlines,2025-05-27,07:03:34,5
SU1625,Aeroflot,2025-11-02,19:43:02,297
WZ1999,Pobeda,2025-05-23,09:40:34,269
FV1047,Rossiya,2025-05-06,21:04:27,280
SU1727,S7 Airlines,2025-10-25,19:51:44,117
SU479,Red Wings,2025-04-04,12:51:08,289
DP804,Rossiya,2024-04-24,16:55:00,62
FV430,Utair,2025-09-09,00:50:31,19
FV1506,Aeroflot,2024-06-05,22:33:00,234
DP1573,Red Wings,2025-08-14,16:54:49,198
UT1621,Red Wings,2024-12-11,16:42:19,277
FV672,Nordwind,2025-11-10,10:27:38,114
UT1333,Pobeda,2025-02-16,13:59:58,13
DP325,Rossiya,2025-08-19,09:55:08,21
U61410,Aeroflot,2025-08-20,02:13:19,157
WZ1355,Nordwind,2024-04-11,16:28:46,56
WZ1219,Aeroflot,2025-07-18,03:43:29,226
FV862,Rossiya,2024-03-16,14:05:55,165
U6423,S7 Airlines,2024-04-07,22:54:33,129
S71804,S7 Airlines,2025-06-13,23:18:49,152
S71230,Red Wings,2024-06-09,06:15:12,271
N41626,Ural Airlines,2025-05-17,16:35:29,246
N41198,S7 Airlines,2024-12-23,01:54:39,242
DP1456,S7 Airlines,2024-04-18,20:47:33,123
DP524,Rossiya,2024-10-14,03:59:56,268
U6348,Red Wings,2024-05-07,10:41:44,95
FV970,Pobeda,2025-06-21,21:32:26,176
U61474,Pobeda,2025-04-13,15:05:17,245
DP665,Ural Airlines,2025-06-16,12:40:28,7
SU550,Ural Airlines,2024-11-19,01:25:33,166
S7666,Ural Airlines,2025-07-23,17:30:29,164
WZ78,Rossiya,2025-01-24,10:49:23,279
U61704,Utair,2024-03-02,23:44:51,167
UT1218,Pobeda,2025-03-18,20:22:39,199
U61020,Red Wings,2025-08-05,18:12:32,51
DP606,Pobeda,2024-02-21,05:45:42,204
U61114,Ural Airlines,2024-02-11,12:58:15,276
UT1179,Utair,2024-12-10,19:04:38,252
SU17,Aeroflot,2024-01-22,13:28:14,212
WZ1866,S7 Airlines,2025-12-12,10:07:10,46
DP409,S7 Airlines,2024-08-26,06:14:40,293
S7332,Pobeda,2024-11-18,11:39:47,91
U6943,Aeroflot,2024-11-14,13:59:35,13
WZ1276,Rossiya,2024-02-28,21:36:15,2
DP425,Rossiya,2024-12-28,01:04:04,182
S7678,Rossiya,2025-06-03,20:34:47,249
FV1288,Aeroflot,2024-03-07,18:03:16,2
WZ940,Rossiya,2025-02-03,06:51:25,171
N41572,Pobeda,2025-12-03,12:33:07,70
UT1508,Nordwind,2025-06-03,19:14:03,216
DP1752,Aeroflot,2024-03-12,14:46:17,147
UT100,S7 Airlines,2025-06-17,19:36:16,79
UT517,S7 Airlines,2025-10-16,01:53:54,139
S71384,Aeroflot,2025-04-09,20:06:53,82
SU1580,Red Wings,2025-11-02,23:26:00,101
WZ1107,Red Wings,2024-02-14,10:25:06,79
N4387,S7 Airlines,2025-05-18,18:16:17,117
SU162,S7 Airlines,2024-10-17,09:17:01,275
DP776,S7 Airlines,2025-01-07,15:31:27,4
U61140,S7 Airlines,2024-06-09,13:30:16,115
UT152,Ural Airlines,2025-10-20,22:58:50,221
FV1212,Pobeda,2024-11-13,17:11:50,49
N4204,Red Wings,2025-07-28,05:17:39,3
WZ144,Nordwind,2024-12-05,12:05:32,80
DP273,Rossiya,2025-08-17,20:40:51,12
DP407,S7 Airlines,2024-09-25,13:11:23,172
SU1628,Aeroflot,2025-08-26,12:15:43,281
U61528,Aeroflot,2025-11-27,04:27:48,284
S7245,Rossiya,2025-03-02,19:23:29,171
UT859,S7 Airlines,2024-04-05,09:56:42,95
UT128,Ural Airlines,2024-10-15,04:25:51,65
N4229,Aeroflot,2024-12-23,14:36:53,91
DP1232,S7 Airlines,2024-03-08,16:38:08,82
UT1671,Rossiya,2025-10-23,13:54:05,253
FV214,Rossiya,2025-04-09,15:00:34,121
U61806,Aeroflot,2024-10-22,11:14:11,168
N41831,Red Wings,2025-09-21,11:57:17,17
UT1908,Rossiya,2024-12-10,00:00:34,106
S71751,Aeroflot,2025-04-11,20:33:23,178
FV1098,S7 Airlines,2024-11-03,07:35:34,258
U6149,S7 Airlines,2025-07-17,06:40:13,10
FV1126,Red Wings,2024-01-13,09:20:55,287
U654,Rossiya,2025-05-14,08:14:49,58
FV118,S7 Airlines,2025-08-17,08:31:57,22
UT165,Nordwind,2025-02-08,23:19:17,203
S71593,Aeroflot,2024-09-14,10:27:01,212
FV1777,Ural Airlines,2024-12-01,02:48:44,70
WZ1973,Ural Airlines,2024-12-08,04:46:12,173
UT1720,Aeroflot,2024-07-12,03:22:22,228
S7639,Rossiya,2025-09-21,03:32:08,151
UT1955,S7 Airlines,2024-05-04,12:34:48,265
FV903,Utair,2025-10-15,23:20:12,275
UT961,Ural Airlines,2025-01-09,11:28:43,49
N41502,Aeroflot,2024-05-10,11:06:09,179
UT1285,Aeroflot,2025-09-25,04:25:06,108
WZ602,Rossiya,2025-02-15,14:18:12,235
U6289,S7 Airlines,2024-04-17,20:38:06,288
U61614,Red Wings,2024-11-19,21:14:36,242
N41967,Aeroflot,2025-05-07,20:29:18,140
DP364,Nordwind,2024-10-04,06:44:47,71
U6138,Rossiya,2025-06-05,22:08:05,92
N41926,S7 Airlines,2024-06-14,05:08:50,111
UT912,Pobeda,2024-08-24,07:04:55,291
S7240,Aeroflot,2024-01-16,21:25:02,19
S7290,Nordwind,2025-02-27,20:20:30,198
SU1475,Red Wings,2024-04-17,08:09:55,166
S71875,Rossiya,2025-10-15,09:30:27,270
UT1564,Aeroflot,2025-08-06,01:45:05,10
FV792,Rossiya,2024-06-11,01:36:49,15
S7213,S7 Airlines,2025-11-13,14:43:40,129
FV793,Nordwind,2024-08-22,04:59:46,176
SU1523,Rossiya,2024-02-13,01:57:23,145
FV1082,Rossiya,2024-08-13,17:11:19,246
UT511,Ural Airlines,2025-11-17,00:11:50,67
SU1296,Ural Airlines,2025-06-10,14:25:50,87
U6971,Red Wings,2025-09-27,05:46:59,196
U6724,Rossiya,2025-10-16,00:29:12,46
WZ1598,Pobeda,2025-09-10,06:14:56,253
S7288,Utair,2024-07-15,11:49:17,149
WZ627,Utair,2024-12-10,16:07:36,210
DP1340,Pobeda,2025-02-22,11:38:43,139
FV1358,Aeroflot,2024-05-06,23:28:54,131
DP1807,Rossiya,2025-02-12,08:58:14,248
N4399,Ural Airlines,2024-07-13,04:18:59,140
DP1985,Nordwind,2025-02-16,19:12:12,291
S71073,Red Wings,2024-07-16,21:43:15,67
N41477,Aeroflot,2025-09-05,22:05:51,202
WZ900,Utair,2024-07-21,14:47:24,53
N41794,Utair,2025-05-01,09:23:22,105
DP869,Utair,2024-02-12,00:42:58,191
SU1824,Utair,2024-11-24,13:48:16,9
WZ520,Pobeda,2025-04-18,03:32:26,268
N4880,Ural Airlines,2024-08-26,13:51:06,90
FV966,S7 Airlines,2025-05-16,16:17:42,110
FV424,Ural Airlines,2024-11-23,13:49:12,234
SU608,Aeroflot,2024-03-17,18:35:29,130
S769,Aeroflot,2025-09-13,21:48:47,80
WZ765,Rossiya,2025-07-08,05:40:30,236
UT624,Rossiya,2024-07-08,08:36:25,226
S71166,Ural Airlines,2025-06-02,11:32:15,118
DP1511,Nordwind,2025-08-21,23:01:57,167
N4275,Red Wings,2024-11-25,12:11:16,277
N41880,Aeroflot,2025-09-03,03:12:20,292
FV350,Red Wings,2024-04-12,22:29:16,98
SU360,S7 Airlines,2025-12-17,03:10:05,127
DP806,Utair,2024-08-26,07:07:25,96
S71031,Rossiya,2024-08-01,00:16:23,222
N4706,Utair,2024-04-02,12:54:04,108
WZ1696,Nordwind,2024-02-17,09:11:34,254
U61412,Pobeda,2024-10-08,07:03:14,151
N4271,Rossiya,2025-12-28,04:03:36,226
U6674,Ural Airlines,2025-08-06,01:02:36,213
SU1446,Ural Airlines,2025-04-25,12:20:20,68
FV562,Aeroflot,2025-09-14,16:40:03,80
FV1954,Pobeda,2024-02-05,15:46:05,154
SU1220,Pobeda,2024-08-23,09:46:25,244
UT1445,Utair,2024-04-13,01:06:19,272
DP1650,S7 Airlines,2024-11-27,16:01:55,30
S71602,S7 Airlines,2025-02-07,12:04:05,146
SU1307,Rossiya,2024-04-13,00:35:59,128
U61212,Aeroflot,2024-10-11,14:36:06,9
N4459,Pobeda,2025-12-01,18:29:16,264
DP1711,Ural Airlines,2024-03-03,03:44:14,42
WZ1819,Utair,2024-10-08,23:48:49,281
WZ1003,Red Wings,2025-01-01,09:46:29,36
WZ173,Utair,2024-08-16,06:47:38,171
DP394,Ural Airlines,2024-03-19,23:24:23,296
SU1445,Red Wings,2024-08-18,08:48:27,196
DP1583,Red Wings,2025-08-26,01:01:25,181
WZ1695,Ural Airlines,2024-06-09,05:25:14,16
S7354,Nordwind,2025-05-20,03:11:33,137
SU1089,Red Wings,2025-11-08,01:28:29,109
DP45,Red Wings,2024-11-08,03:52:27,197
DP993,Utair,2025-06-14,12:31:11,18
S7994,Pobeda,2025-08-21,18:03:24,36
S71924,Ural Airlines,2024-07-20,17:42:14,215
SU1968,Utair,2024-04-15,16:01:35,41
S71949,Aeroflot,2024-05-21,22:58:59,139
U61805,Red Wings,2024-03-12,14:08:44,247
UT221,Rossiya,2024-01-13,17:58:52,81
S775,Aeroflot,2025-07-24,15:39:27,222
DP1358,Pobeda,2025-11-16,07:29:37,119
DP309,Pobeda,2025-09-07,03:51:10,6
FV1586,Red Wings,2024-01-10,14:02:46,78
S7691,Red Wings,2024-08-01,10:15:02,113
N4837,Nordwind,2024-12-11,22:29:55,105
FV1626,Rossiya,2025-12-05,21:02:01,223
FV440,Aeroflot,2025-08-25,17:40:03,291
U61850,Pobeda,2024-05-28,09:05:12,262
FV1605,Utair,2025-08-04,12:02:37,222
U6751,Red Wings,2025-08-10,05:01:28,204
SU518,Pobeda,2025-12-15,06:22:06,67
SU1160,S7 Airlines,2024-11-13,07:56:30,238
FV1005,Red Wings,2024-03-02,22:12:57,247
UT475,Utair,2024-09-19,07:07:47,114
S7735,Aeroflot,2024-02-02,11:58:22,235
WZ607,Ural Airlines,2024-06-13,05:25:02,41
SU630,Aeroflot,2025-04-04,09:21:12,211
SU166,Ural Airlines,2024-08-21,05:06:04,31
N4338,Aeroflot,2024-08-26,00:52:39,8
WZ1769,Pobeda,2025-09-18,20:28:24,288
UT1911,Aeroflot,2025-05-15,03:42:14,114
U6107,Nordwind,2024-09-23,16:28:02,246
UT1551,Pobeda,2025-01-27,12:20:21,52
FV750,Aeroflot,2025-05-09,04:07:20,218
SU1550,Ural Airlines,2024-02-10,06:15:38,173
UT1262,Ural Airlines,2025-10-13,04:41:05,105
N41957,Aeroflot,2025-07-11,18:51:57,278
N41011,Rossiya,2025-06-28,21:54:47,269
SU431,S7 Airlines,2025-09-07,12:06:35,158
U6456,Pobeda,2025-04-21,00:40:11,50
S71369,Red Wings,2025-02-11,23:27:33,298
WZ1424,Red Wings,2025-10-10,04:22:54,160
N4287,Pobeda,2024-06-26,16:42:15,258
FV335,S7 Airlines,2025-01-11,15:32:11,183
WZ1955,Rossiya,2024-12-05,18:52:53,277
DP873,S7 Airlines,2025-08-18,21:53:14,257
WZ1947,Red Wings,2025-10-19,18:37:42,178
UT1849,Red Wings,2025-03-14,00:29:20,258
N41173,Red Wings,2024-07-25,15:01:44,150
SU692,Rossiya,2025-04-05,06:10:50,150
S71797,Pobeda,2024-01-23,00:34:02,287
FV366,Utair,2025-06-20,09:40:52,262
S7991,Aeroflot,2025-08-14,20:29:04,252
SU311,Utair,2025-06-23,20:11:51,226
WZ314,Ural Airlines,2025-12-21,15:57:35,205
S760,Pobeda,2025-11-16,20:13:10,246
S71897,S7 Airlines,2025-04-06,03:06:42,38
DP267,Ural Airlines,2025-02-20,12:32:48,20
DP1964,Aeroflot,2024-10-24,20:41:50,115
FV1982,Ural Airlines,2025-10-20,07:27:27,137
SU557,Nordwind,2024-11-03,07:05:26,240
SU380,S7 Airlines,2024-04-03,00:49:48,294
UT1711,Pobeda,2024-07-09,16:38:17,160
UT312,Rossiya,2024-09-09,15:22:41,152
U6900,Pobeda,2025-02-09,04:36:00,192
DP1000,Utair,2025-04-23,14:47:51,41
U61311,Utair,2024-08-19,17:55:33,206
N41358,Rossiya,2024-03-18,23:23:45,205
S7872,Ural Airlines,2024-09-18,18:18:44,84
UT1111,Red Wings,2024-12-11,16:11:45,124
N4152,Nordwind,2024-10-28,07:42:50,236
SU671,Ural Airlines,2024-03-21,11:23:55,54
DP226,Ural Airlines,2024-04-24,05:05:14,69
UT1168,S7 Airlines,2025-05-26,13:50:25,197
DP552,Pobeda,2024-03-01,13:23:35,172
U61107,Nordwind,2024-06-21,12:52:31,296
U61600,Ural Airlines,2024-11-05,08:06:44,56
WZ25,Nordwind,2025-07-19,12:47:09,194
U6363,Aeroflot,2025-06-18,16:18:36,152
DP224,Utair,2025-07-10,01:55:46,23
