Номер рейса,Авиакомпания,Дата прилета,Время прилета,Число пассажиров
DP1887,Nordwind,2024-08-13,23:53:25,193
WZ422,Utair,2024-01-11,18:34:42,28
U6849,S7 Airlines,2025-07-10,10:02:51,137
FV910,Pobeda,2024-10-10,18:00:55,252
S7106,S7 Airlines,2024-08-07,06:51:26,21
S7110,Aeroflot,2024-09-20,20:18:35,167
U61476,Aeroflot,2024-06-18,11:41:42,166
SU646,Rossiya,2025-07-16,04:15:00,36
N41235,Utair,2024-01-26,21:07:32,65
UT239,Pobeda,2025-02-11,09:23:55,131
U6644,Ural Airlines,2024-02-27,23:01:47,32
S71491,Aeroflot,2025-03-25,06:09:00,41
U6393,Pobeda,2024-03-25,04:40:57,40
N41095,Red Wings,2024-12-25,08:05:54,161
N41033,Pobeda,2024-01-01,18:59:05,292
N4994,Aeroflot,2025-10-14,03:35:52,7
S71572,Red Wings,2024-12-04,15:21:11,103
UT426,Ural Airlines,2024-02-10,09:38:17,256
N4277,Aeroflot,2024-04-28,19:09:22,104
S7380,Utair,2025-01-02,06:09:53,64
U61537,Ural Airlines,2025-01-28,22:47:44,106
SU1393,S7 Airlines,2024-11-28,09:31:34,122
WZ799,Aeroflot,2024-09-10,07:20:12,196
UT1566,Nordwind,2024-11-20,15:08:01,292
SU1156,Pobeda,2025-10-25,02:08:21,214
DP1482,S7 Airlines,2024-10-22,05:49:01,193
WZ1130,Red Wings,2025-01-21,07:47:49,14
U6940,Red Wings,2025-05-18,18:46:37,138
U6299,Pobeda,2025-05-18,17:09:33,153
UT1225,Utair,2024-10-23,03:05:13,195
S71647,Red Wings,2024-01-19,18:48:05,152
WZ1099,Red Wings,2024-10-24,21:24:18,158
S71450,Aeroflot,2025-07-15,12:24:01,193
WZ1609,Pobeda,2024-03-09,12:30:20,181
S7456,Rossiya,2024-02-06,21:39:57,155
U6105,Aeroflot,2024-10-23,03:34:09,269
UT396,Ural Airlines,2024-03-02,10:40:02,284
S720,Nordwind,2025-02-17,21:30:57,103
S7186,Red Wings,2025-09-19,07:27:07,222
FV1987,Pobeda,2024-06-17,03:16:13,8
UT1886,Ural Airlines,2025-05-11,19:34:52,174
UT715,Pobeda,2025-04-27,11:39:37,46
UT940,Red Wings,2025-11-21,19:19:59,138
U6381,Aeroflot,2025-12-09,12:47:25,101
S71869,Nordwind,2025-10-19,23:18:48,76
U61466,Pobeda,2024-02-10,21:12:57,200
SU142,Ural Airlines,2025-04-15,00:16:23,157
UT653,Utair,2024-02-17,10:07:51,2
U61292,Pobeda,2025-11-21,16:42:48,245
SU1822,Rossiya,2025-02-28,22:13:29,224
U6830,Nordwind,2024-04-10,13:37:45,248
UT940,Rossiya,2024-09-20,21:23:56,65
UT1044,Aeroflot,2025-09-14,08:33:56,132
N461,Aeroflot,2025-06-16,12:51:14,192
UT1155,Utair,2025-04-18,14:40:17,66
S749,Nordwind,2024-01-27,10:48:04,70
FV57,Red Wings,2024-03-15,04:54:11,157
DP1957,Rossiya,2024-10-09,06:25:01,22
N4763,Ural Airlines,2025-09-13,18:51:16,37
DP1729,S7 Airlines,2024-03-09,12:39:54,108
N41963,Pobeda,2025-04-01,23:35:50,127
SU1546,Pobeda,2025-09-13,11:10:11,189
S7606,Pobeda,2025-05-20,11:20:24,10
WZ1737,Utair,2025-09-03,19:31:48,13
SU1233,Aeroflot,2024-08-05,04:40:34,146
N4521,Utair,2025-02-16,00:01:13,256
S71722,Aeroflot,2025-10-15,11:15:13,220
WZ623,Nordwind,2024-03-08,01:01:26,73
FV1751,Aeroflot,2025-12-23,03:13:52,92
SU324,Red Wings,2024-01-17,16:38:22,191
WZ1908,Nordwind,2024-12-02,18:23:44,87
FV187,Utair,2024-10-09,08:51:27,64
SU1375,Pobeda,2025-05-18,14:37:38,240
UT1128,Pobeda,2024-12-23,09:53:19,30
N41082,Aeroflot,2025-10-16,06:27:29,36
N41091,S7 Airlines,2024-05-20,04:55:11,238
SU1767,S7 Airlines,2024-12-23,12:39:43,217
UT673,Red Wings,2025-01-25,17:42:17,241
S71608,Utair,2025-07-23,21:41:42,264
N41863,Aeroflot,2024-10-03,02:32:20,179
S71504,Aeroflot,2024-08-06,12:20:32,287
DP1107,Aeroflot,2025-05-22,01:14:13,146
FV382,Nordwind,2025-04-09,04:19:33,25
S7604,Ural Airlines,2024-03-09,20:55:58,197
UT860,S7 Airlines,2025-11-12,18:18:20,218
S71235,Red Wings,2025-12-14,23:17:43,272
DP1068,Ural Airlines,2024-11-04,09:24:30,110
S71113,Aeroflot,2025-10-08,02:26:24,145
UT257,Ural Airlines,2025-07-03,22:03:40,164
FV271,Red Wings,2025-02-19,23:46:25,137
UT1358,Aeroflot,2024-03-05,22:30:06,210
N41716,S7 Airlines,2024-08-02,22:47:44,295
UT550,Aeroflot,2025-11-11,04:56:16,243
N4987,Nordwind,2024-11-28,12:25:21,279
U673,S7 Airlines,2025-01-14,23:17:42,207
SU1885,Nordwind,2025-10-09,02:53:54,269
S71241,Nordwind,2025-08-14,15:06:35,113
WZ1691,Ural Airlines,2025-11-07,14:25:00,3
U61785,Aeroflot,2024-02-14,21:10:09,186
UT1361,Pobeda,2025-10-16,20:12:08,138
FV70,Aeroflot,2025-06-13,21:55:30,292
N4859,S7 Airlines,2025-10-05,03:31:33,63
N4938,Red Wings,2025-02-17,20:59:12,256
SU239,Aeroflot,2025-09-26,12:58:27,296
UT569,Aeroflot,2025-08-17,14:55:00,267
U61752,Red Wings,2025-09-01,00:31:41,233
FV49,Rossiya,2025-11-18,01:08:55,144
DP1390,Pobeda,2024-01-17,11:59:19,130
FV57,S7 Airlines,2025-01-18,04:45:41,270
SU848,Rossiya,2024-04-06,23:53:15,93
S71089,Red Wings,2025-09-22,11:16:24,60
N41630,Rossiya,2024-06-10,11:45:30,31
WZ1001,Rossiya,2024-03-21,13:20:09,79
N41796,Rossiya,2025-07-25,10:47:19,291
UT1846,Nordwind,2024-01-13,10:29:34,116
FV880,Rossiya,2024-05-14,16:34:03,227
FV122,Aeroflot,2024-10-22,22:57:55,155
SU1452,Pobeda,2024-05-02,16:39:37,84
U61673,Ural Airlines,2024-11-02,09:43:07,125
S71229,Aeroflot,2024-07-24,02:29:51,140
FV7,Aeroflot,2024-06-08,21:17:22,257
S7242,Rossiya,2024-01-14,15:10:32,253
WZ391,Red Wings,2024-12-21,10:15:18,122
S7134,Rossiya,2024-09-18,16:30:11,22
UT1910,Utair,2024-11-04,03:02:57,215
N41593,Aeroflot,2024-10-04,22:44:11,256
U61557,Pobeda,2025-11-20,02:48:43,159
S7832,Red Wings,2024-05-04,20:51:50,180
DP591,Aeroflot,2025-03-10,14:41:55,22
S7129,Rossiya,2025-05-26,11:00:02,66
U6467,Ural Airlines,2024-01-04,03:48:13,218
SU1942,Red Wings,2024-07-21,08:22:03,276
U61195,Nordwind,2024-10-09,02:37:23,266
SU541,Nordwind,2024-12-03,00:51:53,146
UT1969,Utair,2025-01-25,13:43:15,54
FV870,Nordwind,2024-01-05,05:30:15,30
SU1136,Utair,2024-04-10,23:09:40,76
FV1723,S7 Airlines,2025-02-17,18:22:44,224
S7248,Ural Airlines,2025-03-28,06:23:21,188
N4286,Pobeda,2025-08-21,06:32:04,112
DP1661,Red Wings,2024-04-04,01:04:32,120
U61830,S7 Airlines,2025-10-01,03:38:53,160
SU200,Pobeda,2025-05-13,22:55:25,86
S71086,Nordwind,2025-10-12,00:41:08,130
DP1139,S7 Airlines,2024-10-19,15:23:49,225
SU1778,Red Wings,2024-02-07,15:20:18,88
N4918,Rossiya,2024-05-07,19:07:41,8
SU473,Aeroflot,2025-03-14,19:41:40,220
UT529,Pobeda,2024-06-04,19:02:22,153
WZ740,Red Wings,2025-01-05,12:56:32,172
DP854,Red Wings,2025-08-14,02:36:31,70
SU1055,Nordwind,2024-12-11,23:07:31,56
UT700,Utair,2025-03-20,19:55:13,32
S71616,Red Wings,2025-04-27,10:15:58,96
WZ1811,Ural Airlines,2025-09-09,08:26:16,300
WZ208,S7 Airlines,2024-11-01,00:11:05,296
N4517,Rossiya,2025-02-17,17:00:18,135
FV1049,S7 Airlines,2024-07-08,18:17:49,94
SU623,S7 Airlines,2024-09-07,15:15:46,37
SU1671,Utair,2024-05-16,05:21:58,28
WZ588,Aeroflot,2024-11-25,12:07:55,260
DP169,Rossiya,2024-01-25,21:49:55,209
S71053,Nordwind,2024-04-13,16:55:33,45
FV1221,Utair,2024-07-07,17:44:22,53
S7473,Ural Airlines,2025-09-02,22:36:21,255
SU1751,Utair,2025-01-09,19:01:31,177
U6123,Utair,2024-08-27,00:16:11,259
U61997,Nordwind,2024-09-27,06:22:23,68
U61105,Utair,2024-06-25,18:15:20,265
WZ293,Nordwind,2024-08-11,17:55:35,153
S7415,Aeroflot,2024-05-13,00:22:39,130
FV1479,Pobeda,2024-08-03,06:17:10,295
SU1437,S7 Airlines,2025-09-19,02:35:42,142
SU1961,Rossiya,2024-10-16,03:32:19,76
SU517,Ural Airlines,2025-11-23,13:39:03,174
UT900,Utair,2024-09-21,12:13:54,111
N4165,Nordwind,2024-06-26,01:44:12,123
FV1281,Red Wings,2025-06-16,01:39:37,47
N4587,Aeroflot,2024-03-11,07:21:03,136
S7898,Red Wings,2024-06-21,20:25:58,27
WZ1806,Red Wings,2025-12-05,23:25:30,119
FV800,S7 Airlines,2024-02-25,19:43:01,297
SU420,Aeroflot,2025-09-04,08:27:37,169
U6174,Utair,2024-02-06,17:51:15,14
WZ456,Ural Airlines,2024-11-28,06:16:49,287
UT1591,Rossiya,2024-07-22,21:00:28,47
U6762,Rossiya,2024-10-19,04:06:45,162
U61165,S7 Airlines,2025-06-08,03:24:43,39
N41710,Nordwind,2024-06-13,20:00:58,32
DP1258,Rossiya,2024-04-09,02:27:05,253
SU1168,Nordwind,2025-05-09,09:12:46,158
DP1372,Utair,2025-12-27,02:25:56,230
SU1907,Pobeda,2025-01-25,23:30:36,58
DP898,Aeroflot,2024-11-11,17:16:33,166
N4874,Utair,2024-03-12,02:10:43,120
DP25,Red Wings,2025-04-18,03:53:37,190
N41,Rossiya,2024-06-17,13:40:34,249
U61699,Rossiya,2025-08-15,12:50:53,143
S7391,Ural Airlines,2025-09-10,08:06:14,59
WZ1491,Rossiya,2024-02-10,15:54:12,231
SU491,Rossiya,2024-10-16,09:55:43,184
UT732,Red Wings,2025-10-18,17:03:08,134
S71288,Red Wings,2024-07-09,07:02:16,193
N41134,Ural Airlines,2025-04-22,03:56:51,165
S71419,S7 Airlines,2024-08-28,02:30:12,206
FV1170,Nordwind,2024-01-09,22:34:51,172
UT547,Pobeda,2024-06-09,11:14:20,162
S7609,Rossiya,2024-07-23,12:43:00,242
U6600,Red Wings,2024-07-23,14:15:42,183
UT139,Rossiya,2024-01-07,00:48:31,200
U6538,Nordwind,2024-11-20,05:32:06,50
SU36,Rossiya,2024-02-27,20:46:39,141
DP709,Nordwind,2024-12-24,14:05:32,18
N4205,Ural Airlines,2024-06-15,15:23:22,239
S71718,Aeroflot,2024-01-17,16:55:43,172
UT172,Utair,2025-07-19,01:35:18,153
N4367,Red Wings,2025-03-06,15:01:30,170
S7190,Nordwind,2025-08-20,06:03:28,299
U655,Ural Airlines,2025-10-19,04:26:29,114
U61694,Rossiya,2024-10-11,06:48:56,296
S7589,Nordwind,2025-05-03,07:31:19,268
N41885,Rossiya,2024-06-08,08:29:21,148
DP779,S7 Airlines,2025-09-02,01:02:15,195
N41273,S7 Airlines,2025-09-18,09:10:28,272
S71273,Nordwind,2025-04-16,19:44:01,87
N4923,S7 Airlines,2024-04-17,12:35:34,235
UT128,Nordwind,2025-02-06,21:09:43,20
S7714,Nordwind,2024-04-10,08:51:50,161
U6852,Ural Airlines,2024-08-07,05:10:43,242
S71785,Ural Airlines,2024-05-14,02:17:23,9
FV12,Nordwind,2024-01-26,17:25:14,32
UT229,Nordwind,2024-03-01,07:11:58,248
FV1049,Aeroflot,2025-12-13,00:50:05,135
DP133,Aeroflot,2025-12-07,22:03:51,3
UT175,Rossiya,2024-05-24,08:01:58,262
SU528,Aeroflot,2025-10-23,01:10:33,281
S71661,Nordwind,2024-09-22,01:59:14,265
N442,Ural Airlines,2024-07-27,16:59:08,113
DP969,Red Wings,2025-03-01,22:30:05,73
WZ1092,Utair,2025-04-06,10:23:28,258
DP74,Ural Airlines,2025-01-20,10:25:57,71
FV836,Pobeda,2024-10-19,03:01:25,244
S71550,S7 Airlines,2025-06-11,09:16:45,277
DP19,S7 Airlines,2024-09-28,18:15:53,111
S71431,Ural Airlines,2024-11-07,08:03:24,122
S7889,Ural Airlines,2025-03-02,08:11:01,4
UT1733,Pobeda,2025-06-05,03:08:28,149
FV138,Red Wings,2025-10-19,09:05:48,190
FV1464,Rossiya,2024-09-27,18:49:03,122
WZ1824,Red Wings,2024-04-03,09:33:35,69
FV1390,Red Wings,2024-05-19,01:24:30,296
SU175,Utair,2024-06-23,18:34:28,67
DP1810,S7 Airlines,2025-03-23,22:59:56,133
SU1032,Aeroflot,2024-11-21,23:24:46,182
WZ249,Rossiya,2024-05-10,23:11:32,119
N4529,Ural Airlines,2024-10-28,09:30:59,272
S71829,S7 Airlines,2025-10-17,21:15:07,215
U61949,Red Wings,2025-11-06,02:32:17,164
U6202,Ural Airlines,2025-01-01,01:38:09,127
DP775,Red Wings,2025-05-28,11:16:47,211
S71136,Rossiya,2025-12-21,09:57:53,33
N4365,Rossiya,2024-01-26,02:24:41,58
FV1871,Utair,2024-06-20,14:23:20,70
SU765,Ural Airlines,2025-05-27,04:03:21,273
FV593,S7 Airlines,2025-08-24,01:12:53,196
FV1317,Ural Airlines,2024-03-03,19:22:59,221
S7890,Pobeda,2025-01-26,15:39:16,134
SU520,Red Wings,2024-08-27,11:47:30,107
FV447,S7 Airlines,2024-12-20,04:47:40,181
S71358,Rossiya,2024-10-09,03:47:09,210
WZ95,Aeroflot,2024-01-02,12:23:08,134
WZ1043,Nordwind,2025-02-19,10:11:57,297
U61932,Nordwind,2024-10-20,17:35:27,87
U637,Ural Airlines,2025-12-26,02:39:53,177
SU1837,Nordwind,2025-09-22,14:04:11,256
DP662,Utair,2024-03-16,18:02:22,169
FV1618,S7 Airlines,2024-10-18,02:57:59,88
FV570,Pobeda,2024-11-20,06:24:23,71
SU1390,Ural Airlines,2025-05-19,20:15:23,39
N4574,Utair,2025-05-14,20:44:41,177
U6511,Pobeda,2025-08-11,16:49:20,56
S7619,Red Wings,2025-11-16,22:25:52,30
WZ559,Utair,2025-08-07,01:43:52,271
FV1140,Aeroflot,2025-01-12,05:18:42,40
U6157,Utair,2024-09-25,23:24:15,79
UT421,Ural Airlines,2025-02-28,05:40:27,70
UT1459,Aeroflot,2024-04-25,14:17:34,241
UT610,S7 Airlines,2024-11-24,02:38:07,242
S71613,Ural Airlines,2025-03-23,11:48:29,91
UT172,Pobeda,2025-09-12,18:45:06,279
FV1619,Pobeda,2024-09-16,03:37:39,220
WZ304,Nordwind,2024-05-22,09:54:44,13
N4669,Pobeda,2025-07-05,20:17:22,37
FV1409,Pobeda,2024-12-15,02:22:26,89
DP1276,Red Wings,2025-11-16,08:02:31,196
DP1678,Pobeda,2025-10-15,05:58:57,167
FV1915,Ural Airlines,2024-01-13,21:10:52,7
SU936,Red Wings,2025-12-14,12:02:35,127
N41499,Pobeda,2024-11-21,12:40:27,280
S71725,Pobeda,2025-01-14,13:07:47,141
SU592,S7 Airlines,2024-08-17,18:54:12,55
N4697,S7 Airlines,2024-08-01,15:07:28,214
U61759,Red Wings,2024-06-23,13:58:52,230
N4155,Nordwind,2025-03-06,22:32:43,17
WZ12,Pobeda,2024-08-27,21:32:57,28
UT813,Ural Airlines,2025-09-24,14:35:12,171
U61351,Red Wings,2024-09-14,11:35:51,60
WZ977,Red Wings,2024-11-01,19:33:03,276
SU391,Aeroflot,2024-03-12,18:14:30,245
U61659,Rossiya,2025-01-21,21:23:16,50
S7651,Red Wings,2024-10-07,04:43:47,56
U6850,Rossiya,2025-05-13,18:11:54,36
UT1479,S7 Airlines,2025-08-09,03:20:30,148
WZ1049,Nordwind,2024-05-03,16:42:40,292
SU554,Nordwind,2025-04-21,19:33:11,196
UT1822,Red Wings,2024-08-07,03:37:15,51
N4942,Nordwind,2025-12-16,14:28:44,48
U6271,Utair,2025-12-16,14:41:03,26
N493,Aeroflot,2024-04-09,20:56:55,42
N41909,S7 Airlines,2025-05-05,10:40:27,40
UT990,Pobeda,2024-02-14,02:49:20,197
FV757,S7 Airlines,2025-05-09,19:27:25,81
FV131,Aeroflot,2025-01-17,22:22:33,104
SU1861,Nordwind,2024-03-19,02:37:03,158
U61979,Ural Airlines,2024-11-05,00:08:16,64
FV1519,S7 Airlines,2024-10-23,09:07:43,216
WZ1942,Nordwind,2024-09-24,09:19:40,46
N4821,Ural Airlines,2024-02-26,18:13:07,139
S727,Ural Airlines,2024-05-01,10:27:56,258
FV1682,Pobeda,2025-02-25,06:07:18,245
N4234,Utair,2024-01-06,12:45:34,106
WZ707,Rossiya,2025-11-15,10:46:25,250
WZ1357,Red Wings,2024-04-13,08:56:48,97
WZ293,Red Wings,2024-01-28,11:20:10,43
FV1722,Pobeda,2025-02-02,03:51:54,143
S71133,S7 Airlines,2024-03-06,18:58:52,242
WZ1998,S7 Airlines,2024-06-15,22:22:17,45
FV1564,S7 Airlines,2025-04-23,01:02:06,54
WZ1567,S7 Airlines,2024-12-17,18:36:22,19
U6333,Rossiya,2024-01-22,17:27:18,259
UT982,Nordwind,2024-07-02,00:43:41,295
SU908,S7 Airlines,2024-12-10,21:16:25,66
N41772,Red Wings,2025-12-03,16:27:40,265
UT1024,Utair,2024-01-22,11:36:12,90
WZ335,Utair,2025-11-08,04:33:43,59
S71274,Red Wings,2024-03-10,18:07:38,32
DP509,Pobeda,2024-09-04,16:23:20,286
DP1761,Utair,2025-12-12,18:56:48,243
WZ1688,S7 Airlines,2025-11-13,07:09:07,275
WZ841,Nordwind,2025-12-02,10:07:12,212
N4988,Rossiya,2024-02-19,11:56:51,66
SU1199,Rossiya,2025-12-05,21:16:13,283
FV1078,S7 Airlines,2024-04-06,23:24:21,46
UT1557,Utair,2025-09-20,10:21:20,256
U6589,Ural Airlines,2025-09-17,14:20:30,58
UT1366,Pobeda,2025-07-06,20:15:25,260
SU686,Red Wings,2025-12-10,19:51:25,52
U6541,Rossiya,2024-08-23,20:41:34,226
WZ186,Ural Airlines,2025-01-06,19:19:47,119
S71492,Nordwind,2025-01-26,18:43:39,261
DP615,S7 Airlines,2025-08-24,19:53:13,132
SU1832,S7 Airlines,2025-07-16,06:26:13,77
DP289,Aeroflot,2025-04-21,14:35:06,159
WZ1987,Nordwind,2024-08-22,05:47:23,103
N41078,Utair,2025-11-13,05:23:32,183
FV1190,Utair,2025-07-23,12:52:39,244
SU1193,Pobeda,2024-02-04,01:35:17,4
FV1706,S7 Airlines,2025-09-21,09:36:48,12
N41681,Aeroflot,2025-12-14,13:07:54,18
N41756,Utair,2024-07-27,07:45:53,45
FV526,Ural Airlines,2024-08-03,22:17:34,174
S71413,Nordwind,2024-10-27,10:58:46,233
N4607,Nordwind,2024-01-13,09:24:32,96
UT1871,Red Wings,2025-10-24,05:05:43,216
N41284,Red Wings,2025-04-02,23:31:43,230
DP521,Nordwind,2024-08-14,00:22:20,75
SU898,Ural Airlines,2025-11-04,19:49:50,47
FV78,Utair,2024-08-12,08:37:25,49
S71847,Red Wings,2025-06-10,07:30:16,216
U6480,Pobeda,2024-03-12,15:24:30,292
SU1296,Aeroflot,2025-11-17,22:13:05,278
UT1852,Rossiya,2025-04-07,01:05:37,253
DP40,Red Wings,2024-08-08,00:33:43,227
DP1849,Rossiya,2025-06-23,07:44:54,178
UT133,Nordwind,2024-12-26,19:32:15,279
S71287,Utair,2024-04-02,09:21:04,177
S7855,Utair,2025-11-09,10:57:52,88
U6113,Ural Airlines,2024-07-16,05:21:42,67
U6783,Aeroflot,2025-04-01,08:43:35,251
UT1101,Nordwind,2025-12-13,10:08:24,207
S711,Nordwind,2025-12-28,13:50:43,95
S71397,Aeroflot,2024-01-19,03:22:27,271
N4844,Ural Airlines,2024-01-08,12:51:57,78
DP61,Aeroflot,2024-02-06,16:47:48,19
SU1339,Ural Airlines,2024-01-06,23:13:16,56
FV993,Aeroflot,2024-11-06,05:32:29,109
FV407,S7 Airlines,2024-03-19,22:03:19,41
FV57,S7 Airlines,2025-08-06,06:47:06,177
DP26,S7 Airlines,2025-03-09,19:41:44,245
SU662,Ural Airlines,2025-10-01,07:20:21,273
S71968,Pobeda,2024-03-22,20:29:27,25
S7264,S7 Airlines,2025-07-11,17:53:13,167
N4655,Aeroflot,2024-02-06,22:45:22,98
N41935,Ural Airlines,2025-12-16,15:39:38,193
UT1165,Pobeda,2024-11-09,01:16:26,164
FV1878,Rossiya,2025-08-07,01:47:11,150
N41279,Aeroflot,2024-07-06,12:49:34,192
N4826,Ural Airlines,2024-09-13,21:04:59,242
U61688,Red Wings,2025-02-21,21:09:23,110
U61652,Pobeda,2024-11-23,21:03:33,119
UT1948,Nordwind,2024-07-10,22:05:15,1
WZ401,Ural Airlines,2024-06-05,12:59:54,92
DP615,Nordwind,2024-01-27,15:23:43,135
N41644,Nordwind,2025-01-07,12:31:00,165
U61291,S7 Airlines,2025-11-26,23:54:19,208
SU68,Ural Airlines,2025-07-14,19:09:45,96
FV1178,Nordwind,2025-11-18,07:59:09,249
S7581,S7 Airlines,2025-05-24,05:02:39,94
UT873,Ural Airlines,2024-02-02,06:48:41,235
S7554,Pobeda,2024-04-13,11:10:41,46
U6217,Aeroflot,2025-05-02,08:05:17,274
UT1064,Aeroflot,2025-03-10,16:58:42,64
U6821,Pobeda,2024-05-24,10:16:36,19
FV1445,S7 Airlines,2024-03-16,07:12:47,2
SU1609,Nordwind,2024-06-26,16:55:33,136
UT120,Rossiya,2024-05-09,12:00:24,46
DP740,Nordwind,2025-10-28,05:26:55,139
UT436,Red Wings,2024-01-10,14:06:35,111
UT643,Aeroflot,2024-02-03,21:18:34,9
SU1953,Ural Airlines,2025-03-19,10:47:37,23
FV851,Utair,2025-06-13,11:41:34,195
SU717,Red Wings,2025-06-11,18:42:11,10
UT1280,Pobeda,2024-09-25,09:02:02,83
DP1687,Red Wings,2024-10-24,10:39:05,275
FV864,Pobeda,2024-05-12,15:49:12,34
N41238,Pobeda,2024-02-28,13:36:20,13
SU1371,Red Wings,2025-12-23,14:59:28,29
FV1114,Pobeda,2025-03-27,07:37:51,214
U61039,Rossiya,2024-10-15,23:15:16,127
FV523,Red Wings,2024-05-26,13:49:25,71
U6391,Nordwind,2025-07-14,04:55:40,131
DP1584,Red Wings,2024-04-06,15:28:35,37
U61776,Utair,2024-10-09,03:28:13,3
DP568,S7 Airlines,2024-04-18,12:12:45,254
S71953,Ural Airlines,2025-06-25,04:05:37,66
WZ972,Pobeda,2024-04-01,20:26:26,71
WZ1125,Utair,2025-10-02,11:21:16,262
FV580,Red Wings,2024-06-11,00:24:41,179
WZ693,Rossiya,2025-01-08,12:26:51,145
FV1878,Red Wings,2025-05-18,02:26:53,80
WZ1606,Rossiya,2024-02-14,05:39:14,110
N4112,Aeroflot,2024-11-25,04:04:28,116
UT898,Utair,2025-11-04,23:28:58,88
SU504,Rossiya,2025-11-27,03:31:00,56
U6246,Red Wings,2024-11-26,07:54:00,155
U6442,Aeroflot,2025-11-12,21:07:57,297
FV935,Rossiya,2024-06-21,23:23:59,59
FV434,Nordwind,2025-05-10,15:38:39,41
N4104,Ural Airlines,2025-08-15,11:42:50,109
