Номер рейса,Авиакомпания,Дата прилета,Время прилета,Число пассажиров
UT229,Red Wings,2024-09-19,10:50:46,178
UT1568,Ural Airlines,2025-05-09,20:48:38,89
FV810,Ural Airlines,2025-09-05,23:30:45,264
FV897,Rossiya,2024-05-20,18:26:55,150
N4589,Red Wings,2024-07-18,20:29:17,17
N41581,Pobeda,2025-04-05,01:26:05,276
DP1417,Pobeda,2024-01-23,09:46:31,48
U61253,Utair,2025-05-06,02:29:37,223
DP28,Utair,2024-08-03,18:09:09,65
SU1828,Ural Airlines,2024-12-27,21:15:32,172
DP208,Pobeda,2025-07-02,11:46:24,171
FV1413,Red Wings,2025-03-11,11:26:12,240
S71241,Red Wings,2024-11-20,22:56:34,80
SU429,Ural Airlines,2024-01-28,22:39:49,125
FV1324,S7 Airlines,2025-10-21,10:59:03,234
SU202,S7 Airlines,2025-10-27,17:13:23,54
U61578,Ural Airlines,2025-04-10,11:07:54,94
U6312,Rossiya,2025-07-28,07:33:41,159
DP344,Aeroflot,2025-03-02,20:40:10,52
FV1271,Aeroflot,2024-11-03,03:36:22,232
WZ777,Red Wings,2024-06-07,10:12:30,192
UT1988,Ural Airlines,2024-08-05,04:52:43,159
WZ1624,Nordwind,2024-09-23,15:55:21,236
UT305,Rossiya,2024-05-09,10:11:25,75
UT1996,Rossiya,2024-08-22,15:22:16,104
S71237,Pobeda,2025-05-13,22:14:38,45
N4936,Rossiya,2024-03-11,16:19:40,174
U6342,Aeroflot,2025-08-04,05:57:12,196
UT721,Rossiya,2025-07-11,20:22:25,213
U6917,Pobeda,2024-01-05,14:19:30,63
DP1947,Rossiya,2024-01-11,08:48:20,195
WZ486,S7 Airlines,2024-12-28,23:18:24,42
UT703,Utair,2024-07-19,14:18:35,266
N411,Utair,2025-11-08,18:49:01,58
DP961,Nordwind,2024-04-09,16:32:27,116
UT1057,Nordwind,2024-12-19,05:26:11,90
FV1591,Aeroflot,2024-04-01,09:07:09,253
SU1088,Ural Airlines,2024-09-13,19:27:46,216
U61641,Ural Airlines,2024-12-16,14:20:36,98
DP1374,Pobeda,2024-07-08,03:58:45,27
FV1852,Rossiya,2025-09-01,10:35:23,239
SU1398,Red Wings,2024-02-08,20:10:44,211
N4959,Red Wings,2024-05-16,03:37:30,121
N4424,Utair,2025-09-05,19:29:49,239
N4836,Nordwind,2024-12-08,08:28:35,186
S7227,Rossiya,2025-02-02,23:08:13,261
DP923,Ural Airlines,2025-05-05,00:14:09,92
S71696,Utair,2025-11-25,00:17:02,89
SU1485,Rossiya,2024-05-06,11:04:00,264
FV132,S7 Airlines,2024-07-04,18:42:27,110
SU1590,Utair,2024-08-06,10:21:45,116
SU1440,Aeroflot,2025-11-12,17:27:56,299
WZ492,Aeroflot,2024-05-27,21:48:00,148
FV38,Rossiya,2024-09-26,05:59:14,240
SU601,S7 Airlines,2024-09-01,09:33:35,168
U62000,Nordwind,2024-02-27,06:08:53,3
SU330,Utair,2025-04-04,04:08:39,270
FV602,Rossiya,2024-12-03,15:27:49,78
FV1541,S7 Airlines,2024-04-13,00:22:00,266
FV535,S7 Airlines,2024-12-16,01:48:42,266
N4424,Aeroflot,2024-06-26,06:44:52,103
SU1023,Utair,2025-10-23,02:01:53,90
DP896,S7 Airlines,2024-05-20,17:34:14,228
FV1263,S7 Airlines,2024-07-16,23:07:24,281
U61772,Rossiya,2025-11-17,03:49:49,192
S7336,Pobeda,2025-04-02,12:33:59,264
UT442,Ural Airlines,2025-11-23,22:47:47,165
S7838,S7 Airlines,2025-09-27,08:39:19,174
U61873,Nordwind,2025-06-24,18:49:32,193
FV637,S7 Airlines,2025-03-19,12:16:26,266
U6618,Red Wings,2024-04-18,01:34:06,25
WZ1849,Aeroflot,2024-12-11,21:13:55,211
DP521,S7 Airlines,2024-03-02,22:15:54,270
S71164,Pobeda,2024-07-11,15:50:03,62
DP1649,S7 Airlines,2024-08-17,10:50:25,63
S7872,Nordwind,2025-07-24,12:23:02,91
SU303,Pobeda,2025-05-06,18:43:01,160
S71156,Nordwind,2024-04-05,00:46:55,91
S71844,Pobeda,2024-05-24,23:18:18,220
S71836,Aeroflot,2025-09-23,14:39:00,109
UT1172,Rossiya,2024-04-23,16:16:26,101
UT261,Pobeda,2025-04-19,22:51:31,113
UT1627,Rossiya,2025-04-11,12:48:38,73
U6394,S7 Airlines,2025-11-18,05:52:55,233
FV1490,Nordwind,2024-02-01,09:52:41,176
N449,Pobeda,2024-07-08,02:32:23,86
UT412,Aeroflot,2024-05-08,15:39:17,195
DP240,S7 Airlines,2024-08-10,17:12:13,210
SU13,S7 Airlines,2025-04-20,10:42:13,22
SU867,S7 Airlines,2025-08-27,23:00:10,107
S71834,Rossiya,2024-07-16,03:48:42,48
DP452,Red Wings,2024-07-03,16:24:57,150
N4872,Red Wings,2025-02-19,04:09:42,165
WZ140,Rossiya,2024-01-13,17:50:38,144
N4755,Utair,2024-02-27,17:07:49,83
DP909,Utair,2025-12-10,09:23:00,116
UT128,Red Wings,2024-08-22,21:51:16,134
SU1259,S7 Airlines,2024-02-08,07:09:38,186
S7563,Aeroflot,2024-03-05,08:49:56,15
FV96,S7 Airlines,2025-04-06,03:23:59,239
S71214,S7 Airlines,2024-01-25,15:08:39,9
WZ1847,S7 Airlines,2024-05-09,22:29:53,200
N41173,Nordwind,2024-02-16,07:19:12,28
N4582,Aeroflot,2024-08-21,22:16:23,56
DP1616,Rossiya,2025-01-25,11:13:36,61
FV1166,Rossiya,2025-01-27,17:55:05,216
DP400,Pobeda,2024-10-07,10:32:48,61
S71119,Pobeda,2024-01-08,19:18:48,238
FV899,S7 Airlines,2024-05-01,02:27:20,39
N4288,Ural Airlines,2024-09-08,04:12:01,31
S71264,Aeroflot,2024-06-19,18:16:18,40
UT1331,Utair,2024-01-22,09:55:59,153
UT1441,S7 Airlines,2025-02-07,10:58:05,291
S774,S7 Airlines,2025-06-22,22:49:31,266
SU1411,Rossiya,2024-09-11,21:22:24,49
S71272,Rossiya,2025-12-24,00:31:11,19
WZ101,Aeroflot,2025-10-12,21:14:45,177
N4128,Red Wings,2024-01-25,02:39:20,65
S71100,S7 Airlines,2024-10-25,21:29:14,159
WZ1644,Aeroflot,2024-01-28,01:40:44,123
UT1139,Utair,2025-07-11,05:57:39,247
N4945,Ural Airlines,2024-11-08,13:17:51,213
DP1003,S7 Airlines,2024-02-02,15:17:06,125
S7396,Aeroflot,2025-10-03,06:46:10,123
SU718,Pobeda,2024-05-01,20:09:54,42
DP1170,Rossiya,2024-09-12,18:33:36,58
SU154,Pobeda,2024-06-25,03:12:40,106
N41153,Utair,2025-08-23,06:28:19,272
UT407,Ural Airlines,2025-05-09,02:04:41,273
FV533,Ural Airlines,2025-09-03,11:32:10,99
U6131,Red Wings,2024-01-01,23:36:49,235
WZ1800,Nordwind,2024-10-18,19:40:10,104
S7346,S7 Airlines,2025-02-05,13:44:23,82
SU1393,Ural Airlines,2025-02-22,18:08:38,58
SU1622,Ural Airlines,2024-02-14,09:49:19,233
N41833,S7 Airlines,2025-05-16,08:36:44,27
S71480,Aeroflot,2024-04-14,09:06:43,226
UT17,Pobeda,2025-02-15,22:33:32,13
SU714,Rossiya,2025-06-02,08:33:52,143
U6762,Utair,2025-12-21,07:14:10,90
SU1881,Nordwind,2025-03-21,17:28:07,147
N41152,Ural Airlines,2025-09-26,18:19:37,250
N41544,Red Wings,2024-06-12,00:00:44,77
DP1323,Nordwind,2024-10-12,17:35:37,106
WZ258,Pobeda,2024-03-15,16:57:42,166
U6116,Nordwind,2024-05-21,01:38:55,170
N41413,S7 Airlines,2025-07-20,07:30:54,121
N459,Ural Airlines,2025-07-06,07:16:31,104
WZ1402,Ural Airlines,2024-12-20,17:14:38,39
UT677,Rossiya,2024-03-14,03:07:42,71
SU1714,Aeroflot,2024-11-20,15:15:54,236
WZ259,Aeroflot,2024-02-03,11:05:15,190
WZ1339,Rossiya,2024-10-09,10:15:36,8
SU1349,Red Wings,2025-01-23,08:45:03,176
SU120,Rossiya,2025-06-02,19:09:11,135
SU731,Pobeda,2024-06-26,19:16:52,67
SU1687,S7 Airlines,2025-06-18,20:49:24,112
S71856,Red Wings,2025-09-01,15:57:43,191
WZ1396,Ural Airlines,2024-11-13,04:10:22,272
FV936,Red Wings,2025-02-19,10:54:22,295
N41747,S7 Airlines,2025-08-04,07:17:43,199
WZ1647,S7 Airlines,2025-07-23,18:16:23,101
U6742,Nordwind,2024-10-09,10:22:10,250
U619,Utair,2024-08-07,20:46:27,190
UT231,Nordwind,2024-07-16,12:57:11,186
U61978,Red Wings,2025-11-23,12:50:31,292
SU801,Utair,2025-04-01,00:50:09,20
N41872,Ural Airlines,2025-09-04,18:27:25,119
SU1965,Ural Airlines,2025-12-14,08:26:38,19
N4396,Aeroflot,2025-06-26,10:48:34,118
WZ424,Nordwind,2025-10-13,04:25:26,148
N41312,Utair,2024-09-22,02:02:47,149
WZ1831,Pobeda,2024-07-03,18:44:19,241
N4325,Aeroflot,2024-01-16,12:43:09,209
DP1125,Nordwind,2024-01-20,20:46:11,61
S7112,Pobeda,2025-10-03,13:27:39,95
DP1621,Aeroflot,2025-01-16,12:57:45,158
U6598,Nordwind,2024-04-15,07:36:56,209
UT190,Aeroflot,2025-05-13,20:44:42,221
FV1983,Utair,2025-08-16,07:00:19,13
DP758,Ural Airlines,2024-04-05,17:08:18,28
U61954,Ural Airlines,2025-10-21,18:53:19,193
DP1301,Utair,2024-07-01,19:09:35,79
SU889,Rossiya,2024-04-01,16:18:20,205
SU335,Ural Airlines,2024-02-13,10:57:36,146
UT1635,Red Wings,2025-10-03,01:32:47,285
N4342,Pobeda,2024-03-06,15:35:31,280
N41171,Pobeda,2025-09-14,12:53:17,121
WZ702,Rossiya,2024-05-25,09:06:46,279
N41023,Red Wings,2024-08-18,13:17:08,35
UT79,Nordwind,2024-08-11,00:57:23,205
N41585,S7 Airlines,2025-04-18,21:12:06,128
S71111,Rossiya,2024-05-02,12:27:18,249
UT1839,Utair,2024-04-26,12:39:14,220
U61859,Pobeda,2024-05-13,19:11:54,95
WZ66,Red Wings,2024-03-25,19:02:10,69
UT1369,Pobeda,2025-02-15,07:43:45,56
U61265,Aeroflot,2025-07-23,07:18:45,250
FV474,S7 Airlines,2025-03-14,03:48:10,183
S71837,Aeroflot,2024-07-07,00:33:29,276
FV1539,Red Wings,2024-09-04,21:56:52,49
DP1529,S7 Airlines,2024-02-20,08:40:46,5
S71118,Pobeda,2024-01-25,15:44:33,284
DP10,Rossiya,2025-12-26,13:36:58,75
SU453,Nordwind,2025-05-09,14:54:04,248
DP567,S7 Airlines,2025-07-18,02:28:23,108
U6242,S7 Airlines,2024-02-19,00:08:52,280
WZ113,S7 Airlines,2025-09-14,23:48:58,233
S7790,Ural Airlines,2025-03-20,09:24:24,21
U61465,Pobeda,2025-12-24,07:03:20,183
FV1982,Red Wings,2024-07-08,17:00:11,9
UT1266,Rossiya,2025-05-09,23:54:51,75
WZ1995,Rossiya,2025-08-24,05:11:51,71
S7210,Red Wings,2024-09-16,09:14:07,78
DP1086,Rossiya,2025-12-28,08:37:56,152
DP705,Rossiya,2024-10-11,11:49:43,20
DP1535,Ural Airlines,2024-12-18,01:10:02,265
U61432,Utair,2024-03-10,22:44:02,193
U61352,Red Wings,2024-01-17,19:55:39,86
S7968,Nordwind,2025-06-20,16:58:43,281
SU325,Rossiya,2024-09-20,00:54:41,149
DP1306,Nordwind,2024-04-06,02:36:43,192
DP1741,Rossiya,2025-10-14,21:24:13,226
UT225,Aeroflot,2025-09-19,05:02:39,165
SU899,Nordwind,2024-12-25,23:35:46,205
N4362,Rossiya,2025-05-01,14:02:13,118
DP1516,Nordwind,2025-03-04,19:44:45,7
S71765,Ural Airlines,2024-05-24,08:32:30,37
UT1448,Red Wings,2024-04-13,11:23:23,221
WZ1077,Pobeda,2024-11-10,06:50:30,155
SU793,Aeroflot,2024-05-09,14:35:36,59
SU1951,Rossiya,2025-07-04,17:06:37,291
UT1239,Ural Airlines,2024-03-05,11:03:20,250
DP426,Red Wings,2025-08-25,19:46:34,67
U61349,Red Wings,2024-10-05,20:44:45,297
S717,Pobeda,2025-01-07,10:42:49,232
S71785,Red Wings,2025-03-14,11:43:41,220
U61843,S7 Airlines,2025-06-15,18:19:42,54
DP1346,Rossiya,2024-05-19,18:28:40,89
U6234,Rossiya,2025-11-19,02:56:36,41
DP1408,Nordwind,2025-05-22,22:17:32,106
U6489,Nordwind,2025-05-25,06:07:41,53
U6759,Rossiya,2024-11-21,21:19:06,202
N41722,Utair,2025-07-10,00:48:59,46
WZ750,Aeroflot,2025-03-01,10:02:47,218
FV1473,Red Wings,2025-03-28,19:12:43,61
S7915,Pobeda,2024-07-15,14:25:52,4
S7819,Aeroflot,2024-04-25,19:15:43,281
S7859,S7 Airlines,2025-05-05,21:10:45,277
U6249,S7 Airlines,2025-02-19,03:51:01,27
DP809,Red Wings,2025-10-07,20:30:29,299
FV1004,Pobeda,2025-01-27,21:49:53,206
DP1526,S7 Airlines,2025-08-25,15:35:00,56
N4190,Utair,2025-05-21,10:48:41,36
N42000,Rossiya,2025-04-28,11:52:56,178
FV872,Aeroflot,2024-09-14,19:46:31,151
DP1559,Nordwind,2024-03-17,14:16:14,280
FV721,Aeroflot,2024-03-01,17:52:32,141
U6591,Pobeda,2025-09-09,00:42:52,286
UT1273,Aeroflot,2024-11-10,07:39:59,173
WZ1541,Ural Airlines,2025-01-24,17:30:08,136
SU1903,Rossiya,2025-07-15,02:10:09,65
SU13,Ural Airlines,2025-06-20,21:45:20,67
WZ45,Red Wings,2024-07-01,05:08:53,237
UT1251,Pobeda,2025-10-11,13:42:29,11
DP695,Utair,2024-10-12,16:58:44,297
UT520,Utair,2024-05-17,06:17:42,11
U6228,Red Wings,2024-10-27,16:00:10,267
N41350,S7 Airlines,2024-09-21,11:00:22,146
S7332,Utair,2025-02-22,07:37:09,170
UT339,Red Wings,2024-02-19,04:55:09,92
SU1200,Nordwind,2025-12-09,23:49:55,84
U6414,S7 Airlines,2025-11-22,01:00:36,30
U61379,S7 Airlines,2025-03-22,23:21:29,216
FV1639,Red Wings,2024-05-03,22:52:32,100
FV26,S7 Airlines,2025-12-20,13:04:42,280
S71508,Red Wings,2025-03-18,18:47:38,72
WZ693,S7 Airlines,2025-11-14,22:34:06,41
U6581,Ural Airlines,2024-01-23,10:53:12,104
FV588,Nordwind,2025-09-21,12:04:36,169
U61867,Nordwind,2025-01-26,22:38:04,126
U61412,Aeroflot,2025-05-12,05:29:42,241
FV563,Red Wings,2024-06-17,11:44:27,97
U6339,Rossiya,2025-05-26,05:19:25,112
S71712,Nordwind,2024-08-04,08:47:19,141
DP1026,S7 Airlines,2025-12-02,00:27:20,73
WZ955,Utair,2025-03-22,04:21:12,83
FV441,S7 Airlines,2025-05-15,20:36:16,280
FV171,S7 Airlines,2024-03-13,06:13:36,112
FV274,Pobeda,2025-09-22,15:30:24,76
S71474,S7 Airlines,2024-04-26,12:18:09,254
DP1880,Pobeda,2025-11-16,22:50:59,285
DP876,Red Wings,2024-03-24,15:24:02,275
SU293,Aeroflot,2025-11-25,03:00:24,145
SU169,Red Wings,2024-02-05,20:50:23,157
FV578,S7 Airlines,2024-12-17,06:30:05,28
DP1038,Ural Airlines,2025-06-13,00:00:52,192
SU1580,Ural Airlines,2025-11-20,16:18:19,264
N41821,S7 Airlines,2024-10-27,01:30:47,100
WZ880,Rossiya,2024-06-25,10:22:01,14
DP367,Rossiya,2024-08-26,19:22:19,283
WZ1127,Nordwind,2025-03-19,12:49:44,157
N41732,S7 Airlines,2024-07-01,18:40:43,80
N4105,Red Wings,2025-01-21,02:37:33,151
WZ1277,Ural Airlines,2024-08-03,00:09:55,71
SU455,Ural Airlines,2025-05-10,17:07:19,15
S7981,S7 Airlines,2025-08-14,13:41:59,201
FV1964,S7 Airlines,2025-10-07,10:51:54,10
UT445,Rossiya,2024-07-12,16:38:12,121
S71982,Rossiya,2024-11-26,08:03:07,229
FV1527,Pobeda,2025-09-19,01:05:08,299
N41189,Utair,2025-10-21,19:10:40,71
FV568,Ural Airlines,2025-09-02,08:27:37,82
UT481,Red Wings,2025-09-28,18:17:03,227
WZ334,Aeroflot,2025-10-13,20:06:38,84
SU527,Aeroflot,2025-08-24,16:52:27,83
S71737,Aeroflot,2025-03-13,18:09:06,41
S71089,Nordwind,2024-06-02,13:32:33,123
UT1939,Aeroflot,2025-11-27,04:40:55,8
UT1151,Rossiya,2024-02-06,02:51:07,256
S7659,Ural Airlines,2024-09-07,02:07:40,209
N4767,Ural Airlines,2025-05-26,01:22:20,160
DP1430,Utair,2025-05-03,01:58:29,50
S71539,Rossiya,2024-08-25,21:19:26,176
FV1677,Rossiya,2025-01-01,21:49:26,49
UT57,Aeroflot,2025-06-10,19:56:10,289
SU948,Rossiya,2024-06-26,16:44:48,20
U61040,Pobeda,2024-09-28,22:41:47,37
UT1168,Red Wings,2025-11-03,03:31:14,132
N41770,S7 Airlines,2024-04-19,14:11:22,54
N457,Ural Airlines,2025-11-04,21:40:46,13
N4902,Utair,2024-07-13,02:05:05,229
U6624,Utair,2024-01-15,06:34:55,146
FV441,S7 Airlines,2024-03-05,22:55:57,187
FV833,Ural Airlines,2025-10-08,01:37:40,120
U61543,Aeroflot,2024-02-15,01:06:50,173
S71447,Aeroflot,2025-10-10,05:27:29,290
DP923,Red Wings,2025-09-23,09:59:49,20
SU1840,Nordwind,2025-08-26,18:29:16,18
S71682,S7 Airlines,2025-11-03,19:14:51,77
SU261,Rossiya,2024-09-14,11:37:28,275
S71641,Red Wings,2024-11-18,09:10:29,223
U61992,S7 Airlines,2025-12-26,10:59:41,59
N4204,Red Wings,2024-09-24,05:16:39,197
S7368,Red Wings,2025-08-07,07:17:15,86
WZ654,Rossiya,2024-07-03,12:36:47,184
S770,Rossiya,2024-12-04,10:23:29,69
U61997,Pobeda,2025-09-10,23:34:18,230
S788,Utair,2025-01-28,09:12:57,95
SU948,Nordwind,2025-04-05,05:13:12,180
WZ1308,Utair,2024-03-23,12:47:39,46
SU1463,Rossiya,2025-03-04,11:11:22,67
U61314,Red Wings,2025-09-18,23:42:06,138
UT1908,Pobeda,2025-04-20,20:51:37,277
U6867,Pobeda,2025-11-01,08:27:20,73
UT541,Pobeda,2025-07-01,12:16:08,143
N41448,Utair,2024-05-20,11:49:13,171
FV1408,Utair,2025-01-22,09:05:19,48
WZ987,Rossiya,2024-12-19,19:08:06,7
DP1266,S7 Airlines,2024-12-07,00:08:42,168
SU863,Ural Airlines,2024-07-28,09:07:54,225
DP583,S7 Airlines,2024-11-26,09:58:47,31
N4363,Red Wings,2025-01-20,10:04:39,80
WZ392,Rossiya,2024-01-06,16:13:24,255
DP202,Red Wings,2024-12-27,14:17:15,223
SU583,Aeroflot,2024-02-17,23:20:35,205
FV1633,Pobeda,2024-04-19,10:37:45,55
S71953,Red Wings,2025-10-15,01:44:47,225
S71981,S7 Airlines,2024-01-04,21:17:07,113
WZ1650,Red Wings,2024-02-03,22:03:47,221
N4899,Nordwind,2025-07-10,08:36:40,168
U61440,Red Wings,2025-06-18,00:56:19,143
S71338,Aeroflot,2025-04-25,03:43:14,143
FV323,Nordwind,2025-12-05,09:52:16,185
U61669,Nordwind,2024-12-15,03:01:23,274
N4163,Ural Airlines,2025-03-14,18:00:23,164
WZ1233,Aeroflot,2024-03-13,11:55:15,0
N41157,Utair,2024-03-27,23:27:22,284
DP1292,Aeroflot,2025-10-18,15:44:17,141
SU1244,Ural Airlines,2025-12-21,08:08:45,97
N41990,Ural Airlines,2025-04-12,14:53:09,259
SU1520,Red Wings,2025-09-21,07:12:55,85
FV664,Pobeda,2025-07-27,03:41:10,156
S7422,Ural Airlines,2024-04-12,19:33:59,217
DP59,Nordwind,2025-06-11,03:16:45,194
WZ1698,Red Wings,2025-06-25,01:29:48,251
S7693,Nordwind,2024-09-21,08:55:23,47
U61445,S7 Airlines,2025-12-05,19:22:26,10
UT1885,Ural Airlines,2024-11-11,10:31:39,47
WZ818,Aeroflot,2025-03-25,18:18:43,216
N41168,Rossiya,2024-10-13,14:17:04,177
WZ802,Utair,2025-04-22,07:44:39,276
FV268,Pobeda,2024-12-17,18:47:15,25
N41501,Pobeda,2025-12-15,10:57:59,161
N4415,Rossiya,2024-04-28,09:59:53,154
DP1260,Red Wings,2025-11-02,13:09:19,181
N41923,Pobeda,2025-07-27,02:01:45,288
SU1389,Red Wings,2024-06-25,15:28:22,124
WZ1997,Aeroflot,2024-02-22,00:25:20,143
S71547,Ural Airlines,2025-11-01,18:14:39,5
SU284,Rossiya,2024-12-24,10:17:29,1
WZ456,Aeroflot,2025-02-15,12:56:58,144
N41871,Utair,2025-04-05,09:06:03,140
WZ1404,Red Wings,2025-05-03,23:07:23,165
UT1402,Aeroflot,2024-12-16,09:03:50,171
S71757,Nordwind,2025-09-25,07:30:27,3
UT1726,S7 Airlines,2025-04-14,21:35:12,168
U61894,S7 Airlines,2024-01-16,01:51:02,231
FV1643,Utair,2024-02-05,14:13:56,172
DP1955,Red Wings,2025-10-08,08:53:50,126
SU1445,S7 Airlines,2024-07-03,20:12:34,32
S7720,Rossiya,2024-09-08,00:16:27,50
WZ1747,Aeroflot,2025-10-17,09:44:18,64
SU428,Pobeda,2025-05-12,17:22:51,163
WZ1687,Aeroflot,2025-09-15,20:24:36,165
WZ1887,Utair,2025-11-03,13:37:02,265
S7168,Nordwind,2024-07-28,05:28:04,282
SU228,Rossiya,2024-09-27,17:07:59,149
S71197,Nordwind,2024-03-14,12:15:24,32
U6499,Aeroflot,2025-12-03,16:28:25,22
DP978,Utair,2025-11-25,04:50:19,242
WZ1860,Ural Airlines,2025-08-20,13:07:03,48
U6931,Red Wings,2024-05-08,17:12:43,99
FV1441,Nordwind,2025-12-15,06:55:17,17
SU89,Rossiya,2025-05-14,16:31:29,211
U61834,Nordwind,2024-05-15,22:39:24,145
N4344,Red Wings,2024-08-09,01:32:25,267
N4732,Rossiya,2025-07-27,08:23:30,266
N472,Ural Airlines,2025-01-27,15:23:15,48
S71995,Aeroflot,2024-02-18,00:03:29,229
UT22,S7 Airlines,2024-04-06,12:11:04,180
DP1319,Aeroflot,2025-12-22,12:44:06,27
WZ1103,Red Wings,2025-12-23,12:37:23,195
WZ1334,Red Wings,2024-06-02,04:31:21,292
WZ1391,Nordwind,2025-07-02,07:28:37,84
UT187,S7 Airlines,2025-08-15,21:54:58,149
N41703,Nordwind,2024-11-26,15:25:06,267
N41031,Utair,2024-10-13,15:02:14,2
DP1852,Ural Airlines,2024-03-19,11:25:01,184
DP157,Pobeda,2025-10-07,02:41:35,246
FV1096,Red Wings,2025-11-14,18:21:07,292
N41033,Utair,2024-08-14,13:28:45,91
UT373,Pobeda,2025-07-27,19:33:30,16
DP1741,Utair,2025-04-23,03:58:55,272
FV1921,Aeroflot,2024-03-04,17:13:04,36
U6432,Ural Airlines,2024-01-28,19:15:58,197
DP1496,S7 Airlines,2025-12-22,15:22:32,102
DP959,Aeroflot,2025-11-10,13:06:59,201
N41612,Red Wings,2024-01-14,23:10:26,265
SU763,Nordwind,2025-09-13,22:12:07,137
UT421,Utair,2025-12-09,12:42:55,289
N4667,Nordwind,2025-07-03,17:32:39,128
S71487,Utair,2025-07-23,09:33:44,226
S7846,S7 Airlines,2024-11-01,11:54:40,269
UT1839,Red Wings,2025-12-19,11:33:49,102
SU3,Pobeda,2025-08-09,20:45:34,155
FV1248,Nordwind,2025-12-11,16:32:19,63
S7884,Ural Airlines,2024-03-12,16:16:59,259
SU787,Pobeda,2025-10-20,14:28:44,275
FV1216,Rossiya,2025-04-21,06:49:46,198
DP1509,Ural Airlines,2025-10-23,02:27:01,293
FV990,Ural Airlines,2025-09-12,07:26:34,171
U6391,S7 Airlines,2025-11-13,17:28:45,126
UT448,Aeroflot,2024-09-02,22:14:35,241
WZ1899,Aeroflot,2024-12-16,09:10:56,201
FV1216,Pobeda,2025-01-26,09:51:37,9
WZ913,S7 Airlines,2024-06-08,10:02:12,185
DP1069,Ural Airlines,2025-11-11,06:07:09,167
UT947,Ural Airlines,2025-01-20,01:57:34,64
U6613,S7 Airlines,2024-10-02,11:22:46,195
UT1205,Rossiya,2024-08-18,13:52:35,192
UT241,Red Wings,2025-02-26,22:44:05,36
N4877,Red Wings,2025-07-12,14:16:04,190
DP1626,Red Wings,2024-12-22,13:07:55,283
DP713,Nordwind,2024-05-01,05:47:09,248
UT718,Red Wings,2025-01-07,15:49:19,245
U6291,Aeroflot,2025-11-13,14:02:28,108
S71570,S7 Airlines,2025-07-04,10:33:18,14
SU566,Ural Airlines,2025-06-08,10:08:05,107
SU750,Nordwind,2024-11-15,01:31:50,164
UT729,Pobeda,2025-01-18,05:58:06,210
WZ1118,Nordwind,2024-06-01,13:31:48,93
N41546,Aeroflot,2025-03-21,21:19:59,3
N41245,Utair,2025-12-01,18:10:41,26
WZ764,S7 Airlines,2025-02-17,09:47:32,60
S71521,Ural Airlines,2024-05-24,08:15:55,169
WZ965,Nordwind,2024-11-02,20:06:13,34
UT694,Ural Airlines,2024-12-28,15:16:48,269
N41592,Ural Airlines,2024-06-27,01:19:00,165
SU888,Red Wings,2025-02-17,06:57:40,299
FV399,Red Wings,2024-02-22,19:29:51,163
SU1069,Aeroflot,2025-01-26,05:21:46,290
FV1316,S7 Airlines,2024-05-13,00:22:20,62
UT1476,Pobeda,2024-01-26,09:39:52,231
UT1274,Aeroflot,2025-05-28,15:43:08,163
DP1685,S7 Airlines,2024-01-16,08:57:47,193
UT1976,S7 Airlines,2024-02-05,22:26:00,251
SU1601,Pobeda,2025-05-12,20:12:41,173
SU1529,S7 Airlines,2025-08-12,12:05:15,21
WZ469,Rossiya,2024-09-17,06:52:11,63
N41153,Aeroflot,2024-05-20,00:20:23,200
WZ392,Red Wings,2025-06-16,22:55:54,25
SU1109,Ural Airlines,2024-12-03,13:53:53,199
U61713,Ural Airlines,2024-09-07,20:45:26,128
DP1668,Nordwind,2025-01-08,14:05:58,282
S71346,Ural Airlines,2025-07-02,00:26:22,207
FV599,Aeroflot,2024-07-20,01:24:44,35
WZ1742,Aeroflot,2025-04-14,20:30:21,70
UT644,Red Wings,2025-03-17,07:19:08,64
N4241,Nordwind,2024-12-27,13:57:43,149
DP1595,Nordwind,2025-03-08,05:16:37,111
S7873,Red Wings,2024-01-07,02:20:12,202
DP1251,S7 Airlines,2024-04-12,15:39:46,63
N4784,Red Wings,2024-08-18,08:03:19,263
SU242,Pobeda,2024-01-26,04:27:03,60
WZ737,Ural Airlines,2025-11-03,04:10:27,246
U6120,S7 Airlines,2024-05-09,23:30:11,199
DP1217,Red Wings,2024-11-04,13:30:02,163
UT1442,Pobeda,2025-07-02,22:41:47,55
S71422,Red Wings,2025-05-20,04:57:17,69
U6485,Red Wings,2024-05-09,22:56:59,119
WZ1509,Nordwind,2024-06-25,03:38:24,255
U61164,Nordwind,2025-12-18,00:21:35,214
S71772,Pobeda,2024-06-22,11:22:55,162
SU142,Pobeda,2025-06-16,21:28:45,105
N41792,Nordwind,2025-06-15,18:59:26,93
U61881,Red Wings,2024-11-19,16:57:32,152
U6334,Red Wings,2025-07-24,23:42:49,97
UT393,S7 Airlines,2025-12-22,00:17:55,203
UT98,Nordwind,2025-01-21,09:33:47,292
U6806,Ural Airlines,2025-06-06,10:48:32,109
S7857,Utair,2024-12-18,20:49:28,167
U61169,Pobeda,2025-01-23,06:33:23,134
WZ1795,Red Wings,2024-01-27,03:01:04,130
U61901,Nordwind,2025-01-28,09:15:58,233
FV134,Red Wings,2025-01-08,20:42:08,252
UT1176,Red Wings,2024-10-02,17:22:45,94
UT180,Pobeda,2024-04-06,12:15:50,246
N4409,Ural Airlines,2024-03-19,05:35:01,262
