Номер рейса,Авиакомпания,Дата прилета,Время прилета,Число пассажиров
S7490,Aeroflot,2024-02-19,01:58:03,106
FV425,S7 Airlines,2025-02-07,14:58:18,105
WZ180,Utair,2025-09-11,02:22:16,153
FV1170,Pobeda,2025-06-09,21:34:16,75
N4612,Pobeda,2025-08-10,06:09:38,54
DP1938,Aeroflot,2025-02-17,10:00:16,99
UT316,Aeroflot,2024-12-28,15:32:02,135
S71222,Rossiya,2025-10-06,04:11:08,104
SU339,Aeroflot,2025-12-03,13:48:53,143
U61548,Pobeda,2025-02-08,11:20:47,27
WZ1290,Pobeda,2024-04-26,14:35:31,61
FV511,Utair,2025-09-09,02:54:27,46
DP137,S7 Airlines,2024-10-21,11:47:04,27
N4526,Utair,2024-08-08,16:29:16,226
SU1265,S7 Airlines,2025-01-25,01:24:13,242
SU1169,Rossiya,2024-10-06,06:24:37,63
UT674,S7 Airlines,2025-01-24,22:38:20,18
N4151,Nordwind,2025-12-15,14:42:01,127
SU570,Nordwind,2025-01-15,11:38:38,48
FV624,Ural Airlines,2025-02-23,06:59:09,46
DP1120,S7 Airlines,2024-06-17,19:19:42,86
UT1589,Pobeda,2024-08-11,14:44:17,49
SU177,Utair,2024-03-21,23:06:11,151
WZ859,Red Wings,2024-10-11,13:17:38,132
WZ1163,Utair,2024-11-10,22:54:33,239
SU1162,S7 Airlines,2025-08-27,02:58:51,130
UT1922,Rossiya,2024-09-04,21:30:54,97
WZ1660,Aeroflot,2025-10-11,01:20:33,26
U6455,Utair,2025-02-23,11:41:24,246
WZ207,Red Wings,2025-09-21,22:46:57,70
DP1621,S7 Airlines,2025-12-15,14:16:33,235
FV1063,Utair,2025-07-27,04:29:03,254
N4615,Rossiya,2024-10-23,01:43:59,23
DP1046,Pobeda,2025-03-19,20:02:05,159
S71112,Ural Airlines,2024-12-27,08:12:54,269
FV1675,Utair,2025-10-20,15:59:57,33
SU592,Utair,2024-12-18,05:06:44,97
N4241,Ural Airlines,2024-01-03,19:49:38,276
SU156,Red Wings,2025-08-10,22:47:51,241
N41024,Nordwind,2024-02-06,00:54:38,30
S7949,S7 Airlines,2024-10-20,10:56:13,2
SU673,Nordwind,2025-07-16,09:14:15,165
DP1028,Red Wings,2024-04-27,21:21:16,225
WZ1524,Utair,2025-01-08,17:52:35,4
U647,S7 Airlines,2025-10-07,11:29:24,27
FV589,Nordwind,2024-06-22,17:26:07,220
S7361,S7 Airlines,2024-07-22,14:52:53,195
WZ621,Aeroflot,2024-06-14,08:55:43,296
WZ1952,Utair,2025-12-09,19:31:24,224
U61113,S7 Airlines,2025-07-24,11:48:56,47
S71083,Aeroflot,2024-12-11,13:53:51,236
S71019,Pobeda,2024-01-25,02:28:51,132
DP989,Rossiya,2025-05-28,00:15:29,297
U6458,Ural Airlines,2025-04-25,03:45:48,27
U677,Aeroflot,2024-05-16,18:27:18,272
S7466,Aeroflot,2024-08-18,08:28:50,41
U61090,Pobeda,2024-09-24,12:30:27,59
UT1763,Red Wings,2024-04-16,01:13:25,169
FV792,Rossiya,2025-11-09,18:19:41,93
N41178,Nordwind,2024-03-03,23:39:28,133
DP1153,Pobeda,2025-06-02,18:59:06,10
DP660,Nordwind,2025-05-24,06:56:47,228
SU596,Utair,2025-09-26,20:36:53,282
UT931,Utair,2025-12-06,15:27:15,244
FV689,Ural Airlines,2025-06-22,18:30:19,146
S7552,Nordwind,2024-08-13,21:26:14,139
N4590,Nordwind,2024-10-05,19:09:18,209
UT1438,Aeroflot,2025-10-02,05:31:34,100
N4327,Rossiya,2025-01-11,22:06:05,5
U61968,Ural Airlines,2025-03-19,18:49:56,127
UT770,Rossiya,2025-06-20,22:53:14,133
DP163,Rossiya,2025-09-22,17:48:50,148
SU123,Pobeda,2024-05-26,15:05:13,121
DP1282,Aeroflot,2024-02-18,12:59:17,236
DP1996,Rossiya,2025-07-01,04:20:00,131
WZ570,Aeroflot,2024-01-12,06:54:50,258
S7922,Nordwind,2025-10-03,11:54:27,43
SU1702,Nordwind,2025-02-08,13:36:34,105
N41342,Rossiya,2024-02-05,10:31:39,255
U6107,Aeroflot,2024-01-19,15:50:12,246
UT1687,Pobeda,2024-02-18,09:16:29,140
UT1465,Utair,2025-07-10,02:01:29,210
N41573,Pobeda,2024-09-02,22:57:21,13
WZ1831,Utair,2025-11-21,02:40:07,95
FV1010,Nordwind,2024-04-04,09:10:49,150
U6559,Rossiya,2024-07-17,21:51:26,103
FV1332,Nordwind,2024-10-02,06:45:47,26
DP527,Nordwind,2024-09-10,08:40:05,75
UT1463,Pobeda,2025-04-22,13:26:19,262
WZ872,Utair,2025-02-14,09:49:17,17
WZ1332,Ural Airlines,2025-05-20,22:31:41,208
UT205,Aeroflot,2025-01-28,14:25:43,297
U61118,Rossiya,2024-06-10,10:37:32,197
WZ357,Nordwind,2025-12-12,06:01:59,0
UT343,Aeroflot,2025-12-07,18:53:02,92
S71725,Rossiya,2024-11-05,01:07:13,133
SU56,Aeroflot,2025-11-18,23:09:43,22
WZ869,Red Wings,2025-12-06,04:00:50,126
UT1657,Ural Airlines,2024-06-05,16:49:11,72
DP564,Aeroflot,2024-01-22,14:09:45,227
S7805,Pobeda,2025-03-17,12:05:57,127
WZ928,Rossiya,2024-05-06,09:52:32,221
U61834,Aeroflot,2024-03-28,01:28:48,227
S7293,S7 Airlines,2024-12-26,00:58:57,102
UT366,S7 Airlines,2025-01-21,21:15:21,177
WZ924,Pobeda,2024-06-24,05:24:41,193
N41397,Aeroflot,2024-04-12,01:06:31,176
FV460,Aeroflot,2024-02-21,03:59:50,176
S7657,Rossiya,2025-08-20,05:11:24,125
N41522,Rossiya,2025-03-24,09:24:02,88
DP1868,S7 Airlines,2025-12-08,04:10:41,118
SU1644,Utair,2024-05-23,23:31:45,73
WZ1042,Pobeda,2024-08-01,13:54:37,205
S7521,Ural Airlines,2025-05-02,18:06:38,297
SU447,S7 Airlines,2025-11-11,19:05:07,95
FV544,Utair,2024-08-24,23:16:55,119
S71676,Aeroflot,2024-08-16,17:15:15,32
WZ1085,Nordwind,2024-04-01,07:57:54,71
S71921,Ural Airlines,2024-05-14,13:09:59,50
SU765,Red Wings,2024-04-16,19:58:39,262
FV1766,Nordwind,2024-06-24,09:45:15,108
FV1721,Rossiya,2025-12-03,01:52:13,51
U61717,Utair,2024-03-01,14:19:21,33
S71313,Aeroflot,2024-02-04,15:53:32,264
SU1064,Utair,2025-02-16,07:22:59,163
FV1039,Utair,2024-01-18,22:42:02,157
U61024,Aeroflot,2025-10-26,13:56:06,183
N41580,Pobeda,2025-09-02,13:23:55,28
WZ133,Ural Airlines,2025-05-18,17:04:42,140
FV1329,Aeroflot,2025-12-14,17:19:33,70
N41852,S7 Airlines,2024-01-11,01:26:20,248
DP681,Rossiya,2025-01-17,16:47:19,280
WZ1495,Nordwind,2024-03-25,14:40:04,207
DP365,Red Wings,2025-06-11,12:37:25,208
U61405,Aeroflot,2024-11-05,04:06:47,273
N4134,S7 Airlines,2024-10-21,19:10:25,148
S71704,Red Wings,2025-03-20,16:15:56,4
UT280,Rossiya,2025-04-16,23:46:59,2
N41161,S7 Airlines,2025-03-24,03:08:32,0
DP419,S7 Airlines,2025-02-14,09:09:17,151
SU222,Nordwind,2025-10-03,17:40:15,212
N4702,Ural Airlines,2024-06-20,06:47:06,111
U6785,Aeroflot,2025-10-09,04:38:32,67
WZ662,Pobeda,2025-10-23,02:24:07,80
U618,S7 Airlines,2025-09-12,00:22:11,10
U6163,Rossiya,2024-08-03,16:24:44,80
N467,Ural Airlines,2025-06-14,09:19:47,273
WZ1613,S7 Airlines,2025-10-05,05:38:10,111
SU108,Pobeda,2025-07-20,04:15:30,92
WZ969,Ural Airlines,2024-07-16,17:18:43,137
DP814,S7 Airlines,2024-06-05,15:13:44,161
S744,Aeroflot,2024-12-28,15:29:06,198
WZ89,Red Wings,2025-02-01,00:31:57,280
UT422,Utair,2025-12-18,09:34:34,278
SU321,S7 Airlines,2024-09-21,19:16:56,202
U6985,Pobeda,2025-09-10,12:48:30,244
SU1460,Red Wings,2025-12-21,02:33:05,28
FV698,Aeroflot,2024-05-18,14:17:46,191
DP1639,Aeroflot,2024-08-28,12:25:15,216
S71053,Utair,2024-06-20,21:25:31,230
UT827,Aeroflot,2024-08-08,11:57:56,265
UT1159,Ural Airlines,2024-11-08,02:39:46,0
U61974,S7 Airlines,2024-07-15,02:29:57,115
DP36,Rossiya,2024-09-11,07:25:01,155
WZ1017,Pobeda,2025-02-07,04:38:20,91
UT1912,Aeroflot,2024-11-13,11:00:52,174
SU1603,S7 Airlines,2024-09-14,22:59:53,181
DP1236,Red Wings,2025-06-01,17:37:29,45
DP1425,Red Wings,2025-12-12,04:04:13,180
SU1851,Aeroflot,2024-06-13,08:58:15,236
U6339,Pobeda,2025-10-16,23:18:39,102
N4430,Rossiya,2024-05-05,08:34:41,243
U6401,Nordwind,2025-06-25,02:49:36,12
SU1760,Rossiya,2024-01-26,02:57:18,181
DP616,Red Wings,2024-11-20,00:28:15,253
UT263,Utair,2024-04-22,07:53:18,24
FV1133,Ural Airlines,2024-02-11,15:41:46,169
S71670,Nordwind,2025-02-10,16:39:57,77
S71005,Aeroflot,2025-06-12,16:23:13,260
FV1605,Nordwind,2025-01-01,13:03:56,168
SU1987,Ural Airlines,2025-04-18,22:34:48,96
FV630,Pobeda,2024-07-02,11:04:47,123
WZ1677,S7 Airlines,2025-11-06,15:54:56,149
SU1903,Red Wings,2024-12-18,17:45:01,257
FV1501,Red Wings,2025-11-12,03:08:23,183
WZ756,S7 Airlines,2025-07-10,03:23:55,237
UT1486,Aeroflot,2025-06-20,17:46:22,223
S71523,Rossiya,2024-12-19,18:51:33,284
U61109,Rossiya,2025-05-12,06:40:01,137
UT812,Utair,2024-03-10,08:19:36,162
U6232,Red Wings,2025-08-22,16:42:57,283
UT416,Pobeda,2024-10-23,08:27:23,155
WZ1359,Nordwind,2025-01-15,01:21:28,161
S71204,Nordwind,2025-03-22,12:29:55,74
UT674,Ural Airlines,2024-06-25,21:57:20,256
S71861,Ural Airlines,2025-07-13,12:51:22,148
UT1172,Pobeda,2025-09-18,10:51:31,55
N4105,Rossiya,2024-09-17,02:18:40,286
SU1527,S7 Airlines,2024-01-26,09:07:41,153
S719,Utair,2025-03-01,15:24:23,83
WZ222,Ural Airlines,2024-01-10,04:10:37,195
N41683,Nordwind,2025-01-23,16:12:26,256
S71234,Pobeda,2024-01-04,01:03:15,259
SU1993,Aeroflot,2024-07-20,20:01:02,86
S71917,Nordwind,2024-04-12,00:48:35,3
UT23,Aeroflot,2024-10-28,20:09:26,114
N41014,Aeroflot,2024-03-05,15:22:38,239
SU33,Rossiya,2024-08-18,23:23:49,151
FV1575,Ural Airlines,2024-04-27,05:24:26,287
FV453,Pobeda,2024-03-11,14:56:15,226
FV715,S7 Airlines,2025-04-05,22:54:24,231
U61135,Red Wings,2025-12-24,07:20:28,120
DP1943,Aeroflot,2025-10-13,04:53:40,62
UT216,Utair,2024-03-21,15:51:29,112
U6250,Nordwind,2024-04-22,10:43:24,154
FV1210,Ural Airlines,2024-11-23,18:27:38,266
FV1166,Pobeda,2025-12-08,08:01:56,59
DP22,Red Wings,2025-07-04,23:28:45,57
WZ1089,Red Wings,2025-12-19,04:57:39,78
DP1196,Pobeda,2025-07-21,09:29:23,54
WZ1663,Pobeda,2025-06-03,07:28:54,195
SU954,Rossiya,2025-08-24,11:20:15,77
U6816,Nordwind,2024-04-01,00:21:14,243
DP707,Utair,2024-03-08,01:03:32,298
U6450,Rossiya,2024-01-17,17:52:59,94
N41769,Utair,2025-04-03,07:02:32,115
FV1037,Ural Airlines,2025-05-16,20:55:47,55
DP1677,Pobeda,2024-09-16,00:36:52,178
SU1565,Rossiya,2025-03-18,14:35:14,108
DP1170,Pobeda,2024-02-28,07:00:18,86
S7497,Ural Airlines,2024-02-19,15:17:01,251
FV262,Nordwind,2025-11-06,08:39:29,168
DP1810,Nordwind,2025-07-28,03:24:06,209
U6404,Ural Airlines,2025-10-08,00:14:34,109
SU1599,Ural Airlines,2025-07-09,17:43:39,103
UT1318,Rossiya,2025-08-06,03:36:20,200
U6541,Aeroflot,2025-08-16,11:01:18,157
WZ1496,Ural Airlines,2024-07-24,05:30:52,144
WZ1329,Aeroflot,2024-10-13,11:37:21,44
UT167,Ural Airlines,2025-02-04,00:38:19,76
DP1261,Pobeda,2024-08-20,07:56:48,35
UT248,Utair,2025-12-06,09:35:08,15
N41198,Rossiya,2025-01-18,11:53:26,0
N41135,Rossiya,2025-05-01,02:11:59,38
U6479,Pobeda,2024-10-01,00:46:39,28
SU375,Ural Airlines,2024-12-22,18:57:35,283
DP899,S7 Airlines,2025-05-11,08:34:28,104
U6588,Rossiya,2025-01-21,11:56:49,209
UT328,Aeroflot,2024-09-06,21:06:59,106
SU435,Pobeda,2025-09-12,20:20:23,154
FV589,S7 Airlines,2024-07-25,22:27:36,63
WZ1686,Pobeda,2025-12-23,00:03:02,255
U61888,Pobeda,2024-12-13,01:59:58,30
N4397,Utair,2025-01-18,06:17:50,263
N4204,Rossiya,2024-11-09,03:38:16,278
N4242,Utair,2024-10-12,08:42:04,198
U61057,Red Wings,2024-05-06,12:10:31,275
S71903,S7 Airlines,2025-02-21,14:05:04,245
FV1771,Rossiya,2025-03-09,02:18:42,109
S7807,S7 Airlines,2025-04-01,05:52:45,65
UT1697,Rossiya,2025-03-15,12:21:42,67
UT17,Ural Airlines,2024-09-24,07:52:55,285
S77,Aeroflot,2025-07-27,23:18:40,149
DP243,Rossiya,2025-10-13,01:09:09,281
U6214,Pobeda,2024-02-07,17:16:10,123
DP504,Aeroflot,2025-09-21,11:58:25,28
UT1507,Ural Airlines,2025-12-13,12:28:48,58
N4838,Red Wings,2025-02-04,19:56:56,116
WZ204,Rossiya,2024-06-24,16:26:16,62
FV576,Nordwind,2024-02-19,01:53:28,44
WZ1624,Red Wings,2024-01-11,08:26:55,104
U61870,Ural Airlines,2024-11-12,21:34:32,282
WZ26,Rossiya,2024-07-13,05:02:05,283
FV525,Nordwind,2024-09-13,00:39:36,30
DP1553,Aeroflot,2024-09-13,04:13:10,280
N4634,Utair,2024-07-24,16:35:41,238
DP858,Nordwind,2025-01-15,10:36:06,11
DP1529,Utair,2025-03-10,20:25:53,172
FV293,Nordwind,2024-06-18,00:52:20,283
WZ16,Red Wings,2025-06-19,15:00:30,243
S7354,Utair,2025-06-28,02:30:15,80
DP155,Rossiya,2025-04-03,12:47:42,147
FV112,Nordwind,2025-02-04,03:59:31,144
SU1569,Utair,2024-06-12,05:31:37,248
SU186,Utair,2024-08-24,11:46:30,146
U61493,S7 Airlines,2025-12-17,08:20:49,59
S7843,Nordwind,2025-01-21,17:46:38,56
U6129,Pobeda,2025-11-22,07:06:24,97
DP176,Aeroflot,2025-11-15,02:22:52,44
U692,Ural Airlines,2025-06-06,11:03:04,246
UT1704,Utair,2024-12-03,22:07:18,49
S71722,Pobeda,2025-12-20,07:18:52,122
U61874,Aeroflot,2025-09-25,01:08:08,255
FV1677,Utair,2024-04-02,06:14:56,37
FV1760,Rossiya,2025-04-17,03:18:06,44
FV1402,Ural Airlines,2025-03-14,01:28:17,36
U645,Red Wings,2025-12-21,12:31:17,268
DP791,Utair,2025-10-23,04:49:39,269
DP354,Pobeda,2025-07-03,03:38:03,118
SU1329,Nordwind,2025-09-13,03:44:52,16
N41598,S7 Airlines,2024-04-28,19:10:41,213
U6968,Pobeda,2024-09-01,00:46:53,90
DP1825,Aeroflot,2025-11-19,14:20:41,288
WZ1859,Utair,2024-01-10,21:00:30,290
U61492,Red Wings,2024-06-12,18:15:58,247
UT402,Red Wings,2024-01-02,23:43:48,187
SU1205,Nordwind,2025-06-22,07:36:14,38
FV1977,S7 Airlines,2024-06-03,00:32:18,97
SU1887,Rossiya,2025-12-13,15:15:50,51
U61748,Aeroflot,2025-11-07,12:03:31,108
WZ1890,Nordwind,2024-01-24,13:27:44,46
UT1628,Ural Airlines,2024-09-03,12:30:12,17
U6683,S7 Airlines,2024-07-20,20:35:53,186
S71784,Pobeda,2025-03-12,10:47:36,219
FV1772,Nordwind,2025-07-15,02:30:11,263
SU1725,Pobeda,2025-03-12,22:20:25,193
UT366,Pobeda,2024-05-24,16:54:06,150
N41873,Pobeda,2024-03-11,01:46:36,284
WZ1854,Ural Airlines,2024-04-27,22:41:21,238
DP1021,Red Wings,2025-11-07,11:02:16,287
WZ87,Utair,2025-10-23,05:14:29,108
UT1731,Pobeda,2025-10-08,09:08:45,106
S7146,Pobeda,2025-12-18,07:02:17,262
N4321,Nordwind,2025-06-13,02:28:34,270
U61598,Rossiya,2025-04-13,12:14:50,166
WZ579,Utair,2025-04-02,17:24:10,256
WZ369,Red Wings,2025-01-03,17:18:45,33
WZ1868,Rossiya,2024-01-27,05:50:12,85
FV1984,Nordwind,2024-05-01,18:50:54,284
FV1531,Ural Airlines,2025-04-07,00:22:30,127
WZ1587,Nordwind,2024-04-15,12:21:45,32
N4365,Pobeda,2025-07-27,01:16:00,185
UT798,Utair,2025-05-01,02:10:06,286
UT1475,Aeroflot,2024-10-02,20:55:36,63
SU403,Pobeda,2024-07-21,13:09:52,198
U6959,Red Wings,2025-08-07,12:45:18,129
SU134,Ural Airlines,2024-03-05,08:29:56,189
DP1435,S7 Airlines,2025-04-17,03:59:58,53
N4389,Aeroflot,2025-02-04,19:19:16,219
U6505,Rossiya,2024-03-05,09:05:02,176
S71304,Pobeda,2024-02-19,21:51:35,206
SU294,Pobeda,2025-07-15,18:40:21,191
WZ1773,Red Wings,2024-01-18,21:34:16,85
U6317,Aeroflot,2025-05-17,16:58:32,53
UT1968,Ural Airlines,2025-04-11,13:12:26,154
WZ1525,Nordwind,2025-02-07,20:50:56,104
FV1119,Rossiya,2025-11-08,00:11:34,143
DP66,Pobeda,2024-08-17,19:20:29,105
DP648,S7 Airlines,2024-02-18,01:11:31,199
FV1674,Rossiya,2025-10-15,23:54:41,131
N4395,Red Wings,2025-06-03,04:57:01,20
U61991,Red Wings,2025-11-22,08:35:58,239
SU712,Aeroflot,2025-04-19,03:13:54,92
UT521,Aeroflot,2025-01-15,09:16:40,67
DP1902,Rossiya,2024-09-21,11:53:00,127
SU1709,Utair,2025-07-10,14:39:10,173
U6855,Ural Airlines,2024-09-17,17:50:12,139
U6597,Pobeda,2025-08-24,10:38:32,297
N41476,Aeroflot,2025-11-05,18:50:35,33
N4444,Ural Airlines,2025-05-12,01:21:40,295
WZ1970,Nordwind,2025-08-11,16:39:18,231
UT695,S7 Airlines,2024-01-06,18:35:12,34
S71040,S7 Airlines,2025-06-18,10:31:06,214
N4558,Ural Airlines,2025-07-10,07:23:13,260
UT1206,Aeroflot,2025-10-22,09:25:14,165
SU234,Nordwind,2024-01-14,03:30:27,34
DP1255,Utair,2024-12-19,17:14:00,216
S7675,Aeroflot,2024-04-15,09:37:44,166
S71534,Utair,2024-06-11,13:37:36,242
S71715,Rossiya,2025-07-08,13:50:50,150
S71900,Nordwind,2024-09-14,05:46:12,262
FV970,Aeroflot,2024-02-23,02:40:28,164
N4184,Ural Airlines,2025-12-18,10:48:06,229
UT1554,Rossiya,2025-03-02,02:45:53,48
DP38,Pobeda,2025-03-09,03:38:35,106
UT1406,Nordwind,2025-10-06,07:14:44,92
N41372,Utair,2025-04-01,14:06:23,89
S71034,Nordwind,2024-11-24,10:39:20,103
UT742,Nordwind,2024-05-13,13:42:51,83
SU1283,Red Wings,2024-12-15,22:26:34,95
N41878,Red Wings,2025-03-20,05:17:27,246
S7699,Ural Airlines,2025-04-09,12:44:46,289
N413,Nordwind,2025-07-17,07:49:46,164
S7176,Ural Airlines,2024-07-06,11:04:51,295
FV334,Red Wings,2024-10-02,02:44:48,122
FV618,Pobeda,2025-04-13,06:38:47,36
DP512,Aeroflot,2025-04-23,13:04:01,151
S727,Red Wings,2024-11-16,17:58:47,116
DP1313,Utair,2025-08-10,18:03:19,212
FV1497,Pobeda,2025-10-15,10:15:58,227
UT1119,Red Wings,2024-07-20,03:36:41,299
SU893,Red Wings,2025-05-19,18:19:31,299
N4336,Ural Airlines,2024-12-13,20:13:36,29
N41541,Nordwind,2024-11-18,13:49:51,38
U61489,Rossiya,2025-07-27,11:53:30,270
N4949,Red Wings,2025-06-28,03:29:42,289
DP1926,Pobeda,2024-07-07,15:01:07,190
FV1872,Aeroflot,2024-10-07,15:09:11,236
DP79,Utair,2024-03-26,13:49:25,60
U6500,Ural Airlines,2025-02-14,03:27:54,204
FV1731,Aeroflot,2025-09-10,15:20:12,107
DP1480,Pobeda,2024-12-16,11:19:17,267
WZ921,Pobeda,2025-11-22,19:45:33,140
UT1702,Pobeda,2024-04-28,06:12:42,90
FV1183,S7 Airlines,2024-02-26,20:41:30,227
FV1152,Utair,2025-02-17,17:49:36,67
S71863,Rossiya,2025-10-19,07:02:07,220
S71509,Pobeda,2024-09-19,11:26:36,57
SU557,Utair,2025-02-17,11:58:32,102
UT412,S7 Airlines,2024-01-20,09:14:10,163
N4437,Utair,2025-10-15,16:22:42,239
FV1551,Ural Airlines,2024-02-08,08:21:10,224
UT203,Nordwind,2025-03-25,03:35:18,279
SU1329,S7 Airlines,2024-04-10,22:13:06,139
UT253,Rossiya,2025-05-11,03:59:12,253
WZ903,Rossiya,2024-10-17,21:45:33,83
U6712,Utair,2024-02-21,14:04:37,144
WZ659,Ural Airlines,2024-03-14,09:30:12,292
N41930,Nordwind,2024-03-13,01:35:34,110
DP1719,Ural Airlines,2025-06-23,04:43:38,34
N41068,Nordwind,2024-06-08,05:25:26,226
DP1925,Aeroflot,2025-06-16,08:17:12,42
SU586,Ural Airlines,2025-06-16,11:03:36,33
FV929,Pobeda,2025-02-12,15:01:48,257
DP1990,Ural Airlines,2025-07-07,22:46:51,79
FV812,Rossiya,2024-08-26,06:29:40,121
DP236,Nordwind,2025-05-21,22:12:08,87
N4606,Aeroflot,2025-10-06,14:14:08,12
N41441,Aeroflot,2024-09-20,14:23:31,70
DP857,Pobeda,2024-06-04,18:59:36,106
SU1884,Utair,2024-03-21,23:45:15,197
U61311,Ural Airlines,2024-02-28,10:35:05,282
N4561,Red Wings,2025-12-01,14:51:43,206
N4283,Utair,2025-09-16,01:14:46,26
N41051,Ural Airlines,2024-07-17,10:58:09,120
SU1486,Ural Airlines,2025-08-01,06:33:06,296
UT1847,Nordwind,2025-02-13,10:40:13,13
U61905,Rossiya,2024-11-14,23:04:41,101
DP106,Rossiya,2025-10-24,05:09:45,243
FV903,Ural Airlines,2025-07-17,12:57:20,44
N4333,Aeroflot,2025-09-09,07:47:51,285
UT583,Aeroflot,2024-06-05,16:39:57,207
SU1246,Nordwind,2024-08-16,23:29:38,84
N41272,S7 Airlines,2025-12-27,01:09:04,238
U6337,Ural Airlines,2024-01-18,14:13:08,292
UT733,Nordwind,2025-07-23,06:52:08,131
S7120,Pobeda,2024-01-25,11:44:45,292
FV988,Rossiya,2025-11-04,16:50:42,7
DP1202,S7 Airlines,2024-05-21,16:44:37,77
N41847,Utair,2025-02-01,11:53:40,41
U61980,S7 Airlines,2024-03-04,15:06:08,152
N4362,Red Wings,2025-01-12,13:30:11,126
SU194,Pobeda,2024-07-26,12:52:35,48
FV1118,Nordwind,2024-08-03,09:33:21,3
WZ1405,Ural Airlines,2025-11-14,12:58:03,106
UT1413,Aeroflot,2025-05-17,11:27:17,66
U61980,Ural Airlines,2025-10-19,08:16:53,67
S71827,Red Wings,2024-01-15,14:30:42,9
SU199,Aeroflot,2024-05-26,22:15:59,71
UT994,Red Wings,2025-04-24,14:06:51,219
FV1602,Aeroflot,2025-07-26,00:02:09,86
SU1673,Ural Airlines,2024-12-19,06:25:15,39
S7218,Rossiya,2024-07-04,09:56:00,84
U61779,S7 Airlines,2024-09-05,22:00:01,42
DP356,Nordwind,2024-05-05,07:33:38,48
WZ1466,Rossiya,2024-09-03,12:49:51,223
DP611,Red Wings,2025-05-20,04:44:27,219
WZ1947,Red Wings,2024-02-25,15:00:07,123
U61122,Red Wings,2024-10-15,13:57:28,258
N4356,Rossiya,2025-11-26,11:14:37,121
WZ65,S7 Airlines,2025-08-07,09:40:01,295
UT1183,Aeroflot,2025-02-07,15:21:35,180
FV1041,Ural Airlines,2025-10-03,08:21:46,179
FV1708,Nordwind,2024-04-08,11:20:12,48
U6248,Rossiya,2024-12-20,17:15:34,250
SU1854,Nordwind,2024-05-19,09:51:11,71
UT1923,Rossiya,2024-11-08,12:57:22,118
S7530,Pobeda,2024-10-11,09:02:06,60
DP573,Red Wings,2025-06-13,11:34:37,50
FV1764,Nordwind,2025-01-02,06:25:47,50
S7879,Pobeda,2025-11-23,09:53:55,220
U6658,Ural Airlines,2025-01-18,19:05:19,19
UT795,S7 Airlines,2025-10-18,08:11:09,23
U61459,Utair,2025-09-08,22:13:42,158
WZ1296,Pobeda,2025-05-12,01:07:18,196
WZ1755,Nordwind,2024-09-14,04:01:06,138
FV855,Nordwind,2025-08-24,15:20:30,256
U6139,Ural Airlines,2025-04-15,02:55:50,261
N41334,Red Wings,2025-01-05,01:57:11,260
S71980,Aeroflot,2025-08-01,23:05:55,53
FV1795,Nordwind,2025-11-24,04:59:25,15
U61311,Pobeda,2024-06-09,06:34:42,26
DP1141,Aeroflot,2024-10-02,00:26:55,257
UT525,Red Wings,2024-02-23,22:18:29,48
FV912,Pobeda,2025-04-08,01:48:10,77
WZ431,Nordwind,2024-10-07,11:53:21,278
WZ227,Rossiya,2025-08-16,15:11:28,156
N426,Ural Airlines,2025-04-06,05:07:16,75
UT470,Utair,2025-02-19,05:17:35,117
U6550,Nordwind,2025-08-09,20:53:05,65
WZ564,Aeroflot,2025-12-16,00:00:38,15
SU112,Red Wings,2025-02-22,21:59:58,98
N41064,Rossiya,2025-07-04,16:53:04,280
N4334,Utair,2024-09-12,12:23:54,81
UT1080,Rossiya,2025-10-07,05:04:35,145
SU78,Red Wings,2024-07-20,13:31:04,277
DP1323,Pobeda,2025-04-13,19:59:44,291
N4125,Nordwind,2024-07-02,20:57:49,20
DP1862,Red Wings,2024-06-15,20:19:41,40
FV1440,Red Wings,2025-08-12,06:42:30,16
SU576,Aeroflot,2025-07-13,15:34:36,155
SU1077,Aeroflot,2024-01-13,14:31:27,52
N48,Red Wings,2025-02-23,09:36:47,280
FV1313,Ural Airlines,2025-07-01,01:47:45,95
U61536,Aeroflot,2025-01-12,19:11:34,189
U61621,S7 Airlines,2025-05-25,20:14:10,201
S71175,Red Wings,2024-06-23,23:25:52,65
N4263,Red Wings,2024-10-23,13:28:24,183
N41218,S7 Airlines,2024-10-15,10:28:41,48
SU1056,Utair,2024-03-17,21:51:29,80
WZ436,Red Wings,2025-11-07,11:32:57,11
SU422,Red Wings,2025-03-23,02:34:04,50
FV677,Utair,2024-12-25,00:16:42,285
SU117,Pobeda,2025-12-09,21:30:24,228
DP1143,Ural Airlines,2025-08-18,12:30:36,210
N4931,Nordwind,2025-02-06,05:55:36,285
SU1087,Red Wings,2025-09-01,20:59:37,138
S753,Utair,2025-04-13,06:37:02,136
UT1396,Nordwind,2025-11-05,13:18:07,250
N41595,Rossiya,2024-07-24,22:02:02,17
U61889,Ural Airlines,2025-04-16,14:28:58,237
UT83,Ural Airlines,2025-02-26,14:54:26,90
FV1662,Aeroflot,2024-11-05,01:46:55,267
S7362,Pobeda,2024-10-28,06:13:12,50
S71160,S7 Airlines,2024-05-11,19:42:47,137
N4615,Nordwind,2024-09-16,05:10:16,142
WZ1848,S7 Airlines,2025-03-06,17:20:10,255
SU1663,Rossiya,2025-02-15,21:49:50,16
S7735,S7 Airlines,2024-02-23,02:12:13,186
DP786,Ural Airlines,2025-09-12,06:11:39,61
U61845,Pobeda,2024-06-01,02:42:49,198
