Номер рейса,Авиакомпания,Дата прилета,Время прилета,Число пассажиров
UT548,Rossiya,2024-12-20,02:27:58,201
UT1142,Aeroflot,2024-04-14,06:01:28,161
FV434,Utair,2024-02-07,14:01:54,219
U61156,Rossiya,2024-02-28,17:12:40,218
U649,Aeroflot,2024-12-19,05:54:43,149
U6140,Aeroflot,2025-10-19,21:14:55,184
FV405,Aeroflot,2024-02-04,02:33:27,95
S7580,Utair,2024-06-09,15:49:52,93
WZ671,Aeroflot,2025-07-26,23:01:28,277
N440,Pobeda,2025-11-26,14:27:51,245
U6115,Pobeda,2025-05-13,16:09:13,164
N41053,Nordwind,2025-02-08,17:37:50,124
UT1255,S7 Airlines,2024-09-23,09:37:14,45
S71686,Nordwind,2024-02-13,22:19:06,42
WZ137,Utair,2024-08-28,07:37:40,96
U61036,Ural Airlines,2025-02-09,07:08:20,76
SU1420,Rossiya,2024-11-11,08:12:47,111
SU1990,Rossiya,2024-03-27,04:41:09,277
U6934,Nordwind,2025-03-24,18:14:16,69
U6707,Pobeda,2025-12-07,10:03:39,263
SU1017,Ural Airlines,2025-06-03,04:50:56,160
N41209,Nordwind,2025-11-11,00:29:22,42
N462,Nordwind,2024-06-04,17:06:04,171
S71712,Pobeda,2024-12-07,14:16:13,151
N41802,Pobeda,2024-02-02,03:19:56,26
S732,Nordwind,2024-08-21,07:31:23,202
DP1920,Rossiya,2025-11-16,13:52:47,229
UT343,Utair,2024-08-13,02:19:51,280
UT1276,Nordwind,2024-04-06,02:07:59,135
WZ610,Red Wings,2024-01-22,14:21:55,87
U6467,Aeroflot,2025-12-21,10:31:45,25
FV137,Pobeda,2024-04-20,13:15:10,148
DP255,Red Wings,2025-04-20,22:57:59,123
N41261,Utair,2024-10-15,20:14:19,235
U6935,Utair,2025-03-20,23:01:04,171
DP1398,Utair,2025-04-15,17:35:26,8
N4278,Rossiya,2025-01-20,06:39:17,107
DP443,Rossiya,2025-08-24,16:54:18,118
SU822,Nordwind,2024-05-04,04:01:58,66
S71785,Red Wings,2025-01-06,16:30:07,196
SU284,Ural Airlines,2024-11-07,23:04:07,84
SU1829,Rossiya,2025-12-19,19:01:06,35
DP535,Ural Airlines,2024-01-01,13:24:24,143
FV1145,Pobeda,2025-05-23,20:34:23,245
WZ610,Nordwind,2024-08-28,13:03:04,203
DP49,Rossiya,2025-09-20,22:19:12,238
S795,Red Wings,2025-04-06,11:17:16,121
UT1435,Aeroflot,2024-05-08,10:30:46,24
S71746,Aeroflot,2024-01-28,07:09:50,273
UT993,Nordwind,2025-08-01,06:51:19,90
N4130,Utair,2024-11-08,04:31:09,92
UT1266,Pobeda,2025-01-07,12:27:07,58
DP431,Red Wings,2024-01-18,21:16:45,118
S71284,Nordwind,2025-05-01,07:52:41,248
DP1129,Rossiya,2025-03-23,06:56:19,282
FV334,Utair,2024-08-16,08:17:50,28
SU1219,Nordwind,2024-04-06,21:38:23,283
N4778,Pobeda,2024-10-24,22:05:25,250
SU556,S7 Airlines,2025-07-01,18:20:07,97
DP1898,Rossiya,2024-09-16,11:23:51,101
SU1476,Nordwind,2024-08-13,09:42:01,206
N4159,Nordwind,2025-06-07,06:22:24,143
SU1213,S7 Airlines,2025-02-28,01:45:25,171
DP407,Nordwind,2025-09-28,01:48:11,270
N41952,Aeroflot,2024-01-17,18:40:53,163
FV463,S7 Airlines,2024-02-10,07:31:31,176
FV331,Aeroflot,2025-07-13,19:17:19,57
UT142,Red Wings,2025-03-01,09:00:23,130
N41910,S7 Airlines,2024-03-02,19:14:18,181
N41509,S7 Airlines,2025-03-03,22:59:11,222
WZ232,Nordwind,2024-10-21,03:07:43,39
U61448,Nordwind,2024-12-10,22:59:05,216
FV149,Nordwind,2024-07-11,17:32:46,32
U61007,Nordwind,2025-05-11,21:37:16,77
WZ877,Red Wings,2024-03-26,11:29:43,212
WZ1723,Red Wings,2024-11-08,14:42:23,27
UT1007,Nordwind,2024-05-02,00:54:03,99
WZ713,Ural Airlines,2025-01-01,08:32:16,14
WZ747,Utair,2025-05-18,19:19:06,19
N4111,Aeroflot,2024-03-28,08:39:23,283
UT801,Nordwind,2024-05-28,21:59:35,114
N4197,Red Wings,2024-03-08,20:42:18,28
WZ1169,Red Wings,2024-08-18,10:11:43,62
FV1669,Pobeda,2025-04-20,07:27:17,291
FV1836,Nordwind,2025-07-20,16:33:31,139
WZ467,Rossiya,2025-06-02,20:54:31,261
S7662,Pobeda,2025-07-01,04:39:15,261
FV46,Utair,2024-07-05,16:00:54,156
S7521,Nordwind,2024-06-08,15:34:36,146
UT1797,Red Wings,2024-03-25,13:35:52,278
U6331,Rossiya,2025-03-23,07:12:51,13
WZ732,Pobeda,2024-04-09,11:28:05,105
N4474,Aeroflot,2025-10-01,09:02:42,201
U6872,Utair,2025-01-17,12:03:35,92
N4808,Ural Airlines,2025-11-15,22:38:29,283
FV1656,Red Wings,2024-07-12,03:45:36,177
S7218,Aeroflot,2024-02-23,21:46:35,72
DP733,Red Wings,2024-05-05,16:29:15,244
S71829,Utair,2025-02-20,02:37:11,22
DP1419,Red Wings,2024-06-28,13:13:01,213
S71525,Nordwind,2025-07-02,02:11:45,169
FV1162,Red Wings,2025-09-04,19:35:05,145
WZ463,Nordwind,2024-08-20,18:12:46,186
U6357,Rossiya,2024-03-15,22:43:00,77
SU979,Pobeda,2025-10-16,23:25:37,47
FV1307,Nordwind,2024-06-09,12:09:45,253
WZ1757,Pobeda,2025-02-27,19:11:55,28
UT961,Nordwind,2024-10-18,08:47:40,71
S7509,Ural Airlines,2024-09-26,09:55:20,255
U6490,Aeroflot,2024-11-18,13:04:13,204
U61543,Pobeda,2025-03-03,20:57:33,257
UT99,Nordwind,2024-04-18,11:47:10,81
UT668,Aeroflot,2025-05-02,17:22:09,79
FV1908,Rossiya,2025-02-09,18:22:12,41
U6649,Rossiya,2024-02-02,09:13:32,115
FV1511,Ural Airlines,2024-05-28,10:56:10,74
FV1837,Utair,2025-11-13,19:29:12,165
WZ878,Rossiya,2024-01-19,13:04:52,140
WZ1918,S7 Airlines,2024-06-25,18:05:25,279
FV684,Red Wings,2025-10-07,13:07:53,81
SU1760,S7 Airlines,2024-05-21,14:02:48,169
SU864,Red Wings,2024-05-16,19:08:17,229
U6604,Aeroflot,2025-08-14,05:37:42,189
FV960,Rossiya,2025-01-22,23:16:41,92
U61290,Rossiya,2024-04-22,18:08:28,196
WZ1859,Rossiya,2025-02-09,07:24:38,2
DP105,Utair,2025-10-02,00:17:06,277
DP1187,Rossiya,2024-06-18,08:11:16,91
UT717,Utair,2025-09-01,07:19:30,109
UT1289,Aeroflot,2024-08-02,03:32:36,57
UT1223,Nordwind,2025-09-03,21:58:32,222
FV1933,Red Wings,2024-11-09,07:09:19,24
WZ1457,Nordwind,2025-03-14,07:30:42,43
SU1743,Utair,2024-07-18,10:45:20,123
FV1629,Nordwind,2024-07-12,03:41:41,18
DP798,Rossiya,2024-12-13,06:48:22,76
FV134,Red Wings,2025-11-18,11:02:17,278
DP1930,Red Wings,2025-03-20,22:29:47,65
SU1471,Nordwind,2024-01-27,10:07:20,245
SU1311,Nordwind,2025-01-11,04:53:32,287
S7679,Ural Airlines,2024-09-16,15:00:59,269
UT1065,Pobeda,2025-04-02,01:05:12,151
S71715,Rossiya,2025-08-21,16:32:45,128
SU1334,Utair,2025-06-13,14:31:38,127
N41054,Aeroflot,2025-07-25,21:53:42,26
S71986,Aeroflot,2025-05-25,16:37:37,13
DP1046,Rossiya,2024-10-25,00:39:56,34
DP1401,Red Wings,2024-01-06,18:17:40,203
S71343,Aeroflot,2025-04-05,14:35:21,185
U6255,Red Wings,2024-03-22,07:44:08,206
SU876,Utair,2024-10-26,22:01:44,134
UT271,Aeroflot,2025-10-27,08:16:24,278
FV740,Utair,2025-11-25,14:14:57,85
DP540,Pobeda,2025-03-04,07:16:07,173
WZ130,Red Wings,2025-07-07,15:11:45,102
SU1509,S7 Airlines,2025-03-22,19:44:22,296
N4753,Pobeda,2024-12-22,05:19:42,286
N41756,Rossiya,2024-10-18,17:09:54,50
WZ1571,Pobeda,2024-02-22,05:19:44,130
S7686,Ural Airlines,2025-09-12,08:42:45,110
DP451,Pobeda,2025-10-22,08:57:19,204
SU432,Utair,2025-12-16,19:08:44,246
U6406,Utair,2024-06-15,00:29:56,92
U6149,Aeroflot,2025-10-25,09:35:35,294
WZ530,Nordwind,2024-01-01,21:32:19,99
FV1018,Red Wings,2024-06-02,04:17:22,184
UT234,Aeroflot,2025-12-25,19:03:59,227
WZ1914,Utair,2024-09-06,10:26:25,58
S7396,Pobeda,2025-07-03,10:39:53,36
DP1803,Aeroflot,2024-10-14,10:02:02,225
N41236,Ural Airlines,2025-04-22,23:37:05,50
N41728,Aeroflot,2025-09-05,15:51:26,205
SU1812,Rossiya,2024-06-23,14:51:07,123
S71090,S7 Airlines,2025-08-02,10:17:05,17
SU1839,Pobeda,2025-09-09,13:03:48,75
S7386,Pobeda,2024-06-27,05:52:42,236
N41397,Utair,2025-03-05,23:20:08,63
S7494,Rossiya,2024-06-21,22:10:45,160
U6255,Pobeda,2025-02-01,17:16:40,225
UT1292,S7 Airlines,2025-11-16,20:00:32,158
SU1130,Utair,2025-04-25,05:35:35,65
N41615,S7 Airlines,2024-09-08,07:14:16,2
WZ1216,Utair,2025-02-03,04:39:04,261
U637,Nordwind,2025-12-07,11:21:00,78
U61667,Utair,2025-06-17,10:29:43,41
DP1895,S7 Airlines,2024-09-12,08:44:42,296
UT1675,Utair,2025-12-28,02:51:39,11
S7104,Rossiya,2024-04-06,03:53:19,97
WZ116,Aeroflot,2024-09-28,16:21:18,251
SU814,Red Wings,2025-12-11,17:22:10,233
FV1899,Ural Airlines,2025-11-19,15:17:32,1
SU1671,Rossiya,2024-04-22,03:47:42,240
WZ17,Rossiya,2024-08-08,17:12:34,194
FV949,Pobeda,2025-02-14,18:26:34,85
FV1156,Nordwind,2024-05-24,14:18:11,191
UT1148,Nordwind,2025-04-04,11:27:42,93
N41143,Utair,2025-03-23,22:30:11,292
S7779,Aeroflot,2024-03-27,14:08:23,295
WZ1826,Rossiya,2024-01-14,02:29:59,61
FV821,Red Wings,2024-09-28,16:00:41,208
UT1776,Rossiya,2025-05-22,10:29:52,75
FV1740,Pobeda,2024-07-02,16:46:13,252
SU1348,Utair,2024-03-25,17:37:41,1
S7565,S7 Airlines,2025-02-25,09:51:18,147
WZ411,S7 Airlines,2025-04-19,12:32:32,129
UT1832,Utair,2024-03-25,08:47:47,189
SU882,Rossiya,2024-02-14,16:01:15,220
FV1947,Nordwind,2025-05-14,04:53:02,284
U61972,Red Wings,2025-08-19,02:06:02,253
UT349,Rossiya,2025-06-16,11:33:55,46
SU828,Nordwind,2024-04-27,23:22:16,137
FV607,Utair,2024-12-19,07:05:26,92
DP1469,Ural Airlines,2025-04-22,12:26:40,115
DP756,Red Wings,2024-06-13,04:01:25,272
N41101,Rossiya,2024-07-09,12:04:29,184
WZ1412,Ural Airlines,2025-03-06,02:43:42,157
UT1580,Red Wings,2024-12-04,17:36:38,167
S7457,S7 Airlines,2024-08-06,16:12:51,198
U6125,Aeroflot,2025-02-14,15:50:18,88
U61872,Pobeda,2024-08-19,10:07:08,233
DP932,Aeroflot,2024-05-12,10:01:36,145
U6509,Rossiya,2024-06-20,16:01:11,40
U61110,Pobeda,2025-02-21,22:09:45,178
WZ1409,Red Wings,2024-07-23,13:19:47,180
WZ126,Pobeda,2025-05-07,15:57:32,166
UT1766,Nordwind,2024-07-03,07:01:25,237
N41236,Utair,2024-09-04,18:24:13,282
WZ644,Red Wings,2025-07-14,23:47:05,189
N41710,Red Wings,2025-10-21,12:15:56,155
N4623,Ural Airlines,2025-05-03,22:49:53,92
FV1959,Red Wings,2024-06-06,05:22:02,56
U6894,S7 Airlines,2025-08-06,16:51:15,104
FV627,Aeroflot,2025-04-11,13:05:03,196
FV895,Ural Airlines,2025-08-21,17:35:17,239
WZ1426,Nordwind,2024-05-19,17:43:18,174
N4151,Nordwind,2024-04-19,09:47:14,41
FV297,Utair,2025-08-08,15:55:09,161
SU437,Pobeda,2024-07-04,19:01:21,176
N4199,Nordwind,2025-11-07,12:08:43,250
U61592,Ural Airlines,2024-04-21,19:36:02,9
S7250,Ural Airlines,2024-08-03,05:41:35,278
FV798,Nordwind,2024-03-07,18:11:38,71
UT118,Nordwind,2024-06-05,04:41:11,250
DP267,Utair,2024-06-19,15:19:45,213
UT54,Ural Airlines,2024-11-05,07:44:04,274
FV899,Utair,2024-07-21,10:15:13,61
WZ692,Pobeda,2025-02-19,03:06:27,228
FV1808,Red Wings,2024-11-26,08:04:27,81
UT1671,Pobeda,2024-06-11,16:00:58,253
SU1400,Utair,2024-04-05,20:19:32,168
S7826,Pobeda,2025-06-12,02:43:54,97
UT49,Aeroflot,2024-12-24,08:15:59,248
WZ865,Red Wings,2024-09-07,12:26:18,102
N41047,Aeroflot,2025-04-22,13:02:47,4
WZ140,Nordwind,2025-09-23,09:17:26,167
WZ1024,S7 Airlines,2024-12-18,19:35:25,157
FV1676,Rossiya,2024-03-18,23:41:56,252
UT1703,Nordwind,2024-01-26,08:11:31,269
DP44,Rossiya,2024-04-18,01:23:49,30
S71183,Pobeda,2024-05-21,02:55:07,289
FV1465,Aeroflot,2025-09-12,15:45:10,150
WZ1706,Aeroflot,2024-09-13,09:20:18,142
S71652,Red Wings,2025-09-04,20:37:55,223
N4348,Utair,2024-03-18,18:39:04,181
SU548,Pobeda,2024-04-13,13:56:34,53
WZ275,Ural Airlines,2025-12-25,11:43:13,146
DP805,Pobeda,2024-06-28,21:33:46,71
FV1782,Ural Airlines,2025-10-07,08:40:06,33
WZ1744,Pobeda,2025-01-24,00:32:59,280
FV627,Pobeda,2025-02-25,04:44:14,66
U6677,Rossiya,2024-10-20,02:17:26,142
DP568,Utair,2024-02-25,10:29:01,150
WZ1211,Aeroflot,2025-10-09,11:34:53,52
FV262,Utair,2025-10-18,20:20:27,181
UT417,Nordwind,2025-08-11,03:11:15,189
S741,S7 Airlines,2024-10-15,10:50:13,69
UT1441,S7 Airlines,2025-05-02,17:01:12,285
DP1327,Red Wings,2025-05-16,08:16:37,159
N41327,Aeroflot,2025-12-22,09:43:08,151
S71744,Nordwind,2025-02-03,11:13:53,50
N4656,Rossiya,2024-04-05,05:51:04,95
FV1484,Ural Airlines,2024-08-22,01:48:01,226
FV66,Ural Airlines,2024-10-28,15:56:04,144
U6139,Pobeda,2024-06-23,13:06:24,288
DP1981,Pobeda,2024-09-16,19:08:54,215
SU243,Utair,2024-10-23,06:35:49,299
UT818,Rossiya,2025-06-18,11:33:50,208
WZ301,Ural Airlines,2024-08-14,02:33:34,90
WZ1132,Pobeda,2024-07-13,13:44:10,256
FV525,Aeroflot,2024-03-07,01:25:06,285
SU753,Nordwind,2025-11-19,08:42:37,78
S7809,Utair,2024-01-27,04:45:06,295
WZ1442,Rossiya,2025-07-19,13:36:54,36
DP414,S7 Airlines,2025-06-22,14:19:58,242
WZ1459,Nordwind,2025-02-06,08:31:15,10
FV1107,Ural Airlines,2025-05-18,20:36:37,111
N41809,Utair,2024-02-23,03:45:18,115
DP600,Utair,2025-01-24,15:54:55,202
DP1869,Aeroflot,2025-10-01,14:33:09,224
S7855,Pobeda,2025-06-13,01:31:41,46
FV1652,Ural Airlines,2024-04-26,03:16:17,51
FV487,Red Wings,2025-05-26,19:19:50,185
N4558,Pobeda,2024-03-09,07:48:35,298
N4996,Aeroflot,2025-12-15,00:22:16,95
FV576,Ural Airlines,2024-03-21,22:47:04,68
S71491,Pobeda,2024-09-26,11:43:15,223
UT259,Ural Airlines,2025-10-16,04:49:51,269
DP1975,Aeroflot,2025-09-05,16:50:16,145
U61379,Pobeda,2025-03-09,15:20:08,233
U61379,Ural Airlines,2024-03-03,16:01:04,281
WZ678,Rossiya,2024-06-18,10:43:02,204
FV1048,Aeroflot,2024-11-22,14:48:10,248
SU667,Utair,2025-03-15,20:30:18,46
S71003,Nordwind,2025-03-17,17:51:50,52
N4203,Red Wings,2025-04-07,21:35:30,274
SU829,Ural Airlines,2024-05-13,20:11:17,148
UT88,S7 Airlines,2025-08-08,22:05:02,283
N4690,S7 Airlines,2025-11-10,06:53:02,15
WZ1756,Red Wings,2024-04-09,16:36:58,79
SU225,Nordwind,2024-02-06,22:08:47,80
DP69,Aeroflot,2024-03-27,02:17:12,280
SU145,Aeroflot,2025-01-09,13:55:01,17
FV228,Aeroflot,2024-08-20,01:19:01,32
WZ747,Nordwind,2024-06-08,12:39:40,63
WZ1005,Rossiya,2024-12-06,05:30:35,285
UT1041,Rossiya,2025-07-03,00:46:09,204
WZ1198,Aeroflot,2025-10-07,14:50:48,225
FV1035,Utair,2025-05-23,13:02:49,213
UT530,Ural Airlines,2025-05-19,06:39:27,183
N41489,Red Wings,2025-11-05,15:36:54,8
UT925,Nordwind,2024-03-20,23:13:09,15
U61943,Nordwind,2025-07-13,10:54:08,34
N476,Pobeda,2025-02-05,06:05:37,133
S71725,Rossiya,2024-03-03,06:28:53,75
WZ1007,S7 Airlines,2025-12-09,14:20:07,236
DP1376,Aeroflot,2025-11-26,19:39:23,285
N4689,Nordwind,2025-09-09,01:19:46,285
FV91,Pobeda,2024-09-20,15:50:34,97
UT1896,Red Wings,2025-06-04,03:48:42,261
U6763,Pobeda,2024-08-23,01:40:20,38
SU1261,Ural Airlines,2025-06-14,10:41:58,140
SU1802,Nordwind,2025-08-13,11:14:13,6
UT1427,Ural Airlines,2025-09-01,15:42:44,284
FV1590,Utair,2025-11-05,06:16:35,92
S71974,S7 Airlines,2024-01-24,03:00:08,257
U61896,Red Wings,2024-07-01,13:42:22,277
N4753,Red Wings,2024-04-25,11:48:33,252
FV1069,Utair,2024-02-15,08:23:34,150
SU138,Aeroflot,2025-12-24,00:49:19,243
U61308,Pobeda,2025-01-15,02:32:40,62
U61480,Rossiya,2025-03-28,13:19:28,146
WZ22,Utair,2025-01-25,00:45:07,296
S71478,Utair,2025-01-27,07:45:18,58
SU98,Pobeda,2025-10-21,00:45:54,106
UT1070,Nordwind,2024-02-17,07:17:26,109
SU708,Ural Airlines,2025-05-01,07:02:30,183
DP1686,Red Wings,2025-03-08,15:05:39,276
S71851,Utair,2025-02-05,05:30:41,200
UT704,Rossiya,2024-01-17,08:58:57,292
N4863,Utair,2024-05-20,19:53:11,281
N41410,Red Wings,2024-11-16,22:52:22,46
UT1016,S7 Airlines,2024-12-27,06:24:45,13
S7276,Utair,2024-12-14,15:45:13,261
S7254,Aeroflot,2025-04-21,20:54:20,39
U61611,Ural Airlines,2025-01-13,15:47:39,208
UT1709,Utair,2025-03-03,20:01:12,119
S71081,Red Wings,2025-01-19,18:26:14,119
SU176,Nordwind,2024-01-16,18:45:42,161
U6630,Red Wings,2025-11-12,21:42:40,112
N4255,S7 Airlines,2024-10-24,11:52:05,169
SU1647,Rossiya,2025-02-16,13:16:43,275
FV1020,Utair,2025-05-23,22:28:48,96
FV703,Nordwind,2024-03-12,13:30:26,251
S71997,Utair,2024-09-07,10:29:19,254
N41755,S7 Airlines,2024-11-17,14:20:40,59
DP825,Pobeda,2025-01-26,05:35:04,158
FV791,Red Wings,2024-02-19,07:13:56,231
SU379,Utair,2025-12-19,22:41:42,76
FV17,Nordwind,2024-03-17,08:28:33,262
FV1336,Pobeda,2024-12-08,05:15:13,75
UT483,Red Wings,2025-07-21,08:13:56,96
FV952,Ural Airlines,2025-11-23,18:53:19,105
DP1237,Ural Airlines,2024-06-05,08:34:05,95
DP200,Red Wings,2025-05-26,19:33:55,260
WZ1205,Pobeda,2024-10-18,03:06:16,146
SU681,Ural Airlines,2024-08-17,09:44:01,31
WZ580,Ural Airlines,2024-06-14,19:14:28,104
U61278,Utair,2024-08-03,07:07:30,183
UT669,Nordwind,2025-04-11,07:40:30,256
U61072,Pobeda,2024-11-26,19:13:40,248
WZ139,Utair,2025-07-24,00:01:38,290
UT1184,Red Wings,2024-03-24,23:35:12,250
N41852,Aeroflot,2025-05-11,13:51:14,110
UT1471,Pobeda,2024-07-09,01:01:45,125
FV187,Pobeda,2024-08-16,04:44:31,9
N4967,Nordwind,2024-09-11,16:30:52,128
WZ269,Ural Airlines,2025-07-22,00:15:57,7
DP1831,Pobeda,2024-11-14,05:38:54,266
SU700,Pobeda,2025-08-12,08:13:18,78
SU630,Red Wings,2025-05-22,21:53:37,60
N41423,Nordwind,2024-06-25,00:48:59,70
U61925,Ural Airlines,2025-12-02,22:49:11,8
U6779,Red Wings,2025-02-21,03:41:22,258
S71647,Utair,2025-02-12,15:25:50,237
N466,Pobeda,2024-11-14,16:48:09,173
WZ1265,Red Wings,2024-04-26,06:26:06,262
N41963,Ural Airlines,2025-04-10,14:56:31,128
FV1172,Pobeda,2025-11-01,17:02:06,119
N41920,Rossiya,2025-07-17,22:36:30,139
DP1318,Rossiya,2024-06-10,04:59:23,294
SU62,Red Wings,2024-03-24,15:54:13,27
SU540,Pobeda,2025-05-13,19:12:33,168
U61784,Ural Airlines,2025-09-25,01:11:49,48
FV158,Red Wings,2025-04-23,07:00:49,290
FV1015,Nordwind,2025-09-24,05:43:25,281
U6479,Ural Airlines,2025-08-22,11:49:27,195
SU664,Aeroflot,2024-04-12,15:40:18,73
UT1059,Red Wings,2024-10-16,14:35:59,6
U61185,Utair,2024-04-23,13:41:23,25
S7252,Ural Airlines,2025-04-04,12:58:02,167
WZ994,Nordwind,2025-12-26,01:17:17,206
UT1439,Ural Airlines,2025-01-14,17:44:56,215
N4510,Ural Airlines,2025-08-25,09:34:14,166
DP122,Rossiya,2024-09-28,07:32:16,173
U61636,Pobeda,2024-05-22,17:18:59,69
UT1592,Red Wings,2025-06-27,00:43:23,0
FV33,Utair,2024-11-02,10:43:24,286
FV1209,Nordwind,2025-07-24,20:18:23,286
UT1725,Utair,2024-08-19,16:16:37,219
DP1135,Nordwind,2024-04-11,03:35:44,1
SU1529,Red Wings,2024-03-27,16:17:01,22
WZ1361,Nordwind,2024-05-19,20:52:35,94
N4736,Rossiya,2025-08-01,15:12:08,15
U61058,Aeroflot,2025-02-22,17:33:33,98
UT1221,S7 Airlines,2024-04-14,11:51:10,141
DP494,Aeroflot,2024-05-22,17:29:01,276
N4239,Utair,2024-01-07,09:10:14,126
SU1966,Rossiya,2024-03-09,12:38:09,277
DP142,Aeroflot,2025-10-25,08:50:34,23
FV737,S7 Airlines,2025-11-20,11:22:04,282
DP331,Nordwind,2025-11-08,23:33:17,8
WZ186,Nordwind,2025-04-04,05:20:22,134
UT1450,Nordwind,2025-01-03,07:34:00,242
N496,Red Wings,2024-09-21,15:17:28,240
SU1334,Utair,2025-10-28,15:55:20,108
U6317,Aeroflot,2025-12-09,18:57:10,170
DP211,Nordwind,2024-10-11,21:45:03,65
U6244,Aeroflot,2024-06-03,09:26:50,97
N41641,Ural Airlines,2024-09-11,21:01:57,150
N4619,Ural Airlines,2024-07-13,17:53:46,58
DP832,Pobeda,2024-08-13,03:42:53,295
WZ499,Red Wings,2024-12-24,07:29:36,281
S71452,Utair,2025-10-12,19:33:38,184
S7724,Ural Airlines,2025-05-16,02:57:13,192
FV803,Rossiya,2024-02-11,23:17:36,284
DP260,Rossiya,2024-01-18,00:45:43,272
U61796,Aeroflot,2024-01-07,08:32:29,277
U6492,Utair,2025-10-05,21:24:13,35
N4153,Aeroflot,2025-11-20,13:21:31,126
WZ798,Utair,2024-12-13,16:18:42,221
DP1155,Red Wings,2024-11-13,07:49:13,284
FV876,Pobeda,2025-02-17,13:28:29,200
SU1107,Utair,2025-08-16,03:33:46,0
FV1396,Aeroflot,2025-07-09,09:36:57,201
N41554,Utair,2025-06-24,13:22:34,165
DP602,Pobeda,2025-01-20,00:30:14,91
WZ323,Red Wings,2025-08-13,12:41:20,42
N41094,Aeroflot,2025-06-18,05:58:30,161
SU194,Ural Airlines,2024-02-25,17:20:41,102
N4283,Rossiya,2024-02-10,13:36:27,265
UT1696,Red Wings,2025-10-27,14:47:18,4
S71465,Pobeda,2024-05-13,01:37:34,271
WZ1961,Utair,2024-10-15,00:14:32,80
SU184,Rossiya,2025-09-05,02:03:35,42
FV1177,Pobeda,2025-10-07,23:42:54,83
FV686,Ural Airlines,2024-01-18,06:09:42,239
N41673,Red Wings,2024-08-10,01:41:40,236
U6584,Rossiya,2025-06-03,02:42:41,246
WZ1238,Nordwind,2024-02-06,13:47:04,13
WZ1779,Aeroflot,2025-11-12,15:28:00,209
N41634,Ural Airlines,2024-09-15,11:29:16,128
UT1475,Utair,2025-02-18,18:26:02,212
SU350,Utair,2025-12-22,19:44:26,48
UT359,Pobeda,2024-03-18,14:22:08,42
S7554,Utair,2025-01-04,02:07:35,94
DP1056,Utair,2025-02-07,14:05:16,7
S71330,Rossiya,2024-01-12,21:09:43,208
SU1622,Utair,2024-06-21,21:45:11,224
U6963,Pobeda,2024-04-07,00:43:52,127
FV458,Aeroflot,2024-09-01,07:38:29,68
SU1821,Aeroflot,2025-11-08,17:51:02,159
FV1565,Utair,2024-11-22,02:51:00,281
FV1813,Rossiya,2025-02-12,07:49:36,249
U61416,Utair,2024-01-23,15:06:30,95
N41719,Ural Airlines,2025-11-19,20:44:22,3
N4863,Rossiya,2024-06-05,20:47:17,35
N41955,Ural Airlines,2025-04-10,02:04:59,14
U6508,Red Wings,2025-12-15,21:48:04,40
S71259,S7 Airlines,2025-11-04,15:39:24,27
DP330,Rossiya,2024-07-05,17:43:48,87
SU1367,Aeroflot,2025-06-07,01:37:08,177
FV789,Nordwind,2024-11-24,15:39:53,285
WZ565,Rossiya,2025-08-13,18:16:13,141
WZ118,Aeroflot,2025-09-14,02:27:44,95
DP963,Pobeda,2024-02-17,11:14:53,284
S7760,Aeroflot,2024-02-01,22:16:09,191
S71926,Pobeda,2025-01-06,23:03:25,2
N41144,Utair,2024-09-20,07:27:51,116
S7823,Utair,2024-08-24,20:23:56,50
FV615,Pobeda,2024-11-09,18:16:11,26
U61285,Red Wings,2025-05-14,00:08:11,179
S71930,S7 Airlines,2025-01-10,14:13:10,74
N4336,Red Wings,2024-04-03,09:10:17,186
S7186,S7 Airlines,2025-11-13,16:40:05,158
S7143,Rossiya,2025-07-10,12:43:45,280
N4876,Aeroflot,2024-07-18,04:57:24,175
S7108,Pobeda,2024-04-04,18:40:33,298
FV1745,Red Wings,2024-03-20,23:00:29,173
N41983,Red Wings,2024-09-13,00:18:45,201
FV1870,Utair,2025-02-16,00:33:57,210
FV950,S7 Airlines,2025-11-16,01:50:24,283
FV1414,Aeroflot,2025-06-25,06:22:14,147
FV1236,S7 Airlines,2025-02-27,21:42:01,71
WZ853,Utair,2025-01-23,23:56:17,272
N41833,Nordwind,2024-11-02,13:55:49,4
WZ16,Red Wings,2024-05-18,09:21:08,183
UT1186,S7 Airlines,2025-10-08,11:47:31,131
SU1100,Nordwind,2024-02-10,14:47:24,65
FV243,S7 Airlines,2025-01-28,10:55:53,99
U61936,Rossiya,2025-04-18,04:19:38,156
DP1511,Rossiya,2024-08-28,01:05:51,52
WZ1511,Ural Airlines,2024-07-27,06:48:40,169
U6584,Rossiya,2024-11-28,21:03:33,149
SU110,Rossiya,2025-04-18,11:36:52,291
SU1726,S7 Airlines,2025-03-15,04:41:20,89
SU1172,Red Wings,2024-02-18,09:43:51,213
UT1417,Nordwind,2024-06-20,13:55:43,138
U6923,Rossiya,2025-08-03,15:23:59,134
DP1883,S7 Airlines,2024-09-28,06:24:22,192
SU646,S7 Airlines,2024-11-10,16:00:50,203
DP1482,Utair,2025-04-15,06:11:42,196
UT1172,Aeroflot,2025-10-27,10:00:56,134
DP232,S7 Airlines,2024-09-09,09:23:53,280
WZ479,Red Wings,2024-09-03,14:56:51,280
U6256,Rossiya,2025-07-27,12:07:24,263
